Page ID,Page name,Disclaimer,Amount spent (DKK)
12860228293,Politiken,Politiken,1826
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1220
59143726810,Psykiatrifonden,Psykiatrifonden,1131
182121298931589,Odense Kommune,Odense Kommune,808
65929129383,Røde Kors,Røde Kors,723
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,590
748887235210811,Obton Forvaltning A/S,Obton A/S,555
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,552
112229035481469,HK Danmark,HK Danmark,439
106468772046278,Project Greensand,Project Greensand,425
105511328705392,HØRT,Børns Vilkår,375
12787473132,Berlingske,Berlingske,360
132344416862423,FOA,FOA,357
126543540781090,Ældre Sagen,Ældre Sagen,317
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,316
1426135944281935,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,Jytte Rabæk Schmidt - Norlys repræsentantskabsvalg,310
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,277
250994288337708,Sex og Samfund,Sex og Samfund,272
304554445813,Videncentret Bolius,Videncentret Bolius,265
412665418794113,Claus Jensen,Dansk Metal,247
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,244
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,225
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,205
55365680705,Greenpeace Danmark,Greenpeace Danmark,186
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,186
102154048301476,Lederstof.dk,Lederne,174
336333896418452,Assens Kommune,Assens Kommune,173
547601668763372,Lizette Risgaard,Fagbevægelsens Hovedorganisation,170
144098125661833,Nordea Invest,Nordea Invest,165
363339517015011,Aabenraa Kommune,Aabenraa Kommune,163
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,162
633648073469576,Folketingets EU-Oplysning,Folketingets EU-Oplysning,161
390925417751473,Erling Bonnesen,Erling Bonnesen,159
133707013355759,Danner,Danner,156
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,154
867877683280051,Weekendavisen,Weekendavisen,152
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,152
130388840342741,Danske Bank,Danske Bank,128
246977185497434,Plastic Change,Plastic Change,116
1724068710936501,Anja C Jensen,HK Danmark,113
