Page ID,Page name,Disclaimer,Amount spent (BAM)
1637100656579044,Began Muhić - v.d. gradonačelnik Živinica,Began Muhić - v.d. gradonačelnika Živinica,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
197596636939679,tacno.net,Tacno.net,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
109652028193268,Revizije info,Revizije info,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
246422585907712,Wekeo,These ads ran without a disclaimer,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
1508133079498226,Grad Živinice,Grad Živinice,≤100
308906933309467,Mirsad Hadžikadić,Selma Turkić,≤100
107134341801432,"New European Bauhaus: beautiful, sustainable, together",These ads ran without a disclaimer,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Славенко Ристић - лидер Републичке странке Српске,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
585772551567679,Perspektiva,Perspektiva,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
576164005783400,LIGS University,These ads ran without a disclaimer,≤100
150830641743673,Tomplay,These ads ran without a disclaimer,≤100
1183996195056831,Sentient,These ads ran without a disclaimer,≤100
102092095798552,BLink.ba,Vedran Sevcuk,≤100
395401643992178,TIP Used,These ads ran without a disclaimer,≤100
