Page ID,Page name,Disclaimer,Amount spent (CZK)
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,759
287724754662359,HateFree Culture,HateFree Culture,532
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,425
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,These ads ran without a disclaimer,189
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,172
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,151
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,115
361281313901258,Komerční banka,"Komerční banka, a.s.",106
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
101983652354160,Jozef Síkela,Starostové a nezávislí,≤100
206273352289,ADRA CZ,"ADRA, o.p.s.",≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
56292993421,Jeden svět / One World,Člověk v tísni o.p.s.,≤100
632832356800711,Plzeňský Prazdroj,Plzeňský Prazdroj,≤100
206791046438534,Plant for the Planet - Česká republika,Plant-for-the-Planet Czech Republic Nadace,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
656462304404326,Служба розшуку дітей,These ads ran without a disclaimer,≤100
111041662264882,Sociální demokracie,ČSSD,≤100
110945610569821,Odchod.eu,Hnutí Odchod,≤100
1104866262972886,Michal Šmarda • Sociální demokracie,Česká strana sociálně demokratická,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
40583438943,NESEHNUTÍ,NESEHNUTÍ,≤100
315972808450196,ČSOB,ČSOB,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
1477535869227488,Vít Rakušan,Starostové a nezávislí,≤100
178362315106,European Parliament,European Parliament,≤100
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
105994357680102,Avenberg.cz,These ads ran without a disclaimer,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
711658465662315,XTV,XTV,≤100
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",≤100
840906766014124,Jana Mračková Vildumetzová,ANO,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
169946526003,Nadace Partnerství,Nadace Partnerství,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,≤100
301480404671,Lunchmeat Festival,Lunchmeat,≤100
384187235387895,Alena Schillerová,ANO,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
137778619615350,Voyo.cz,TV Nova s. r. o.,≤100
111630758223843,Čistota vod,"Gymnázium Globe, s.r.o.",≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
495743860451696,TOP 09 - Praha,TOP 09,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
214827221987263,Andrej Babiš,Andrej Babiš,≤100
122414944594991,"Chrenek, Toman, Kotrba advokátní kancelář","Chrenek, Toman, Kotrba advokátní kancelář",≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100
109323929038,Česká pirátská strana,Česká pirátská strana,≤100
447167062064041,Vladimíra Ludková,CORP Production s.r.o.,≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
1468464403368393,Herbert Pavera - Váš senátor na Opavsku,TOP 09,≤100
101722985492419,Klára Kocmanová,Česká pirátská strana,≤100
90002267161,TOP 09,TOP 09,≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
378827025796132,Peak.cz,Peak.cz,≤100
108798118453748,Berenika Peštová-poslankyně,Berenika Peštová-poslankyně,≤100
113743658978459,Meltingpot,Meltingpot,≤100
298789466930469,KSČM - Komunistická strana Čech a Moravy,Komunistická strana Čech a Moravy,≤100
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,≤100
107563435940797,Skanska v ČR a SR,Skanska,≤100
273367223021327,Veronika Vrecionová,Veronika Vrecionová,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
125830487980906,Solární asociace,Solární asociace,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
