Page ID,Page name,Disclaimer,Amount spent (NOK)
102264419459588,Akershus Høyre,Akershus Høyre,1238
14095969045,Fremskrittspartiet,Fremskrittspartiet,852
111345183340,Fagforbundet,Fagforbundet,655
135843375926,UNICEF Norge,UNICEF Norge,405
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,321
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,315
203067569732001,Fellesforbundet,Fellesforbundet,283
10953652930,Høyre,Høyre,222
217610311592724,Bærum Arbeiderparti,Bærum Arbeiderparti,185
698086313709969,Rødt Akershus,Rødt,175
20468812735,LO,LO,171
2869351156469363,Tonje Lavik - FrP,Asker FrP,159
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,158
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,157
219212891435404,Ullensaker FrP,Ullensaker FrP,152
110379452067671,Ullensakerkommune Blog,Ullensakerkommune Blog,150
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,140
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,140
275389322558295,LOs sommerpatrulje,LO,132
112609495155703,Karin S Woldseth - FrP,Asker FrP,107
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,101
117840771633607,Nittedal FrP,Fremskrittspartiet,101
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
110023678604857,Asker Venstre,Asker Venstre,≤100
289683304433819,Rælingen Høyre,Rælingen Høyre,≤100
560222237756647,Lillestrøm Høyre,Lillestrøm Høyre,≤100
102097035962847,Eidsvoll Senterparti,Eidsvoll Senterparti,≤100
193830890681005,Nittedal Senterparti,Nittedal Senterparti,≤100
191041020931826,Gro Langdalen - Høyres ordførerkandidat i Rælingen,Rælingen Høyre,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
730770907052378,Aurskog-Høland Senterparti,Aurskog-Høland Senterparti,≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
197275503655021,Nordre Follo Senterparti,Senterpartiet,≤100
183450288333331,Eidsvoll Høyre,Eidsvoll Høyre,≤100
1527451180873336,Eidsvoll Arbeiderparti,Eidsvoll Arbeiderparti,≤100
322525743444,Get Inspired,These ads ran without a disclaimer,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
105939459530874,Eidsvoll SV,EIDSVOLL SOSIALISTISK VENSTREPARTI,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
105706168752816,NHO Geneo,NHO Geneo,≤100
116313645108382,IFE - Institutt for energiteknikk,IFE - Institutt for energiteknikk,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
105939782037295,Altinget.no,Altinget AS,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
1583324988565868,Stortinget,Stortinget,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
180922468616209,Oslo SV,Oslo SV,≤100
176175415825122,apotek.no,Apotekforeningen,≤100
210624562284961,Frogn Arbeiderparti,Frogn Arbeiderparti,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
212877289145936,Frøya Senterparti,Frøya Senterparti,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
102203325950193,Ingvild Lemme Kristiansen,Stendi,≤100
119062344777724,Bjerke FrP,Bjerke FrP,≤100
