Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,337
195909420099,Solidariteit,Solidariteit,103
136956534616,Times LIVE,TimesLIVE,≤100
57206003848,Greenpeace Africa,Greenpeace Africa,≤100
107169379305548,TLU SA,TLU SA,≤100
2145594122138312,Action Society,Action Society,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
103278761413963,Empowering SA,Empowering SA,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
108157288193556,Africaninsider,Africaninsider,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
165736836881428,GroundUp,GroundUp News NPC,≤100
102265308016316,Al Jama-ah,Al Jama-ah,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
1770207119865540,Civics Academy ZA,Civics Academy ZA,≤100
225941290782035,Parliament of the Republic of South Africa,Parliament of the Republic of South Africa,≤100
748709935278469,Zelna Jansen Consultancy,Zelna Moira Jansen,≤100
105069498905916,Cde Thembeni Nxangisa,These ads ran without a disclaimer,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
111901560465601,Jaha Dukureh,These ads ran without a disclaimer,≤100
203124020479369,Arafat Khan,These ads ran without a disclaimer,≤100
100846489215390,Cactus Cat,These ads ran without a disclaimer,≤100
108637620485364,Brain Nuggets,These ads ran without a disclaimer,≤100
