Page ID,Page name,Disclaimer,Amount spent (ILS)
500238833397356,ציפי ברנד,ציפי ברנד,1107
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,822
109523830757998,דמוקרטtv,דרכנו,538
199381213757428,שי קינן - shai keinan,שי קינן - shai keinan,526
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,523
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",448
137449656335533,Amnesty International Israel,Amnesty International Israel,439
1073548259341247,לובי 99,לובי 99,433
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",361
117177111377152,Шломи Лахьяни,שלומי לחיאני,333
256546887847232,עיריית רמת גן,עיריית רמת גן,268
171506896314198,מיטל להבי - Meital Lehavi,מיטל להבי - Meital Lehavi,267
146122195591636,שלומי לחיאני - בת ים בראש מורם,שלומי לחיאני - בת ים בראש מורם,245
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,235
110125925176216,יוזמת המאה - The 100 Initiative,יוזמת המאה,224
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,221
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,202
104346612722418,יוסי פרי לראשות עיריית הרצליה,יוסי פרי לראשות עיריית הרצליה,194
108597398547126,2027 התנועה ליציאה ממדינת פלסטין.,2027 התנועה ליציאה ממדינת פלסטין.,190
109717378827781,באה בטוב - קרן מקסימוב ברנדס לראשות העיר רמת השרון,Keren-MB - קרן מקסימוב ברנדס,180
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,179
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,176
147314178787332,אלי יריב - Eli Yariv,אלי יריב - Eli Yariv,161
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,161
100726719689553,ליאת גרוסמן תמיר,ליאת גרוסמן תמיר,150
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון","עו""ד ניסן זכריה לראשות העיר חולון",146
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,145
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,142
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",141
110218465442225,אורן חזן - ראש עיר חזק לאריאל,אורן חזן,140
102222958209767,עוזי אהרון,עוזי אהרון,134
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,132
204780362875106,מקור ראשון,מקור ראשון,125
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,122
2027886563888573,סיון גולדברג - סגן ראש עיריית גבעתיים,סיון גולדברג - סגן ראש עיריית גבעתיים,122
112081888435562,Эли Ярив,Эли Ярив,115
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,102
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,101
310624629402758,מורן ישראל,מורן ישראל,≤100
116563891775107,עיריית פתח תקווה,עיריית פתח תקוה,≤100
104383949185600,יעקב מזרחי - Jakob Mizrahi,יעקב מזרחי - Jakob Mizrahi,≤100
2024003551147460,החופש לבחור - בראשות איל פביאן,החופש לבחור - בראשות איל פביאן,≤100
113257552029689,Israel Police - משטרת ישראל,Israel Police,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
114501578583315,סינמטק תל אביב,Cinematheque Tel Aviv,≤100
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,≤100
767262423350854,פורום הדיור הציבורי,פורום הדיור הציבורי,≤100
114201461733889,"מיכאל וידל- ראש עיירית רמלה, העמוד הפוליטי",ראש העיר מיכאל וידל,≤100
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ',≤100
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,≤100
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",≤100
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,≤100
