Page ID,Page name,Disclaimer,Amount spent (LBP)
112056958469490,SPI Lebanon,SPI Lebanon,164179
154029261310643,LADE,LADE,119403
1438703606372190,Elham Said Freiha,Elham Freiha,104478
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,99851
1744356319118477,هنا لبنان,هنا لبنان,89552
101985661610385,Annahar Al Arabi,Annahar Al Arabi,89552
394633411339696,fiftyfiftylb,FiftyFiftylb,59701
104918301844248,Project Watan LB,Project Watan,51791
107800617419717,MYKA Foundation,Elie M. ElHelou,44776
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,44776
230720990840290,Safaa Darwich - صفاء درويش,Safaa Darwich,29851
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,29851
102282304519788,Awalan.com,Awalan- Al-Iktissad Wal-Aamal,29851
102672531482527,Ihab Matar - إيهاب مطر,AW,24478
451105858234401,AUF - Europe Occidentale,These ads ran without a disclaimer,16475
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,14925
128417954019381,Al-Moltaka,Melhem Boustany,14925
446168552419572,SEEDS for Legal Initiatives - نواة للمبادرات القانونية,SEEDS for Legal Initiatives - نواة للمبادرات القانونية,14925
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,14925
110470091436602,Ici Beyrouth,Ici beyrouth,14925
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,14925
236763870334042,Lebanese Daily,Lebanese Daily,14925
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,14925
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,14925
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,14925
117345834653901,This is Beirut,Jad Najm,8955
107698404702208,Alkalima,Alkalima Onlime,≤100
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100
2509759842418472,LebTalks,Lebtalks,≤100
344500588997099,Ezzaldeen Photography,Ezzaldeen Photography,≤100
646615532122697,The Continual Federal Congress,These ads ran without a disclaimer,≤100
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,≤100
1438076366477515,التلفزيون العربي,These ads ran without a disclaimer,≤100
112077024899370,Comics Stadium,These ads ran without a disclaimer,≤100
198892435401,University of Chicago Booth School of Business,These ads ran without a disclaimer,≤100
122223374193834,حركة المحروقين,These ads ran without a disclaimer,≤100
105319651353770,Jusur,Jusur,≤100
