Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,165
425215080864180,Pfizer Brasil,Pfizer,≤100
280207712721855,Mara Rocha,Mara Rocha,≤100
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,≤100
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,≤100
110972683845381,Conta Bemol,Bemol Serviços Financeiros,≤100
141627992572943,Budweiser,Ambev,≤100
103049939296677,Paulo Santiago,Approved Empreendimentos Digitais,≤100
810484929045349,BNDES,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,≤100
255804437808407,Vale,Gustavo Ferreira,≤100
105173178146191,Roberta Campos - Experian,These ads ran without a disclaimer,≤100
102199795319206,Pablo Marçal Oficial,These ads ran without a disclaimer,≤100
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
333720355130,Petrobras,Petrobrás,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
128802790469337,Todos Pela Educação,Todos Pela Educação,≤100
104738421003389,InvestNews BR,Easynvest,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
197698930267127,Alana,Instituto Alana,≤100
135611223190336,ClimaInfo,Instituto ClimaInfo,≤100
205998133237973,Bora Morar Fora,These ads ran without a disclaimer,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
113165042099382,Brasil 61,Brasil 61,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
170166996524709,Orlando Morando,Orlando Morando Junior,≤100
218908215124901,"Coalizão Brasil Clima, Florestas e Agricultura","Instituto de Apoio à Coalizão Brasil Clima, Florestas e Agricultura",≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
107100172245969,Brasil em Foco,Limpemeunome,≤100
121485934617409,Embaixada da Alemanha Brasília,Claudia Seidler,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
204471080068623,Estratégia Saúde,Estratégia Concursos,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
109597815616,VEJA,Revista Veja,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
121016455967353,Transparência Eleitoral Brasil,TRANSPARENCIA ELEITORAL BRASIL,≤100
180562885329138,g1 - O Portal de Notícias da globo,These ads ran without a disclaimer,≤100
201878973201295,Republicanos10,Republicanos10,≤100
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,≤100
193640871262,CLAUDIA Online,Kauira Grillo,≤100
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
258088921369,TOTVS,TOTVS,≤100
109770755848061,Suzano,Suzano SA,≤100
108147365877214,Canal Futura,Fundação Roberto Marinho,≤100
699334503504978,Instituto Desiderata,INS DESIDERATA,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,≤100
228301373863551,Agência Pública,Agência Pública,≤100
442452336298295,Rodrigo Cunha,These ads ran without a disclaimer,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
111006700550820,Cenarium Amazônia,CENARIUM AGENCIA DE NOTICIAS EIRELI,≤100
132804480113814,PwC Brasil,Pedro Martins,≤100
109452242408378,CFA - Conselho Federal de Administração,These ads ran without a disclaimer,≤100
