Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
101014104885737,Juan Carlos Medrano,Daniel Choque Mamani,≤100
109474277407660,El Reino de Oz,These ads ran without a disclaimer,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
102196065676160,Prof. Julio Cesar Justiniano - Dogo Concejal,Prof. Julio Cesar Justiniano - Dogo Concejal,≤100
103703307823878,Regys Medina,Andres Medina Sotomayor,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
331406083686277,Vladimir Peña,Vladimir Ariel Peña Virhuez,≤100
102545132000028,Gobierno Autónomo Municipal de Santa Ana,Fatima Danitza  Rodriguez Arriza,≤100
1159137824203296,FONDESIF,Marion Samantha Miranda Marca,≤100
23596074088,Dazed and Confused Magazine,These ads ran without a disclaimer,≤100
31121558686,BBVA Careers,These ads ran without a disclaimer,≤100
100969689551107,paulinapolinlescano,These ads ran without a disclaimer,≤100
