Page ID,Page name,Disclaimer,Amount spent (INR)
313701205391557,Santoor Stay Young,These ads ran without a disclaimer,384
1955301821451552,Abhishek Dutta,Abhishek Dutta,346
474751009223949,Jaipur Literature Festival,Jaipur Literature Festival,270
104516512296314,Kartikeya Sharma,Adv Tech,177
404746486258732,Project Nanhi Kali,Project Nanhi Kali,156
1720702718165314,ADAMA Ltd.,These ads ran without a disclaimer,≤100
402356876813837,Pujan Biswas,Pujan Biswas,≤100
132859090587882,Surajit Datta,Surajit Datta,≤100
281641215591074,Indian Bank,These ads ran without a disclaimer,≤100
122131984855152,Dr. Debraj Shome,Dr. Debraj Shome,≤100
180643835319178,BLACK+DECKER,These ads ran without a disclaimer,≤100
138927162813391,Dailyhunt,These ads ran without a disclaimer,≤100
174283119250672,Save the Children India,Bal Raksha Bharat,≤100
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,≤100
104819985853284,V6 Digital News,V6 Digital News,≤100
103782051383159,School of Politics,School of Politics,≤100
1785302198354679,Dr. Somendra Tomar,Somendra Singh,≤100
102822679137454,Shaktirath Singh “शक्ति”,Shaktirath Singh “शक्ति”,≤100
837835682986019,Amazon India News,These ads ran without a disclaimer,≤100
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,≤100
516576275094648,BJP Assam Pradesh,Bharatiya Janata Party (BJP),≤100
184278081698180,Ashok Gehlot,Ashok Gehlot,≤100
109027442133819,Dr. Sanjay Singh,Hitesh Kumar,≤100
100303315756822,JanSamarth,JanSamarth,≤100
102447714973094,Yusuf Salahuddin,Yusuf Salahuddin,≤100
479998865355592,Aditya Birla Group,These ads ran without a disclaimer,≤100
101284198880936,The Unmute,Kamalpreet Singh,≤100
106863140858330,Munendra kumar,Eshwar Deepak,≤100
148931718592314,Tarun Chugh,Adv Tech,≤100
101242678704189,Her Circle,These ads ran without a disclaimer,≤100
294778010636181,Naraparaju Ramchander Rao,Venkata Satish Chandu,≤100
118227367824577,Garuda Aerospace Pvt Ltd,Garuda Aerospace Pvt Ltd,≤100
285029500623,CARE India,CARE India,≤100
2078242259060363,Kukufm,Mohana Saha,≤100
108531050841926,Shanu Yadav,Shanu Yadav,≤100
104052753400618,Union Bank of India,Goldmine Advertising Limited,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
640369399392914,Baijayant 'Jay' Panda,Baijayant Panda,≤100
208684069162667,Linc Limited,These ads ran without a disclaimer,≤100
30290552843,Greenpeace India,Greenpeace Environment Trust,≤100
224618077692752,Sanjay Tandon,Saraansh Tandon,≤100
105671775473178,Jan Suraaj,Jan Suraaj,≤100
856244521225739,Manoj Kanti Deb,Manoj Kanti Deb,≤100
120855867948678,Portronics,These ads ran without a disclaimer,≤100
100735178208398,Udyami India,Samadhan Samiti,≤100
30290552843,Greenpeace India,Greenpeace India Society,≤100
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2023,Abinash Moharana,≤100
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,≤100
105694514269834,North Eastern Region Community Resource Management Society,Shrinivas Ravichandran Nadar,≤100
273392482699081,Rajendra Patni,Gyayak Patni,≤100
1776986012565004,Chini Khorang Tripura,Ranjit Debbarma,≤100
109546308136398,Sankar Dutta - শংকর দত্ত,Bholanath Dey,≤100
104580721493785,UNext Learning,These ads ran without a disclaimer,≤100
367693910079524,Mohit Jaswant Yadav Page,Mohit Yadav,≤100
520972198086866,BJP Punjab,Bharatiya Janata Party (BJP),≤100
107183428120144,Dr C Saraswathi,Dr. C. Saraswathi,≤100
107395897271506,Kutumb,Swatantra Verma,≤100
170741823043489,V6 News,V6 News,≤100
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,≤100
162115051234970,Dharmendra Singh Lodhi mla,Dharmendra Singh Lodhi,≤100
695738973874352,Dr. Sumer Singh Solanki,Sumer Singh Solanki,≤100
112202337794471,Global Middas Foundation - Charitable Organization,GLOBAL MIDDAS FOUNDATION,≤100
394168494317389,MIT World Peace University,MIT World Peace University,≤100
104485492096797,Hemant Pujari,TSM,≤100
100236283005200,Perika Suresh,Vijay Kumar Tapadia,≤100
241940555912671,Chandigarh University,Chandigarh University,≤100
246558505475210,Bala Ram Choudhary,Mukesh Choudhary,≤100
110115671863420,Kacche Din,Kacche Din,≤100
1665743343548351,The News বাংলা,The News বাংলা,≤100
2338311123088065,Dhirendra Singh Chouhan,Manoj,≤100
994578073995343,B. L. Verma,Sourabh Arvind Dubey,≤100
1924627484438235,Arlak Ayurveda,Swati Dhiman,≤100
1927351340858687,ಬಿ ಪಿ ಹರೀಶ್,Gowda Basavana,≤100
1287678198049472,Child Help Foundation Outreach,Child Help Foundation Outreach,≤100
21169267101,Give,Give,≤100
1171462299729165,Sandeep Singh Deswal,Navdeep Sehrawat,≤100
415332588877399,Banda Karthika Reddy,Chandra Reddy Banda,≤100
106261054498841,Advocate Rajat Bhargava,Rajat Bhargava,≤100
271711770069401,सुरेश धाकड़ राठखेड़ा,Gajendra Verma,≤100
783881145001898,Nirmal Kumar Surana,Nirmal Surana,≤100
101247818926544,चौधरी नरेंद्र सिंह ब्लॉक प्रमुख गोंडा,चौधरी नरेंद्र सिंह ब्लॉक प्रमुख गोंडा,≤100
111412713935321,Atul Kumar kushwaha,Vikas Kumar Singh,≤100
213947398791863,Dhananjai Singh Khimsar,Dhananjai Singh,≤100
411129449009589,K.C. Venugopal,K.C.Venugopal,≤100
295639383836442,Agewell Foundation,Aanchal Gupta,≤100
201297423396745,Rajendra Agarwal,Ishan Agarwal,≤100
918414611597115,Amar Prasad Reddy,Venkata Satish Chandu,≤100
449945121742046,Ravi Kumar Yadav,Venkata Satish Chandu,≤100
276512419511205,Kathi Karthika,Policy Briefcase,≤100
224787738121110,Manan Dani,Mananbhai Jatinkumar Dani,≤100
537021156329658,Sukhbir Singh Jaunapuria,Pankaj Sharma,≤100
330760810293224,HelpAge India,HelpAge India,≤100
100196004828444,North Eastern Council,Sourabh Arvind Dubey,≤100
752964921413737,Danone India,These ads ran without a disclaimer,≤100
285575245349725,"Hemanga Thakuria,MLA Assam","Hemanga Thakuria,MLA Assam",≤100
108865204234994,NonStop Hindi,Dhirendra Kumar,≤100
1990248287670848,Shashank Mani शशांक मणि,Shashank Mani,≤100
104493962510741,Vidasure,These ads ran without a disclaimer,≤100
136186849766166,Lotus Herbals,These ads ran without a disclaimer,≤100
111742450662753,News Unplugged,Chetan Varshney,≤100
108861325372008,Bharat Bhagya Vidhata,BharatBhagyaVidhata,≤100
385303288239154,Raghuveer Singh Tanwar,Raghuveer Singh Tanwar,≤100
104633612411419,Dr Samir Kagalkar,Dr Samir Kagalkar,≤100
101096045673304,guy_from_gynec,These ads ran without a disclaimer,≤100
108209555020383,B somashekar,RMT,≤100
1643791735841849,Save Earth Mission,Save Earth Mission,≤100
270666596375251,Jhatkaa.org,Jhatkaa.org,≤100
103261078360140,Rahul Singh Pathania,Rahul Singh Pathania,≤100
103207392085077,JP Valluru,Anshika Srivastava,≤100
2238940452991193,Santosh Pandey,Kunal Jitendra Ajmera,≤100
480279252152789,Symbiosis International Deemed University,These ads ran without a disclaimer,≤100
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,≤100
184848438961199,Surya Singh,Surya Singh,≤100
113514074667340,Herby Angel,Herby Angel,≤100
108826955450630,Ayush Shukla,These ads ran without a disclaimer,≤100
100579492974806,गरीबों का मोदी,Abinash Moharana,≤100
1932900346831325,Rajesh D Sanghvi,Rajesh Dineshchandra Sanghvi,≤100
806181806121459,Harshvardhan NandKumar Singh Chouhan,Ishan Mishra,≤100
105515161411695,Pankaj Singla,Anil Kumar,≤100
501312639983943,Manish Jaiswal,manishjaiswalbjp,≤100
101613628900010,Smartway Wellness Pvt. Ltd.,Bhoomi Harendra Mistry,≤100
107885054376260,aamir_you,These ads ran without a disclaimer,≤100
114331084875398,Arjun Passi,Aksh Bhargava,≤100
385658441549334,Deepak Bhati Chotiwala,Dipak Bhati,≤100
102091768921733,Ashok dubey bjp,Prashant Mahton,≤100
101934341160333,प्रमोद नाना भानगिरे - Pramod Nana Bhangire,Clearby Services,≤100
1397767487148044,Jaidatta Kshirsagar,Jaydatta Sonajirao Kshirsagar,≤100
1360805680600676,Sandeep Kshirsagar,Yogesh Padmakarrao Pawar,≤100
145235542494307,Vivek Thakur,Vivek Thakur,≤100
102106021886833,A K Sharma,Harish Sahrawat,≤100
288283578284787,Piramal Finance,These ads ran without a disclaimer,≤100
112061804808512,Sports Development Authority of Bihar - SDAB,Ajit Kumar,≤100
107989018290193,Dr.Vijay Dahiphale,Aslam Afroz Kazi,≤100
863961040416615,Punit Verma पूर्व उपाध्यक्ष विश्व हिन्दू परिषद् काशी प्रान्त,Punit Varma,≤100
1993061170931986,Annapurna Devi,Annapurna Devi,≤100
422436998199014,Ram Prasad Paul,Suryanetram,≤100
157300124326821,Arlak Biotech,Swati Dhiman,≤100
1088373891289696,Kamal yadav,Akash Singh,≤100
1677371689251351,Manoj Parkhe - मनोज अंबादास पारखे,Manoj Ambadas Parkhe,≤100
467687645161,YourStory,These ads ran without a disclaimer,≤100
217210975073290,Laxmi Narayan Dave,Laxmi Narayan Dave,≤100
727914243984198,BARC India,These ads ran without a disclaimer,≤100
100725272901469,"Abdul Hameed Mushriff Fan's Club""","Abdul Hameed Mushriff Fan's Club""",≤100
103505695608114,Uday Nagaraju,Uday Nagaraju,≤100
257916314892663,Dr Kaustubh Narayan Misra,Kaustubh Narayan Misra,≤100
186199704897466,RD Foundation,RD Foundation,≤100
263560423714979,Dr. Mahesh Sharma,Subham Singh,≤100
106012758437256,Subham Kumar,Subham Kumar,≤100
295405070641302,Balraj Kundu,Pankaj Sharma,≤100
229139562361340,Ujwala Dahiphale,Aslam Afroz Kazi,≤100
100684609345673,म्हारा छोरा,adv-tech,≤100
169218193115587,CNBC-TV18,These ads ran without a disclaimer,≤100
533269740489273,Shivbhagwan Naga,Shivbhagwan Naga,≤100
105234459127980,Women Climate Collective,Women Climate Collective,≤100
108860051538355,Shafique Siddiqui Vice President BJYM Azamgarh,Shafique Siddiqui Vice President BJYM Azamgarh,≤100
425259217536011,Amdocs India,These ads ran without a disclaimer,≤100
112932317091378,PDTV News,Nagarjuna Reddy Kaipa,≤100
108904184978477,Sharpie_India,These ads ran without a disclaimer,≤100
103544656778013,Dr Akhilesh Prasad Singh,Akhiles Prasad Singh,≤100
524665794408050,CASA,Arushi Narchal,≤100
1701369040086950,ANIL JAIN MLA,Arjun Sharma,≤100
108159201571035,अरविन्द जायसवाल,Avadesh  Kumar,≤100
103910375553868,Geniefie,These ads ran without a disclaimer,≤100
1395097470761321,Vanga Madhusudhan Reddy,Gogireddy Sai Vaibhav Reddy,≤100
209895906179688,EFG - Efforts For Good,EFG Social Pursuit Pvt Ltd,≤100
271269803067720,IUML Tamil Nadu State,Abdul Azees A,≤100
472681563210567,Rela Hospital,These ads ran without a disclaimer,≤100
475898282465005,Dr K Laxman,Vijay Kumar Tapadia,≤100
112554440463293,Malkhan Singh Chouhan - BJP,Prashant Mahton,≤100
101906741486651,Meera Cleanfuels Limited,These ads ran without a disclaimer,≤100
132689140088396,smilefoundation,Smile Foundation,≤100
241514919617090,Dileep Puri,Dileep Puri,≤100
364476590604680,SuryaSamachar,Ajit Kumar,≤100
102597425311635,Surya Pratap Singh,Surya Pratap Singh,≤100
2564644760228938,Pooja Kushwah,Pooja Kushwah,≤100
294583687875244,MLA PahadSingh Kannoje,ANUBHAV JAIN1,≤100
2095140507231761,Valluru Jayaprakash Narayana,Anshika Srivastava,≤100
100195662912820,Pranam Commission,Pranam Commission,≤100
113073133805731,Desh Ki Baat Foundation,Krishna Kumar Yadav,≤100
164975610194525,Cordlife India,These ads ran without a disclaimer,≤100
113121360397048,Rajeev Khandelwal,Rajnarayan Gurjar,≤100
101713962007976,Amrit Mahotsav,Amrit Mahotsav,≤100
106398618060114,Jayashankar S,Jayashankar S,≤100
111419338439620,Congress Mukt BTM,Congress Mukt BTM,≤100
108151698882622,Global Placements,Sehrab Manzoor Peer,≤100
102899812612791,Govind Agarwal BJP,Govind Agarwal BJP,≤100
102293796146152,Global Work Consultancy,Sehrab Manzoor Peer,≤100
1613686538669654,Ashok Singhal Foundation,Digital Xplode,≤100
110671474183203,femisafe.in,These ads ran without a disclaimer,≤100
321228061382932,Pt. Shekhar Dixit,Websofy Software Private Limited,≤100
132689140088396,smilefoundation,smilefoundation,≤100
112816070484196,Saurabh Srivastava,Saurabh Srivastava,≤100
1336863726383886,Gopal Lal Sharma,Ganesh Thapa,≤100
182600871930746,Sujata Paul - India First,Sujata Paul,≤100
710193059436568,Baroda BNP Paribas Mutual Fund,These ads ran without a disclaimer,≤100
2133782840094351,Formica India,These ads ran without a disclaimer,≤100
102010991748513,Ashish Patel,Ashish Natwarlal Patel,≤100
350880081913337,Sahdev Salaria,Rajesh Jaswal,≤100
100589847991303,English NEWJ,Anant Bhardwaj,≤100
1584395508448696,Manash Borah,Manash Borah,≤100
708844685796745,OP Choudhary,OP Choudhary,≤100
256050398281355,MD Chopdar,WEBTIX,≤100
103227431244156,Darpan24 News,These ads ran without a disclaimer,≤100
285303158236939,"MGM New Bombay Hospital, Vashi",These ads ran without a disclaimer,≤100
1023442637734487,Bakes for you,These ads ran without a disclaimer,≤100
101531438035544,URAN Welfare Society,Uran Welfare Society,≤100
102631354874295,Adv ninad khoche,Ajay Arjun Daund,≤100
105165261064628,Manoj Singh Thakur,Rajnarayan Gurjar,≤100
106206092188685,thelawrules,These ads ran without a disclaimer,≤100
699466793560864,Natcharaju Venkata Subhash,Venkata Satish Chandu,≤100
104352017847238,Discover Ananthapuram,Anandpurgogula Anil Kumar,≤100
1002191723202473,Suresh Sindal,Suresh Kumar Sindal,≤100
302549223529491,Learning With Vodafone Idea,These ads ran without a disclaimer,≤100
1706371292942156,"Ministry of Development of North Eastern Region, Government of India",Arshad Ali,≤100
100240102800860,डॉ. शिव मोहन सिंह,International Centre for Stem Cells Cancer and Biotechnology,≤100
384574805474754,Happiness India,Krishan Kumar Saini,≤100
154161255255794,Gyaneshwar Patil,Rajnarayan Gurjar,≤100
102643838573054,Badam Devi Verma,Bhagwan Sahai Shyoran,≤100
102123079337554,International Society for Krishna Consciousness,ISKCON Delhi,≤100
108003928610605,Brahma Nand Shukla,Brahma Nand Shukla,≤100
422436998199014,Ram Prasad Paul,Sourav Das,≤100
210251616112761,India Development Review,India Development Review,≤100
107725901457936,New Mother,Neelufer Mulla,≤100
674757045920691,Jayadev Galla,Aditya Vemulapalli,≤100
105352618893717,Shankar yadav,Shankar yadav,≤100
506145529845123,Dilip Yadav,Jeet Chakraborty,≤100
107882128320287,projectekafoundation,These ads ran without a disclaimer,≤100
113356014587642,Anupam Sharma,Prashant Sharma,≤100
110847490543428,Vipul Kumar Salwan,Vipul Kumar Salwan,≤100
