Page ID,Page name,Disclaimer,Amount spent (BOB)
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,196
532229170133308,Instituto Técnico CCA Sucre,These ads ran without a disclaimer,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
109201057318552,JCSV,Fernando Omar Rosales Perez,≤100
1404045426527172,Tribunal Supremo Electoral,Tribunal Supremo Electoral,≤100
279677395908479,Virginio Lema Trigo,Walter Agustin Zambrana Arze,≤100
190739455190659,Molly Saldaña,Molly Margarita Saldaña Araujo,≤100
111585510603603,Elena Pachacute - Diputada Nacional,María Elena Pachacute Ticona,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
100301178044225,Viralcom,ViralComtv,≤100
106585888425411,Futuro de Bolivia AFP,These ads ran without a disclaimer,≤100
102652851097134,Oscar Balderas Diputado,Oscar Alberto Balderas Montaño,≤100
636958269681223,Mauricio Lea Plaza P.,Mauricio Adolfo Lea Plaza Peláez,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100
110980888642151,Twibbon April,These ads ran without a disclaimer,≤100
82928774489,Panda Security,These ads ran without a disclaimer,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
