Page ID,Page name,Disclaimer,Amount spent (ZAR)
136956534616,Times LIVE,TimesLIVE,599
138389749578117,PEP,These ads ran without a disclaimer,340
740116816003959,Western Cape Government,Western Cape Government,232
478479492268974,Sunday Times ZA,Sunday Times,173
1742410059361710,AwakeMzansi,Awake Mzansi,153
106172744063430,The Daily Friend,The Daily Friend,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
61863318139,World Resources Institute,These ads ran without a disclaimer,≤100
2145594122138312,Action Society,Action Society,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
165246196904704,Sakeliga,Sakeliga,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
311936835992045,Dear South Africa,DearSA,≤100
110435328562470,Speaker of Umzumbe Municipality- Cllr Sbonelo Maphumulo,These ads ran without a disclaimer,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
101361739432825,0.618033988749,These ads ran without a disclaimer,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
104195728373091,nikkajedi,These ads ran without a disclaimer,≤100
111880887662730,WFEM Radio,These ads ran without a disclaimer,≤100
108012784979216,rruz_design,These ads ran without a disclaimer,≤100
315055202453508,Kharkiv Human Rights Protection Group,These ads ran without a disclaimer,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
