Page ID,Page name,Disclaimer,Amount spent (INR)
158714780827513,UNFPA,UNFPA,331
718602095652380,North East with NaMo,marvelousmanipur.com,128
2093499954031364,SKM for the People,Rupesh Rai,≤100
54779960819,United Nations,United Nations with Facebook Ad Credits,≤100
1488581191158902,Conscious Planet,Isha outreach,≤100
101713962007976,Amrit Mahotsav,Amrit Mahotsav,≤100
1521106071438318,CMO Chhattisgarh,IVS Corporation,≤100
105694514269834,North Eastern Region Community Resource Management Society,Shrinivas Ravichandran Nadar,≤100
106163715510965,Aparna Singh Tripathi Sirohi,These ads ran without a disclaimer,≤100
21169267101,Give,Give,≤100
294493857651676,Rahul Gandhi,Indian National Congress,≤100
107395897271506,Kutumb,Swatantra Verma,≤100
109354741887336,Udhay Anna - உதய் அண்ணா,Politicode,≤100
1510631479236816,Hawa Badlo,social cloud ventures Pvt Ltd,≤100
102207428838522,My MeG,These ads ran without a disclaimer,≤100
104516512296314,Kartik Sharma,Adv Tech,≤100
100328978216424,"Fight Pollution, Not Plastics",Nitesh Singh,≤100
109986065209042,Mera Apna Rahul,Mera Apna Rahul,≤100
174283119250672,Save the Children India,Bal Raksha Bharat,≤100
100196004828444,North Eastern Council,Sourabh Arvind Dubey,≤100
105671775473178,Jan Suraaj,Jan Suraaj,≤100
109986065209042,Mera Apna Rahul,MeraApnaRahul,≤100
342821709631360,Ratan Lal Nath,Ratan Lal Nath,≤100
110846984022901,MPIDC,Anand Raj Singh,≤100
132689140088396,smilefoundation,Smile Foundation,≤100
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
103206797721245,Tollygunge Trinamool Congress,Mohammad Azharuddin,≤100
132495066874513,GAIL (India) Limited,social cloud ventures,≤100
103206797721245,Tollygunge Trinamool Congress,Nargis Khatun,≤100
224618077692752,Sanjay Tandon,Saraansh Tandon,≤100
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,≤100
479998865355592,Aditya Birla Group,Aditya Birla Group,≤100
107113000831690,Dr.Manik Saha,maniksaha.com,≤100
1327351450720146,Pradhan Mantri Bhartiya Janaushadhi Pariyojana,Pharmaceuticals & Medical Devices Bureau of India,≤100
148931718592314,Tarun Chugh,Adv Tech,≤100
1706371292942156,"Ministry of Development of North Eastern Region, Government of India",Sourabh Arvind Dubey,≤100
552159824873262,Kethireddy M.L.A,Venkata Krishna Reddy Kethireddy,≤100
1433075113609108,Rakhee Rathore,Rohit Githala,≤100
408255699307921,Dr. Manoj Rajoria,Saurabh Saini,≤100
112496211718538,Rupsing Teron,Mehbub Ahmed Laskar,≤100
100735178208398,Udyami India,Samadhan Samiti,≤100
110120115042838,Ramesh Choudhary,GRIP AMATYA PVT. LTD.,≤100
1785302198354679,Dr. Somendra Tomar,Somendra Singh,≤100
100485426184353,Rashtriya Uttar Bhartiya Samaj Party - Delhi,Manoj Kumar Singh,≤100
295405070641302,Balraj Kundu,Pankaj Sharma,≤100
605390272841833,Shrirang Appa Barne,Abhay Balu Ahire,≤100
393768164105774,Parimal Nathwani,Parimal Nathwani,≤100
106713842045571,"Pollution Control Board, Assam","Pollution Control Board, Assam",≤100
100531459432532,Mahi capital service,Maniram Ramu Dhurwe,≤100
385658441549334,Deepak Bhati Chotiwala,Dipak Bhati,≤100
218519749005654,Dr. Rakesh Singh Jadon,Rakesh Singh Jadon,≤100
252791995383178,Maharashtra Multimedia Communications,Shubhada Ashish Joshi,≤100
104509712524907,Aftab Uddin Mollah,Mehbub Ahmed Laskar,≤100
1924627484438235,Arlak Ayurveda,Swati Dhiman,≤100
1932900346831325,Rajesh D Sanghvi,Rajesh Dineshchandra Sanghvi,≤100
114717553693865,Liberal TV,Liberal TV Punjabi,≤100
103205695784211,Vandana Verma,Prem Shankar,≤100
265353190307980,Gautam Deb,Gautam Deb,≤100
184278081698180,Ashok Gehlot,Ashok Gehlot,≤100
1110178129121993,Ashok Vishnoi IRS,Pawan Kumar Sharma,≤100
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,≤100
257534317633750,Adv Jayant Moond,Datacube Softech Pvt Ltd,≤100
241940555912671,Chandigarh University,Chandigarh University,≤100
186199704897466,RD Foundation,RD Foundation,≤100
108021051021086,Today Post Live,Sachin Raj,≤100
1535221630039925,Dr. Bhagwat Karad,Bhagvat Kisanrao Karad,≤100
102710804961947,Patanjali Nutrela Products,Saura Bh Sin Gh,≤100
103760102031014,Rajeshwar Singh,Medevento Planner,≤100
101059166038577,Amit Mahindru,Yash Bagh,≤100
667862236707254,Rohit Kumar Singh,Arshad Ansari,≤100
103782051383159,School of Politics,School of Politics,≤100
105918132279967,DM Online Service,Chandra Pratap Singh,≤100
2078242259060363,Kukufm,Mohana Saha,≤100
111016951378962,Abhinav Thapar,Abhinav Thapar,≤100
444000972398140,Dr. Ajay Dharam Singh,Ramkishan Singh Maninder Singh,≤100
466642616726169,Parul University,Parul University,≤100
110218775247217,Dr Gadala Srinivasa Rao,Srinivasa Rao Gadala,≤100
108742684077976,Kunwar Abhishek Singh,Vidhi Agrawal,≤100
104867526497,Frontlist,Frontlist,≤100
953600271404690,BJP Meghalaya,Bharatiya Janata Party,≤100
1805911539637384,Jaaibir godara,Datacube Softech Private limited,≤100
111742450662753,News Unplugged,Chetan Varshney,≤100
928448863892029,RK Sinha,RK Sinha,≤100
109545244848137,Crafto,Kutumb App,≤100
103440689219233,Gurupadagouda Patil,Gurupadagouda Sanganagouda,≤100
105820848944884,Apex India Online Hub,Mukeshbhai Samatbhai Rathod,≤100
103102022564374,PS Quick Service Adviros Hub,Chandra Pratap Singh,≤100
109735351891742,Apex India service,Ajay Tiwari,≤100
192327827624662,The Citizen,The Citizen,≤100
708994425878702,Sandeep Namdev BJP,Sandeep Namdev,≤100
104908641373434,Anukriti Gusain Rawat,Anukriti Gusain,≤100
411129449009589,K.C. Venugopal,K.C.Venugopal,≤100
695738973874352,Dr. Sumer Singh Solanki,Sumer Singh Solanki,≤100
292081617502897,Avijit De Bhowmik,Pratima Barman,≤100
106825905031150,"Nagar Palika Parishad, Hapur",Nitin Kumar,≤100
103327465892185,Globle Finance,Dharamraj Singh,≤100
385303288239154,Raghuveer Singh Tanwar,Raghuveer Singh Tanwar,≤100
112420847190684,Bijay Kumar Yadav,Bijay Kumar Yadav,≤100
109108857431254,Citizen Saikat Chatterjee,Pratima Barman,≤100
2425906077438656,Anil kumar patil,Akshay Balakrishna Habib,≤100
880061088804589,Sameer Bhati,Adv Tech,≤100
106261054498841,Advocate Rajat Bhargava,Rajat Bhargava,≤100
146702709146110,Ashu Singh Surpura,Ankit Kumawat,≤100
