Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,567340
1428873024044736,المدن - almodon,المدن - almodon‎,355857
106197498149118,لبنان الكبير,Grand Lebanon,164179
1438703606372190,Elham Said Freiha,Elham Freiha,104478
102023711572671,أساس ميديا -  Asas Media,asasmedia,102107
316674545036384,SKeyes Center for Media and Cultural Freedom,SK_Eyes,74627
110470091436602,Ici Beyrouth,Ici beyrouth,56278
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,53582
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,33881
107698404702208,Alkalima,Alkalima Onlime,29851
394633411339696,fiftyfiftylb,FiftyFiftylb,29851
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,18209
164472683608068,Act for the Disappeared,ACT for the Disappeared,14925
107800617419717,MYKA Foundation,Elie M. ElHelou,14925
192450177479702,Abaad,Abaad Resource Center for Gender Equality,14925
1744356319118477,هنا لبنان,هنا لبنان,14925
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,14925
100127203020362,Siyasiya,Michel Gedeon,14925
2509759842418472,LebTalks,Lebtalks,14925
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
371171589575669,China.org.cn,These ads ran without a disclaimer,≤100
775764945964442,Nabil Badr-نبيل بدر,Nabil Badr-نبيل بدر,≤100
580979592072016,بوابة اللاجئين الفلسطينيين,These ads ran without a disclaimer,≤100
558926694254896,Fondation Diane,Fondation Diane,≤100
105319651353770,Jusur,Jusur,≤100
109112633772887,180post,180Post,≤100
236168066463472,World Bank Middle East & North Africa,These ads ran without a disclaimer,≤100
188872144758,CCTV,These ads ran without a disclaimer,≤100
134945406697098,International Finance,These ads ran without a disclaimer,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,≤100
