Page ID,Page name,Disclaimer,Amount spent (BOB)
195933611171149,Eva Copa,Teclea,101
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,≤100
486783218122812,El Alto es Noticia BO,Teclea,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
458248597966121,Economy,Economy,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
2328823850688165,José M. Ormachea,José M. Ormachea,≤100
1596795187238956,Ímpetu Ac,These ads ran without a disclaimer,≤100
102527209215235,Viviane Olívia,These ads ran without a disclaimer,≤100
110837820609024,Negocios Rentables con futuro,These ads ran without a disclaimer,≤100
385385178182941,SIGNUS Ecovalor,These ads ran without a disclaimer,≤100
1722520228078847,Female Invest,These ads ran without a disclaimer,≤100
563065237146155,Latindadd,These ads ran without a disclaimer,≤100
120460525135389,Educational Partners International,These ads ran without a disclaimer,≤100
36402799393,Protección Animal Mundial,These ads ran without a disclaimer,≤100
