Page ID,Page name,Disclaimer,Amount spent (MXN)
102277802642718,El Templo Del Jaguar,Yolanda Solis Remedios,674
1879285485657995,Dr. Pepe Cruz,Pepe Cruz,595
104252495822239,La Magia de Transformar,LA MAGIA DE TRANSFORMAR S.A DE C.V,576
923633637651202,Morena Sí,Morena Sí,552
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,528
106668088909595,Javier Jiménez Jiménez,Javier Jiménez,494
100671096208741,Perfil Fronterizo al Momento,Perfil Fronterizo al Momento,381
390528021812774,Jorge Luis Llaven Abarca,Jorge Llaven,286
109634395756375,Save the Children México,Save the Children México,180
110788828491768,Morenxs en Morelos,Morenxs en Morelos,170
110552178493339,TcoNoticias,TCO Noticias,146
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,143
381985873573,Partido de la Revolución Democrática PRD,Partido de la Revolución Democrática,112
815084088508730,Dr. Chilo Isidro Ovando,Isidro Ovando Medina,110
688172781386207,Azael Santiago Chepi,Azael Santiago Chepi,≤100
458859544909547,DICES,DICES,≤100
254852601222832,CEMEX México,CEMEX México,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
109752078573994,Transformando México,Transformando a México,≤100
108323052052660,Noticias Nacionales,Noticias Nacionales,≤100
109697971929647,Paraíso Morenista,paraisomorenista.com,≤100
105426922369721,Valentía Morena,Valentía Morena S.a de C.v,≤100
133478060111915,CEMEX Impacto Social,CEMEX Negocio Responsable,≤100
108961833088824,Francisco Alvarez Sanen,Francisco III Álvarez Sanen,≤100
103188645496211,Progresando En Mexico,Yo Trabajo Bien,≤100
106032384189421,Defensoria Animal MOC A.C.,Franny Garibaldi,≤100
56713285274,Greenpeace México,Greenpeace México,≤100
100327629549678,Transformando con Claudia,Transformando con Claudia,≤100
245495562137150,Mitofsky,Roy Campos,≤100
107987827999009,Beneficios en México Independiente,Edith Martinez Orta,≤100
459633917507063,El Periodista MX,Héctor Freddy Robaldi Narváez,≤100
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,≤100
122404620204,Oxfam México,OXFAM MEXICO AC,≤100
110039430775865,Apoyo Nacional en el Gobierno Mexicano,Adriana Estrada Micete,≤100
101174141793439,ECOS,Francisco Alejandro Flores Cancino,≤100
