Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,31806
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,25135
1438703606372190,Elham Said Freiha,Elham Freiha,12121
102023711572671,أساس ميديا -  Asas Media,asasmedia,9740
1744356319118477,هنا لبنان,هنا لبنان,9377
107698404702208,Alkalima,Alkalima Onlime,8867
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,6061
110470091436602,Ici Beyrouth,Ici beyrouth,5453
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,4545
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,3030
204309706385271,Maharatnews,Maharat Foundation,3030
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,2387
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,1515
118246218258237,Transparency International Lebanon - No Corruption,Lebanese Transparency Association-No Corruption,1515
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,1515
113061177535527,افتراضية,افتراضية,≤100
10423517786,Harvard Business Review,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
121129357949826,Saida Online,Saida Online,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
150253531687373,أخبار الآن - Akhbar Al Aan,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100
