Page ID,Page name,Disclaimer,Amount spent (BRL)
140386962704024,Governo de Pernambuco,Governo de Pernambuco,2542
105527742878890,Prefeitura do Recife,Prefeitura do Recife,2165
301774903545521,Brasil Paralelo,Brasil Paralelo,621
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,490
465235726843103,Ambev,Ambev,313
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,306
165175370206522,Citi Brasil,Citi Brasil,273
117903068817531,Clodoaldo Magalhães,Clodoaldo Magalhães,170
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,169
132584057957,Skol,Ambev,156
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Nascimento Feitosa,155
333720355130,Petrobras,Petrobras,137
198849783539777,Buscofem,Buscofem,131
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,130
140347022821700,Silvio Costa Filho,Silvio Costa Filho,126
367279553431714,Joel da Harpa,Joel da Harpa,121
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,110
101189854802059,Revista Oeste,Revista Oeste,107
116725771476468,Eu Eleito,"Gambale Cursos, Produções e Marketing",≤100
102248571167551,Delegada Gleide Ângelo,Delegada Gleide Ângelo,≤100
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,≤100
110418455214538,Bernardo K.,Filhos do Trovão,≤100
101230328792183,Portal Concursos & OAB,Portal Concursos & OAB,≤100
105520569004820,Absolar Comunica,Associação Brasileira de Energia Solar Fotovoltaica,≤100
102773638649611,Bruno Pereira,These ads ran without a disclaimer,≤100
128850220504786,UNICEF Brasil,UNICEF Brasil,≤100
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,≤100
566635573371959,Álvaro Porto,Álvaro Porto,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
851094731588215,Liana Cirne,Vereadora Liana Cirne,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
469869739758453,Delegado Antonio Resende,ANTONIO GABRIEL HONORATO RESENDE,≤100
280413655431834,AMB - Associação Médica Brasileira,Associação Médica Brasileira,≤100
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,≤100
109720132126345,Gil Custódio,Gil Custódio,≤100
100605271766364,Zé Neto,ZÉ NETO RECIFE,≤100
107545594457268,danilyra40,Daniela Cardoso Magalhães Lyra,≤100
