Page ID,Page name,Disclaimer,Amount spent (ILS)
109049212192912,יעקב בורובסקי-לראשות העיר חיפה,יעקב בורובסקי-לראשות העיר חיפה,3406
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,1340
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,1134
849824028408565,תנועת אם תרצו,תנועת אם תרצו,264
108817672183005,"נשר מספר אח""ת","נשר מספר אח""ת",263
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,212
315149999091604,אביש שלמה לראשות מועצה אזורית מנשה,אביש שלמה לראשות מועצה אזורית מנשה,190
102548956115520,תקומה 23 - להיות עם יהודי בארצנו,תורת לחימה,180
1073548259341247,לובי 99,לובי 99,173
109523830757998,דמוקרטtv,דרכנו,139
107217383988190,מגזין אפוק,Epoch Magazine,129
109529415539214,מאמינים בחדרה,מאמינים בחדרה,123
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,123
2024383551205478,אלדד בר כוכבא,אלדד בר כוכבא,114
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,107
113535078333305,סיעת אזרחים ותיקים פרדס חנה - כרכור,סיעת אזרחים ותיקים פרדס חנה - כרכור,102
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,101
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,101
130311209971965,יצחק קשת - ראש העיר שלי,יצחק קשת,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
1435922513325831,איציק לב לראשות העיר חריש,איציק לב לראשות העיר חריש,≤100
287663625305114,ניר בן חיים - Nir Ben Haim,ניר בן חיים - Nir Ben Haim,≤100
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,≤100
107570621520073,אמיר ווסקו לראשות העיר קריית ים,אמיר ווסקו לראשות העיר קריית ים,≤100
1662907067255622,איגוד הגז הטבעי,Unik,≤100
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
767262423350854,פורום הדיור הציבורי,פורום הדיור הציבורי,≤100
243802603036454,שרית גולן לראשות העיר חיפה,שרית גולן לראשות העיר חיפה,≤100
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,≤100
118512141260775,יקיר מאור - לחברות במועצת פרדס חנה כרכור,יקיר מאור,≤100
1323750761115767,Наш Дом Хариш Во Главе с Идит Ентов חריש ביתנו בראשות עידית ינטוב,ישראל ביתנו,≤100
216394682076449,צילה רשף מועצת זכרון יעקב,צילה רשף מועצת זכרון יעקב,≤100
119889504408611,שלומי קדוש חבר מועצת העיר קרית ים,שלומי קדוש חבר מועצת העיר קרית ים,≤100
106057988971053,אלי כהן - Eli Cohen,אלי כהן - Eli Cohen,≤100
954415847987172,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,≤100
