Page ID,Page name,Disclaimer,Amount spent (RON)
760675273992136,Doina Federovici,Doina Federovici,≤100
178362315106,European Parliament,European Parliament,≤100
1058116737612843,USR,Uniunea Salvați România,≤100
109097618335138,Eduard Mititelu,Eduard Mititelu,≤100
291177524360702,Partidul Social Democrat,Partidul Social Democrat,≤100
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,≤100
321890494859228,Vlad Gheorghe,Vlad Gheorghe,≤100
163943696987223,Ziarul Puterea,Ziarul Puterea,≤100
686190454826244,Declic,Declic,≤100
149371012371397,Newsweek Romania,Newsweek Romania,≤100
108295090637741,ASAP România,Fundatia The Institute,≤100
333606539787,UNICEF Romania,UNICEF Romania,≤100
114319753592403,AFACERI.news,Trend Communication,≤100
260365460647855,Mircea Geoana,Mircea Geoana,≤100
1559885467641191,Râul Alb,Râul Alb,≤100
630809920303095,Erasmus+,These ads ran without a disclaimer,≤100
731035500293728,Siegfried Muresan,Siegfried Muresan,≤100
101462959574536,Agrocentrala,Agrocentrala,≤100
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,≤100
101285816081220,Ilias Papageorgiadis,Ilias Papageorgiadis,≤100
104197589381017,Dumbravita-Ibanesti.BT,These ads ran without a disclaimer,≤100
111273528544907,Alianța Național Creștină,Alianța Național Creștină,≤100
2546711162025064,Politice.net,politice.net,≤100
104217171285776,Asociația Industriei Lemnului - Prolemn,Asociația Industriei Lemnului - Prolemn,≤100
200813406761691,Corina Cretu,Corina Cretu,≤100
102743169253473,Reciclăm în România,Reciclăm în România,≤100
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,≤100
1653699758248627,Ion ȘTEFAN,Ion ȘTEFAN,≤100
348610102203573,Radu Miruţă,Radu Miruţă,≤100
102106432515274,Partidul Patriotilor,Partidul Patriotilor,≤100
338465666278028,Cristian Niculescu Țâgârlaș,PNL Maramureş,≤100
321896004518929,Ioan Mang,Ioan Mang,≤100
412140715514446,Florin-Alexandru Alexe,Florin-Alexandru Alexe,≤100
113009310432947,Ilie Cheșa,Ilie Cheșa,≤100
238349239520591,Asociatia Mame Pentru Mame,Asociatia Mame Pentru Mame,≤100
1046576302107963,Ciprian Serban,Ciprian Serban,≤100
104417752138292,Claudiu Târziu,Claudiu Târziu,≤100
109445158308624,De fapt,DeFapt.ro,≤100
2443020582586584,Romania Eficienta,Romania Eficienta,≤100
509548582409324,Ghidul Primãriilor,Millenium Management Sistem SRL,≤100
568228499905015,Liga Studenţilor - LS IAŞI,Liga Studenților (LS IAȘI),≤100
103749027864591,Florentina Luca Moise,Florentina Moise,≤100
332232000196436,ARCA - Romanian Forum for Refugees and Migrants,ARCA Forumul Român pentru Refugiați și Migranți,≤100
181221645364365,Carmen Avram,Carmen Avram,≤100
111683464064929,Sergiu Mihalcea,Sergiu Mihalcea,≤100
100348189494015,Robert Vitoș,Robert Vitoș,≤100
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,≤100
1634415100191327,Oana Marciana Özmen,Oana Marciana Özmen,≤100
100154552860227,Alina Sperlea,Alina Sperlea,≤100
205092989831102,Senator Maricel Popa,Maricel Popa,≤100
220262955197843,PRESShub,PressHUB,≤100
360184320712594,Raluca Turcan,Partidul Naţional Liberal,≤100
109983011774065,Proiectul Romania 2030,Sociallite Media Solutions,≤100
103445844473825,Alianța pentru Unirea Românilor - AUR,Partidul Alianta pentru Unirea Romanilor,≤100
2335902076680451,AGXecutive,AGXECUTIVE,≤100
106098884636145,ADI Deșeuri Bistrița-Năsăud,ADI Deseuri Bistrita-Nasaud,≤100
205001282852200,Milvus Group,Asociatia GRUPUL MILVUS,≤100
111994702189326,Săptămâna Financiară,Săptămâna Financiară,≤100
668129379887378,Dan Motreanu,Dan Motreanu,≤100
1656475137918717,USR Sector 6,Uniunea Salvati Romania Filiala Sector 6,≤100
658668994510595,Norofert Group,Norofert Group,≤100
111190480252428,Radu Molnar,Radu Molnar,≤100
163950740830769,Gaz De Romania,Gaz De Romania,≤100
220579784732993,Daniel Buda,Daniel Buda,≤100
308475693108961,USR Sălaj,USR Sălaj,≤100
109849657256655,60m.RO,60M.RO,≤100
1145522045624751,Filip Havarneanu,Filip Havarneanu,≤100
116634326439880,Mindcraft Stories,Mindcraft Stories,≤100
100750288081463,Partidul România în Acțiune,Partidul Romania in Actiune,≤100
1161590740517881,Tomis News,Tomis News,≤100
293176278283120,Cronicile - Curs de guvernare,Varianta Media,≤100
104369154745548,Diana Stoica,Diana Stoica,≤100
138896782840976,Biroul Parlamentului European în România,Biroul Parlamentului European în România,≤100
107066808189586,Panorama.ro,NEWBIZ ONLINE PUBLISHING S.R.L.,≤100
1992712767649895,Adrian Miuțescu,Adrian Miuțescu,≤100
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,≤100
100491781650498,Premierul Nostru,Premierul Nostru,≤100
1029958020423567,Agro-Est Muntenia,Agro-Est,≤100
132389806830877,Peace Action Training and Research Institute of Romania (PATRIR),Peace Action Training and Research Institute of Romania (PATRIR),≤100
939093039450192,PS News,PS News,≤100
407413792695356,Peter Costea,Alianța Renașterea Națională,≤100
174794259264098,FDP - Protagoniști în educație,Asociația FDP - Protagoniști în Educație,≤100
100752815283032,Anchetatorii.ro,Anchetatorii.RO,≤100
155195491318605,eoficial.ro,Eoficial.ro,≤100
104550061381109,Political.RO,Political.RO,≤100
1190871690932388,New Star Online TV,NewStarOnlineTV,≤100
1498149113813076,Florin Cîţu,Florin Cîţu,≤100
502514186907494,Apa Noastră,Apa Noastră,≤100
1436863846617920,Saizu Sorin,Saizu Sorin,≤100
289324877762564,Expert Forum (EFOR),Expert Forum (EFOR),≤100
102410783138358,Anuntul Telefonic,Anuntul Telefonic SRL,≤100
137651470305528,Federația Patronală Petrol și Gaze,Federatia Patronală Petrol și Gaze,≤100
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,≤100
1128229287275038,Silvia Dinică,Silvia Dinică,≤100
106210688186070,TemaZilei.RO,TemaZilei.RO,≤100
344517529430253,Senatul Științific,Senatul Stiintific,≤100
442948192439179,Silvian-Emanuel Man,Silvian-Emanuel Man,≤100
103164392708198,Alexandru Neagu,Alexandru Neagu,≤100
100872245631464,AEM Holding,AEM Holding,≤100
207741001672,Speranta pentru Romania,Speranta pentru Romania,≤100
101340741758468,Radu Pescar,Radu Pescar,≤100
106161408045919,Acțiunea.RO,ACTIUNEA.RO,≤100
104316329349512,Asiminei Nicu,These ads ran without a disclaimer,≤100
104143560936377,Irineu Darău,Birou Parlamentar Ambrozie-Irineu Darău,≤100
105860297893714,Alin Prunean,Alin Prunean,≤100
600025356762034,Carina Pflege Locuri de munca Germania,Olimpia Schugar,≤100
109485238372885,Economistii.RO,Economistii.RO,≤100
129995860397891,CursDeGuvernare.ro,Varianta Media,≤100
153754291326316,Calea Europeană,European Media Connections,≤100
101763692272709,Avocat Ciuchi Elena-Corina,Cabinet de Avocat CIUCHI Elena-Corina,≤100
332232000196436,ARCA - Romanian Forum for Refugees and Migrants,ARCA - Romanian Forum for Refugees and Migrants,≤100
908169412659988,Bogdan Grecia,Bogdan Grecia,≤100
932511363436611,Cristian Dima,Cristian Dima,≤100
112130176975380,Radu Ghidău,Radu Ghidău,≤100
107538953935023,Noi Iubim Romania,These ads ran without a disclaimer,≤100
275718032506812,Oana Bulai,Bulai Oana Gianina,≤100
100935048994575,Business Watch,Business watch,≤100
103383915623247,Mișcarea pentru Democrație Directă,Asociația Mișcarea pentru Democrație Directă,≤100
698760586929790,USR Constanța,USR Constanța,≤100
110907250415580,Cristian Simoiu,Cristian Simoiu,≤100
104303254861007,Petre Enciu,Petre Enciu,≤100
1560147330888040,Winkler Gyula,Winkler Gyula,≤100
201920416986321,EM360 Studio,EM360 cu Adi Maniutiu,≤100
102601499822802,RMDSZ,RMDSZ,≤100
169962753021439,A.L.E.G.,A.L.E.G.,≤100
150909498384134,Varga Glad,Varga Glad,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
140081909339594,Topcon Positioning Systems,These ads ran without a disclaimer,≤100
365685333954209,Eastwest European Institute,These ads ran without a disclaimer,≤100
245094455536925,FOUR PAWS,These ads ran without a disclaimer,≤100
109231571984405,Accelera,These ads ran without a disclaimer,≤100
107898832590939,European Commission,European Commission,≤100
183125116821,EURES,These ads ran without a disclaimer,≤100
852370551453606,GARP,These ads ran without a disclaimer,≤100
124340177284061,TomorrowBuilding,These ads ran without a disclaimer,≤100
