Page ID,Page name,Disclaimer,Amount spent (PYG)
725834240910220,Noticiero Paraguay,Noticiero Paraguay,3363
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,3125
140961809282989,Ministerio de la Niñez y la Adolescencia,These ads ran without a disclaimer,2082
176941749043831,YAMIL ESGAIB,YAMIL ESGAIB,2025
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,1351
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.","Ygnacio  ""Nacho"" Sánchez.",616
294017310722101,Senador Dupont,These ads ran without a disclaimer,142
2054486121439156,Next PTF,These ads ran without a disclaimer,≤100
599371683431175,Cooperativa Cumbre de la Cordillera,Cooperativa Cumbre de la Cordillera,≤100
110401885364008,NJ & Asociados - Asesoría y Consultoría,These ads ran without a disclaimer,≤100
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,≤100
