Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Freiha,52985
1428873024044736,المدن - almodon,المدن - almodon‎,29851
106197498149118,لبنان الكبير,Grand Lebanon,29851
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,14925
110436471982277,Assaha.square,Assaha.square,14925
137195823051820,Maharat Foundation,Maharat Foundation,14925
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,14925
116141051407408,Amin Salam,Rami Salam,14925
107698404702208,Alkalima,Alkalima Onlime,14925
129660230432028,Dr. Toufic Hindi,Toufic Hindi,4478
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,3134
109112633772887,180post,180Post,2537
128417954019381,Al-Moltaka,Melhem Boustany,≤100
100172476278127,Easy Study,These ads ran without a disclaimer,≤100
112056958469490,SPI Lebanon,SPI Lebanon,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,≤100
918318338180165,CHINT GROUP,These ads ran without a disclaimer,≤100
102211979093712,EdHeroes,These ads ran without a disclaimer,≤100
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
105319651353770,Jusur,Jusur,≤100
394633411339696,fiftyfiftylb,FiftyFiftylb,≤100
108728968627122,Beirut24.org,Beirut24.org,≤100
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,≤100
775764945964442,Nabil Badr-نبيل بدر,Nabil Badr-نبيل بدر,≤100
