Page ID,Page name,Disclaimer,Amount spent (BRL)
264298597018120,Mecias de Jesus,Mecias de Jesus,178
102214764600761,Conselho Federal dos Representantes Comerciais,Conselho Federal dos Representantes Comerciais,148
1460558354166610,Dr. Hiran Gonçalves,Hiran Manuel Gonçalves da Silva,147
848936305233171,Marcos Jorge,Marcos Jorge de Lima,134
338672846326510,Deputado Jorge Everton,Jorge Everton,≤100
301774903545521,Brasil Paralelo,Brasil Paralelo,≤100
194032184000941,Chico Rodrigues,Chico Rodrigues,≤100
1268027936626283,Deputado Albuquerque,Deputado Albuquerque,≤100
191591598062172,Duda Ramos,Duda Brito Ramos,≤100
1608447079411218,Portal Concursos,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
132584057957,Skol,Ambev,≤100
223383744823290,Deputado Federal Nicoletti,Antonio Nicoletti,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,≤100
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,≤100
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
104625758942119,Siga Antenado,Siga Antenado,≤100
102363272346398,Helena da Asatur,Maria Helena,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
104929198579247,O escobar Pro,O escobar Pro,≤100
2117844631766178,ABIA - Associação Brasileira da Indústria de Alimentos,ASSOCIACAO BRASILEIRA DA INDUSTRIA DE ALIMENTOS,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
100107594927557,Portal O PODER,Pontual pesquisas e mídias Eireli,≤100
286484764739596,Conselho de Arquitetura e Urbanismo do Brasil - CAU/BR,Triads,≤100
241839765912021,Estratégia Concursos,ESTRATÉGIA CONCURSOS SA,≤100
333720355130,Petrobras,Petrobras,≤100
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,≤100
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,≤100
128850220504786,UNICEF Brasil,UNICEF Brasil,≤100
465235726843103,Ambev,Ambev,≤100
522126697963113,Carlos Jordy,Carlos Jordy,≤100
799291570129827,Bruno Garschagen,Bruno Garschagen,≤100
109584324721486,empregosroraimarr,These ads ran without a disclaimer,≤100
196638160529871,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,Sinait -  Sindicato Nacional dos Auditores Fiscais do Trabalho,≤100
198849783539777,Buscofem,Buscofem,≤100
108015435927747,FAS - Fundação Amazônia Sustentável,Fundação Amazonia Sustentável,≤100
190833037616321,Jornal Extra,Jornal Extra,≤100
258088921369,TOTVS,These ads ran without a disclaimer,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
115230991849922,O Globo,Editora Globo,≤100
111130822268479,IDP,"Instituto Brasileiro de Ensino, Desenvolvimento e Pesquisa IDP - LTDA",≤100
112208748024338,Agência Rockn - Marketing de Resultados,Agência Rockn - Marketing de Resultados,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
106312705760381,Formação Conservadora,Formação Conservadora,≤100
112875261822001,Giovana Naya MN,These ads ran without a disclaimer,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
111006700550820,Cenarium Amazônia,Cenarium Agência de Notícias Ltda,≤100
100475402294243,Consciência Brasil,Consciência Brasil,≤100
111750668533737,Stephanie Aline,Stephanie Aline,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
675193629265637,Videocamp,Instituto Alana,≤100
108535155609649,Fabio Lopes Advocacia,These ads ran without a disclaimer,≤100
697646047064714,Abiquim,Abiquim,≤100
104613369075211,NoticiasG1Br,These ads ran without a disclaimer,≤100
659203737425877,Augusto Coutinho,Augusto Rodrigues Coutinho de Melo,≤100
162297750451425,Criança e Consumo,Instituto Alana,≤100
242062609325601,Agenda 227,ANDI AGENCIA DE NOTICIAS DOS DIREITOS DA INFANCIA,≤100
1549054225424161,Eduardo Moreira,These ads ran without a disclaimer,≤100
106493417547936,Natália Mendonça,Vitorino & Mendonça,≤100
107449552324057,Projeto Vereador Vitorioso,Vereador Vitorioso,≤100
137545099761875,Congresso Brasileiro de Direito Penal,These ads ran without a disclaimer,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
226121024066240,WRI Brasil,WRI Brasil,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
520803328039440,Recicla Sampa,Eco Urbis e Loga,≤100
172444996112900,Fundo Brasil,Fundo Brasil,≤100
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
1379947408815396,Politimax Inovação Política,Politimax LTDA,≤100
107427185723762,Gov Resgate,These ads ran without a disclaimer,≤100
112056280673435,Observatório da Alimentação Escolar,Observatório da Alimentação Escolar (ÓAÊ),≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
486914985073732,Eduardo Girão,Eduardo Girão,≤100
201878973201295,Republicanos10,Republicanos10,≤100
1674919632780383,Placo do Brasil,Placo do Brasil,≤100
104738421003389,InvestNews BR,Nubank,≤100
2308676322748492,Marcio Carvalho de Sá,These ads ran without a disclaimer,≤100
100768909613377,Laiz Duarte,These ads ran without a disclaimer,≤100
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,≤100
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,≤100
101933305564897,Promic,Riole,≤100
308976223304,Tintas Coral,Akzonobel,≤100
505797666174725,Deputado Estadual Cabo Maciel,Deputado Estadual Cabo Maciel,≤100
109789152161,Sou da Paz,Sou da Paz,≤100
157982450937286,Senador Carlos Viana,Senador Carlos Viana,≤100
1403191786568329,Senac EAD,These ads ran without a disclaimer,≤100
110092218261646,Edu Moreira,Edu Moreira,≤100
109597815616,VEJA,Revista Veja,≤100
187816627926899,APUB,APUB,≤100
118678938210868,SIMPI,SIMPI,≤100
107742651063250,Academia de Pesquisa,Academia Brasileira de Formação e Pesquisa,≤100
193719533998484,Fundação Fernando Henrique Cardoso,Fundação FHC,≤100
