Page ID,Page name,Disclaimer,Amount spent (CZK)
210778132327279,Prima,Prima,495
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",240
111041662264882,ČSSD,ČSSD,218
102368582415300,Hnutí za levnější vodu v Protivíně,"PRodukujeme, s. r. o.",186
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,178
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,159
176688316811,Vodafone CZ,These ads ran without a disclaimer,134
251656685576,KDU-ČSL,KDU-ČSL,123
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,108
356451014434612,Marian Jurečka,KDU-ČSL,≤100
107898832590939,European Commission,European Commission,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,≤100
1558359124403846,Každá plechovka se počítá,Každá plechovka se počítá,≤100
109629611650694,"Good Clothes, Fair Pay",These ads ran without a disclaimer,≤100
105772351523190,Zuzana Kudláčková,Zuzana Kudláčková,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
378827025796132,Peak.cz,Peak.cz,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
579215965436046,JSNS,"Člověk v tísni, o.p.s.",≤100
108726857444837,České zájmy v EU,DFMG,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
315972808450196,ČSOB,ČSOB,≤100
111686391714671,Valeo CZ/SK,These ads ran without a disclaimer,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
124212050978293,Kverulant org,Kverulant org,≤100
178362315106,European Parliament,European Parliament,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
112832651308203,Stejná odměna,Česká rada sociálních služeb,≤100
100201752249169,Spolu21,Občanská demokratická strana,≤100
169065407139584,Tilt,European Greens,≤100
137301989386,Aktuálně.cz,Aktuálně.cz,≤100
1797185020366096,Scale,Scale,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
192011067504855,Do práce na kole - AutoMat,"AutoMat, z.s.",≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
192926034666717,Václav Pláteník,Václav Pláteník,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,≤100
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
132373033451174,PR Klub,"PR Klub, z. s.",≤100
100843142503124,ZjistiVíc.cz,Zjisti víc,≤100
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,≤100
108792485163955,OP TAK-Operační program Technologie a aplikace pro konkurenceschopnost,These ads ran without a disclaimer,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
384187235387895,Alena Schillerová,Alena Schillerová,≤100
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
1797988800487493,eLegal advokátní kancelář,eLegal advokátní kancelář,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
125830487980906,Solární asociace,Solární asociace,≤100
711658465662315,XTV,XTV,≤100
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
437293906329369,SnadnaMaturita.cz,SnadnaMaturita.cz,≤100
273367223021327,Veronika Vrecionová,Veronika Vrecionová,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100
107563435940797,Skanska v ČR a SR,Skanska,≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
321762510282,Michal Kučera,Michal Kučera,≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
369035059843617,REMAX Delux,Tomáš Šimek,≤100
115057090399425,Jakub Michálek - poslanec,Česká pirátská strana,≤100
100713699374019,Richard Brabec,Richard Brabec,≤100
549351855145794,Michael Kohajda,Michael Kohajda,≤100
189520154425807,Ministerstvo životního prostředí,These ads ran without a disclaimer,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
176546515755264,AC24,AC24,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
103895482145144,Zdeněk Kettner - SPD,Zdeněk Kettner,≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
102057048156517,Centrum pro dopravu a energetiku,"Centrum pro dopravu a energetiku, z.s.",≤100
1060889564019324,Tomáš Prouza,Commpanions,≤100
1417899661810512,Participace 21,Decision 21,≤100
90002267161,TOP 09,TOP 09,≤100
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,≤100
1701718886552103,Moje Evropa,Moje Evropa,≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
103005225924210,Debatní spolek,Debatní spolek,≤100
174546373212301,Jsme Levice,Levice,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
745225392241191,Primagas Česká republika,PRIMAGAS s.r.o.,≤100
111630758223843,Čistota vod,Jaroslav Jelen,≤100
228361180513562,Deník E15,These ads ran without a disclaimer,≤100
106493022741881,KLAUS Timber a. s.,These ads ran without a disclaimer,≤100
102355962823703,Vysočina je nejvíc,Občanská demokratická strana,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
567229570370422,Eva Decroix,Eva Decroix,≤100
105692521913578,David Šimek,KDU-ČSL,≤100
102521435457779,Josef Flek,STAROSTOVÉ A NEZÁVISLÍ,≤100
133030253410089,Jan Šafařík - náměstek hejtmana,Jan Šafařík,≤100
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",≤100
548487565163265,"Buď Čech, buď laska",Tomáš Rufer,≤100
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",≤100
267806570729225,Národní Noviny,Hrubon Rudolf,≤100
191487317696220,Vladimír Barák - novinář,Vladimír Barák,≤100
101393295616140,Obaly 21. století,These ads ran without a disclaimer,≤100
458314914582582,Piráti Sušice,Pavel Hais,≤100
287724754662359,HateFree Culture,HateFree Culture,≤100
107776678913414,Michal Slavík,Michal Slavík,≤100
145844610282,Institute of International Relations Prague / Ústav mezinárodních vztahů,Institute of International Relations Prague / Ústav mezinárodních vztahů,≤100
307333759374560,Česká národní banka,Česká národní banka,≤100
495743860451696,TOP 09 - Praha,TOP 09,≤100
