Page ID,Page name,Disclaimer,Amount spent (BAM)
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
109652028193268,Revizije info,Revizije info,≤100
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
107094724901503,Nenad Prodanović,Nenad Prodanovic,≤100
147315858633088,Istinomjer,Istinomjer,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
373536278864,UNICEF Europe & Central Asia,These ads ran without a disclaimer,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
197596636939679,tacno.net,Tacno.net,≤100
106460785543001,Business Ombudsman Initiative in BiH,West East Forum for Ethics and Compliance,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
107158445278300,ŽIVOT Stranka,Dražen Ivanović,≤100
326937770773228,Government Press Office,These ads ran without a disclaimer,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
112724472142155,Pomak Bihać,Pokret za Modernu i Aktivnu Krajinu POMAK,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
108006798323346,biblija_knjiga_zivota,These ads ran without a disclaimer,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
