Page ID,Page name,Disclaimer,Amount spent (ARS)
1170748123064391,Federico Frigerio,Federico Frigerio,3968
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,3812
110079031997390,Con Larreta,Con Larreta,1748
103088924366000,Noticias d,Noticias d,1526
100906542624841,Primero Rio Grande,Primero Río Grande,864
103431172529739,El Diario Industrial,El Diario Industrial,573
105791202046721,Punto Ushuaia,Punto Ushuaia,502
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,295
20906273675,Greenpeace Argentina,Greenpeace Argentina,271
1383679141758544,Total República,Total República,220
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,155
231169830377923,Gabriel Solano,Frente de Izquierda,122
108679841853325,Contame Más,Contame Más,≤100
544986472243896,Data Diario,Data Diario,≤100
932929550068803,PoloSur,PoloSur,≤100
1431888320420117,La Izquierda Diario,La Izquierda Diario,≤100
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,≤100
1488831318060288,Unión Europea en Argentina,Delegación de la Union Europea,≤100
335926266503071,7D,7D,≤100
102007812840437,Jóvenes con Wado,Jóvenes con Wado,≤100
112090455034177,El Portavoz Oficial,El Portavoz,≤100
120527421023470,Despierta Chubut,Despierta Chubut,≤100
106560742263098,Noticias El Portal,Noticias El Portal,≤100
563988256973151,María Rosa Marcone,Encuentro Vecinal Córdoba,≤100
110806461830762,El Sol Web,El Sol Web,≤100
131381938371647,Corta La Bocha Noticias,Corta La Bocha,≤100
109447250584054,Data Gremial,Data Gremial,≤100
102187456039094,Enterate Ya,Enterate Ya!,≤100
112595328432641,Wado 2023,Jóvenes con Wado,≤100
134557130216408,Jorge Jofré,Jorge Jofre,≤100
605540860101596,Diario Criollo,Diario Criollo,≤100
958750317533178,Manuela Castañeira,Nuevo MAS,≤100
304176325478,La Política Online,La Política Online,≤100
2251397431784810,InfoArgentina,Comunicarg,≤100
113898744658728,El Progreso Web,El Progreso,≤100
174274645952525,Facundo Manes,Facundo Manes,≤100
105264931740380,Corta,Corta,≤100
391359140978849,Carolina Losada,Carolina Losada,≤100
104733589113258,La Gaceta Nacional,La Gaceta Nacional,≤100
108791978522911,Mendiolaza TE SUMA,Mendiolaza TE SUMA,≤100
110276628358382,El Autónomo,El Autónomo,≤100
100801415767740,Ministerio Público Fiscal de Tucumán,Ministerio Publico Fiscal de Tucumán,≤100
1651324754987038,InfoAires,Comunicarg,≤100
610065179346397,NotiBaires,Comunicarg,≤100
103021535961289,Cede,Cede,≤100
102194896086841,Neeeño,Neeeño,≤100
100645365125529,Civilidad,Fundación Civilidad,≤100
111669735076988,Hora Cero,Hora Cero Noticias,≤100
105070965806033,Académia épica,Académia épica,≤100
102289782502796,Prensa Digital,Prensa Digital,≤100
233454334261427,Enzo Cornejo,Enzo Cornejo,≤100
104455719146837,El Meridiano,El Meridiano Noticias,≤100
263571907867101,Jorge Scala,Jorge Scala,≤100
111600998225620,Noticias Zero,Noticias Zero,≤100
108261190561002,Laura Sprovieri,Laura Sprovieri,≤100
104480845106839,LiBooksAR,These ads ran without a disclaimer,≤100
125183747539071,Noticias Argentinas,Noticias Argentinas,≤100
110890318187982,Escucharte Santa Fe,Escucharte Santa Fe,≤100
101156029356650,Gise Martinelli Concejal 2023,INSPIRAR,≤100
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,≤100
114463848334749,MTVirtual,Martín Tetaz Virtual,≤100
149619018406294,Siglo XXI Editores Argentina,Siglo XXI Editores Argentina S.A.,≤100
109237045323181,Patagonia Noticias,Patagonia Noticias,≤100
100932749306130,Noticias Andinas,Noticias Andinas,≤100
152734418136602,Claudio Lozano,Unidad Popular,≤100
1575456409372542,Leo Morer,Leo Morer,≤100
544640985878621,Argentinos Online,Argentinos Online,≤100
101349631999937,Noticias para el Cambio,Noticias para el Cambio,≤100
628498977777284,El Continental,Periodico El Continental,≤100
107756622140473,El Litoral Web,El Litoral Web,≤100
1538001533133129,Formosa tu Ciudad,Formosa tu Ciudad,≤100
105455288953338,Esto es Boca,Esto es Boca,≤100
238778949515431,El Cronista,El Cronista,≤100
1864777740419268,Facundo Barrios,Facundo Barrios,≤100
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,≤100
102534516011045,La Gloria Noticias,La Gloria Noticias,≤100
111423200356396,Gustavo Alvarez Concejal,Gustavo Alvarez Concejal,≤100
235475446863839,Diego Catuogno Moda X Mayor,These ads ran without a disclaimer,≤100
176980972975177,Irene Gamboa,Frente de Izquierda Unidad,≤100
107367938449539,Juan Granillo Fernández,Juan Granillo Fernández,≤100
111064391804839,Argentina Productiva,Argentina Productiva,≤100
113966001646171,Juan Pablo Poletti,Asociación Civil Crecer Santa Fe,≤100
710189803134791,Federico López,Federico López,≤100
857382087671921,Maxi Abad,radicalesorg,≤100
1693103514249720,Seba Mastropaolo,Seba Mastropaolo,≤100
100513966017836,Noticias del Sur,Noticias del Sur,≤100
1612872498951421,Adrián Scorza,Adrián Scorza,≤100
110613882904054,Guillermo Escudero,Guillermo Escudero,≤100
705172499580470,Gustavo Martinez,Gustavo Martinez,≤100
132649176862320,Jorge Hoffmann,Jorge Hoffmann,≤100
614777578947118,Agarrá la pala,Agarrá la pala,≤100
1941005042851849,Sergio Palermo,Sergio Palermo,≤100
107631983989726,Argentina Federal,Argentina Federal,≤100
700902360751236,Mauro Velázquez,Mauro Velázquez,≤100
1408542766063285,Carla Carrizo,Carla Carrizo,≤100
358761708096484,Yessica Palacios 2023,Yessica Palacios 2023,≤100
105166494637599,Tres60.travel,Tres60.travel,≤100
428179387610545,Agenda Malvinas,Agenda Malvinas,≤100
445691695763603,Eber W. Solis,Eber W. Solis,≤100
154165617977336,El Destape,These ads ran without a disclaimer,≤100
252316758144514,Diario Digital Sitio Andino,Diario Digital Sitio Andino,≤100
461419690967422,Ramiro Gambetta,Ramiro Gambetta,≤100
859726094108315,Valores Ciudadanos,Valores Ciudadanos,≤100
111509551806903,El Deportivo Web,El deportivo oficial,≤100
115170924914444,Víctor Molina Legislador 2023,Víctor Molina Legislador 2023,≤100
101003625589851,Josefina Viano,Josefina Viano,≤100
