Page ID,Page name,Disclaimer,Amount spent (MXN)
108995845804175,Bonafont,Bonafont,2813
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,1316
102931375657044,Tabasqueños con Javier May,Tabasqueños con Javier May,920
923633637651202,Morena Sí,Morena Sí,673
105728245738079,Andan Agusto,Que Siga López,538
109322221364599,Coalición por Tabasco,Coalición por Tabasco A.C.,500
707874865918912,ADN Alternativa Democrática Nacional,Canek Ortega Cano,327
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,230
237286396650510,Enkoll Inteligencia de Mercados,Enkoll,215
111300295094359,Baja Sur piel morena,BCS de piel morena,201
345995382241686,PODER 360,PODER 360,200
100261186230213,El cambio es juntxs,El Cambio es Juntos S.a de C.v,180
104066812502973,La raíz del cambio,LA RAÍZ DEL CAMBIO S.A DE C.V,158
254852601222832,CEMEX México,CEMEX México,143
392117881331459,José Flores,José Luis Flores Pacheco,125
122404620204,Oxfam México,OXFAM MEXICO AC,119
104868202533100,Café y Noticias Mx,cafeynoticiasmx.com,119
113990284949467,Avance y Progreso,avanceyprogreso.com,116
56713285274,Greenpeace México,Greenpeace México,113
108075988755990,Nayaritas con la transformación,Nayaritas con la transformación,112
107123832200376,El Valor de Transformar,EL VALOR DE TRANSFORMAR S.A DE C.V,108
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,106
102843165746526,Es la Hora de Tabasco,Hector Daniel Sanchez Moreno,106
105179348735917,Gestoría Social para el Bienestar,Luis Felipe Benitez Gomez,≤100
140242770250742,La Cuarta Transformación,La Cuarta Transformación,≤100
101301916123086,Transformarte,transformarteconlat.com,≤100
109004905332009,El corazón de la transformación,El corazón de la transformación,≤100
100320426220425,Colima con C de Claudia,Colima con C de Claudia S.A DE C.V,≤100
100557755099985,Convocatorias 2023,Convocatorias 2023,≤100
101090286010719,Gestoría Social Para el Bienestar Baja California Sur,Luis Felipe Benitez Gomez,≤100
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100
1452189031676518,Hyundai México,HYUNDAI MEXICO,≤100
101235928847565,Avidel Villarreal,Avidel Villarreal,≤100
104680124489636,Demoscopia Digital,Demoscopia Digital,≤100
105121875731197,Consumidor Informado Mx,Consumidor Informado Mx,≤100
102909764870211,Parlamento Digital,Retos y Logros,≤100
1545555582174942,TResearch,TResearch,≤100
109634395756375,Save the Children México,Save the Children México,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
133478060111915,CEMEX Impacto Social,CEMEX México,≤100
584627115000239,Mexican News,The Mexican News,≤100
458859544909547,DICES,DICES,≤100
114024430364416,YoXmx,Yoxmex,≤100
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,≤100
493453457351145,Coparmex Nacional,Coparmex Nacional,≤100
100242005506001,Medestetic México,Medestetic México,≤100
1095948597209125,Grupo Financiero Banorte,Banco Mercantil del Norte,≤100
2340595106035117,Ismael Brito Mazariegos,Ismael Brito Mazariegos,≤100
107987827999009,Beneficios en México Independiente,Cinthia Abigil Torres Medina,≤100
101128435630238,Química y Formulación,Química y Formulación,≤100
105409857986465,Programas Financieros para el Gobierno Mexicano y Beneficios,Jesus Moreno Delgado,≤100
924089080977210,Tumbaburross,Tumbaburross,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
108854634988888,Ayuntamiento de Agua Dulce 2022-2025,Jose Arturo Zamorano Morales,≤100
628482797517617,Democracia Moderna,Democracia Moderna,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
309520537353,Fondo Semillas,Fondo Semillas,≤100
2271176223117069,Proyecto Sardina,Proyecto Sardina,≤100
103290404864989,Beneficios Nacionales de Gobierno,Cinthia Abigil Torres Medina,≤100
107652783975551,CS Medicina Estética,CS Medicina Estética,≤100
103290404864989,Beneficios Nacionales de Gobierno,Jesus Moreno Delgado,≤100
540795076057624,Enfoco.mx,Enfoco.mx,≤100
233652128065243,Goberna México,Goberna Consultoría Política,≤100
171494803269262,Noticias México,euthenics,≤100
300012556733023,Católicas México,Mario Bernal Gomez Llanos,≤100
107987827999009,Beneficios en México Independiente,Edith Martinez Orta,≤100
102772032731489,Plataforma Verde,Plataforma Verde,≤100
109896661873670,Bienestar México,Bienestar México,≤100
124631600949535,Yo Influyo,Yoxmex,≤100
102066728517222,Jorge Magaña,Jorge Magaña,≤100
107727682047392,XunMexicodeverdad,X UN MÉXICO DE VERDAD,≤100
106853071237547,Óscar Gutiérrez Camacho,Hector Daniel Sanchez Moreno,≤100
106178698930897,Preparatoria SEP en línea,Unidev Universidad SC,≤100
411235336284306,Empresarios por la Cuarta Transformación,"Empresarios 4T, Asociación Civil",≤100
100483239526430,Con ella Sí avanzamos,conellasiavanzamos.com,≤100
470671390339325,Politburó Digital Noticias,Politburó Digital,≤100
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,≤100
107511518695730,Fuera prianistas de la CDMX,Fuera prianistas de la CDMX,≤100
103395775997425,Prepa en Linea desde casa SEP,UNIDEV Universidad SC,≤100
121890087821246,El Colegio de la Frontera Sur,These ads ran without a disclaimer,≤100
233652128065243,Goberna México,Goberna,≤100
101701991930418,UNIDEV,UNIDEV,≤100
105505599062277,Atte.tuamiga,Atte.tuamiga,≤100
102141682723260,Panistas con Jorge Romero,Panistas con Jorge Romero,≤100
512970635509057,Memo Flores,Guillermo Flores,≤100
245495562137150,Mitofsky,Roy Campos,≤100
463358453871269,JuanMa Munguía,JuanMa Munguía,≤100
108128157347207,Pollsmx,Diego Sotelo,≤100
1415691342026378,Fundación Carlos Slim,Fundación Carlos Slim,≤100
105533795460071,Norte Monrealista,Norte Monrealista,≤100
189131335143204,"Soy Mexicano, Soy Derecho",Soy Mexicano Soy Derecho,≤100
219168613441556,Abogados México,Jose Miguel Ramirez Valenzuela,≤100
103409118535868,Obradoristas de la 4T,Pedro Perez Luna,≤100
101243359536311,Preparatoria en línea SEP desde casa,UNIDEV Universidad SC,≤100
115592847024547,Iraís Reyes,Iraís Reyes,≤100
103821621408670,Programa en el Gobierno Mexicano Independiente,Jesus Moreno Delgado,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
247775885648262,Víctor Lagunas Peñaloza,Victor Lagunas Peñaloza,≤100
105735178930957,Centro de Especialización y Desarrollo Profesional CEDEP,Wilber Daniel Gonzalez,≤100
110223761694157,Admin Project Technology,Williams Rodriguez Constantinho,≤100
2330030160374237,Balance 24,Balance 24,≤100
105278152331161,Becas y Convocatorias,Becas y Convocatorias,≤100
320349101760473,Inboplast A.C.,Inboplast A.C.,≤100
102255904996475,Geovanna Campos Vazquez,Julián Reynoso Mazoy,≤100
536886746673043,Jóvenes MX,Yoxmex,≤100
