Page ID,Page name,Disclaimer,Amount spent (NGN)
109048518007484,Vickie Irabor,Adesua Susan Kella,122
100202924924063,Page 36,Page 36,≤100
103937487661032,Readytoleadafrica,ReadyToLeadAfrica,≤100
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,≤100
102406562561015,Mallam Umar Namadi,Muttaka Turaki Gujungu,≤100
100383154696053,Lukaconfu vocal,Lukaconfu vocal,≤100
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,≤100
581327535671884,MAAI,MAAI,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
382672421842823,Africa International Housing Show,Africa International Housing Show,≤100
110359410643137,Kasarmu a Yau,These ads ran without a disclaimer,≤100
101023076204247,Nelson Nwatu's Blog,Nelson Obinna Nwatu,≤100
119723736100630,Ala - Delight Publicity Services,Moses Oyinkuro,≤100
109366762070994,Emodah,Emodah,≤100
103018869332378,BantuPage,These ads ran without a disclaimer,≤100
103056309161921,Meksmedia,Meksmedia,≤100
102169824695398,Rero TV,Rero TV,≤100
115798340116713,Ogouniquetv,Ogouniquetv,≤100
2088189391238837,Sheriff TV,These ads ran without a disclaimer,≤100
106820952234883,Professor Ngozi Nma Odu,Tamunokiri Biebele Lawrence,≤100
110189358632507,,These ads ran without a disclaimer,≤100
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,≤100
1617885935139653,The Liberator,The Liberator,≤100
138007942944115,African Arguments,These ads ran without a disclaimer,≤100
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,≤100
1651115098532429,Hajia Halima Idris,These ads ran without a disclaimer,≤100
1572089193014869,DUMO Lulu-Briggs Recommended,DUMO Lulu-Briggs Recommended,≤100
