Page ID,Page name,Disclaimer,Amount spent (RON)
1058116737612843,USR,Uniunea Salvați România,632
990747367737692,Cătălin Drulă,Uniunea Salvați România,186
178362315106,European Parliament,European Parliament,≤100
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,≤100
236215875884,Libertatea,Libertatea,≤100
163943696987223,Ziarul Puterea,Ziarul Puterea,≤100
988607871174850,Grupul de Investigatii Politice,Grupul de Investigatii Politice,≤100
181375448581167,Partidul Naţional Liberal,Partidul Național Liberal,≤100
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,≤100
107898832590939,European Commission,European Commission,≤100
2546711162025064,Politice.net,politice.net,≤100
207741001672,Speranta pentru Romania,Speranta pentru Romania,≤100
114319753592403,AFACERI.news,Horia-Marius Bogdan,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,≤100
1559885467641191,Râul Alb,Râul Alb,≤100
1577877239102295,Nicolae Ionel Ciucă,Partidul National Liberal,≤100
114251270211131,Inași Ionuț-Denis,Inasi Ionut-Denis,≤100
672131309580307,Temes Megyei RMDSZ,trendmakers,≤100
113873916863079,Mathias Corvinus Collegium - Erdély,Mathias Corvinus Collegium Egyesület,≤100
1498149113813076,Florin Cîţu,CITU FLORIN-VASILE,≤100
177992992396061,SenioriNET,SenioriNET,≤100
172674319443777,Nicolae Robu,Nicolae Robu,≤100
102106432515274,Partidul Patriotilor,Partidul Patriotilor,≤100
686190454826244,Declic,Declic,≤100
494469087244449,Eugen Tomac,Eugen Tomac,≤100
220579784732993,Daniel Buda,Buda Daniel,≤100
428654640523065,Mircea Rosca,Chelan Bogdan,≤100
112664490103704,Salvăm România,Salvăm România,≤100
509548582409324,Ghidul Primãriilor,Millenium Management Sistem SRL,≤100
340365952736683,Alin Nica,Alin Nica,≤100
110980981783633,Modernizăm România,Partidul National Liberal,≤100
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,≤100
113795383753850,Viorel Băltărețu,Cabinet Parlamentar Viorel Băltărețu USRPLUS Cluj,≤100
101340741758468,Radu Pescar,Pescar Radu Mircea,≤100
176989973158138,Guvernare.net,Guvernare.net,≤100
731035500293728,Siegfried Muresan,Siegfried Muresan,≤100
494469087244449,Eugen Tomac,Partidul Miscarea Populara,≤100
219945448554768,Ministerul Investitiilor si Proiectelor Europene,Gabriel Bujor,≤100
100211372942318,România=GEȚIA,Mărgărit-Daniel Buzoi,≤100
337159212964962,Ziua de Cluj,Ziua de Cluj,≤100
181221645364365,Carmen Avram,Carmen Avram,≤100
364996840328403,Asociația Liga Albanezilor din România,ALAR,≤100
107126744527532,Farcaș Mihai-Dan,FARCAS MIHAI DAN,≤100
109849657256655,60m.RO,60M.RO,≤100
108354630810359,Robert Alecu,Robert Alecu,≤100
1634415100191327,Oana Marciana Özmen,Oana Marciana Özmen,≤100
2443020582586584,Romania Eficienta,Romania Eficienta,≤100
418397358314460,Silviu Mănăstire,Silviu Mănăstire,≤100
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,≤100
364156627669948,Ștefan Pălărie,Ștefan Pălărie,≤100
108295090637741,ASAP România,Fundatia The Institute,≤100
137651470305528,Federația Patronală Petrol și Gaze,Federatia Patronală Petrol și Gaze,≤100
104484254797326,Laura Vicol,Deputat Laura Vicol,≤100
101699386202816,Asociația Solidaritate și Egalitate,Tudor Communication,≤100
600025356762034,Carina Pflege Locuri de munca Germania,Olimpia Schugar,≤100
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,≤100
175038365852533,Andrei V. Tatar,Andrei Tătar,≤100
111190480252428,Radu Molnar,Radu Iulian Molnar,≤100
106715688123735,Agra Asigurări,These ads ran without a disclaimer,≤100
