Page ID,Page name,Disclaimer,Amount spent (ARS)
380587129254638,Frente de Todos Corrientes,Frente de Todos Corrientes,89962
109115998154043,Marlen Gauna,Frente de Todos Corrientes,12541
109586108797973,Futuro Argentino,Futuro Argentino,12401
918158378274332,César Lezcano,Frente de Todos Corrientes,11808
129799846687423,Levantémonos,Levantemonos,11353
1452353831716808,Gustavo Canteros,Proyecto Corrientes,11165
204401556350395,Gustavo Valdés,Gustavo Valdés,7151
106902677317655,Frente de Todos Monte Caseros,Frente de Todos - La Fuerza de los Hechos,6555
836146876544965,"Victor ""El Negro"" Giraud",Frente de Todos Corrientes,6194
90148244993,Patricia Bullrich,Pro Nacional,5113
291254690958520,Gobierno de Corrientes,Gobierno de Corrientes,4710
111314158611789,Defendamos Lo Nuestro,Defendamos al Campo,4511
101089933000633,Es con Rossi,Es con Rossi,3736
103088924366000,Noticias d,Noticias d,3349
107326364826246,"Union Popular, la 25, Capital","Union Popular, la 25, Capital",2951
1915928008689451,Eli Cuesta,Eli Cuesta,2676
316833772588597,Frente De Todos Pilar,De tu lado siempre,2514
381280145568609,Martín Tincho Ascúa,Frente de Todos,2121
113395874909201,Punto Noticias,Punto Noticias Web,2083
207434122719914,AMET Corrientes,AMET CORRIENTES,1849
564830380326427,Juan Carlos Polini,Polini,1820
100434832330521,Partido Agrario y Social,Jessica Elizabeth Guiot,1586
154946458031100,Ganemos Corrientes 2023,Ganemos Corrientes 2023,1564
113227647107365,Compromiso con Todos - La Cruz,Compromiso con Todos - La Cruz,1407
358515787559991,Hugo Cuqui Calvano,Hugo Cuqui Calvano,1387
214152438919953,Municipio de Resistencia,Municipio de Resistencia,1347
165081963830025,Jorge Lanata Ok,Jorge Lanata Ok,1084
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,989
647384125466892,Leonardo Ortiz,Leonardo Julio Ortiz,970
20906273675,Greenpeace Argentina,Greenpeace Argentina,888
349902352289503,Juan Pablo Valdés,Juan Pablo Valdés,768
1565978637002247,Peteco Vischi,Eduardo Alejandro Vischi,756
107786234717045,MuniJoven Corrientes,Municipalidad de la Ciudad de Corrientes,754
105556277787159,Arapy Consultora,Consultora Arapy,650
419372375098772,PACO Achitte,Eduardo Alfredo Achitte,645
104733589113258,La Gaceta Nacional,La Gaceta Nacional,631
112161968547691,Realidad Federal,REALIDAD FEDERAL,619
1607681686180608,Augusto Suaid,Augusto Suaid,600
106611964758390,Santiago Pérez Pons,Chaco Gobierno de Todos,575
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,543
1917355611898818,Luis Calomarde,Luis Alberto Calomarde,528
231169830377923,Gabriel Solano,Frente de Izquierda,505
102007812840437,Jóvenes con Wado,Jóvenes con Wado,446
121011260989397,Oscar Armando García,Oscar Armando Garcia,379
103010378532761,Iván Gyoker,Iván Nicolas Gyöker,362
110890318187982,Escucharte Santa Fe,Escucharte Santa Fe,355
229305467211973,Martin Bustos,Carlos Martin Bustos,300
104949881029799,Municipalidad de Paso de la Patria,Municipalidad de Paso de la Patria,292
110942240303824,German Ojeda,German Enrique Ojeda,290
355401548435761,Cecilia Osnaghi,Cecilia Beatríz Osnaghi,287
103780997884434,Comunidad Argentina,Comunidad Argentina,280
111600998225620,Noticias Zero,Noticias Zero,244
112595328432641,Wado 2023,Jóvenes con Wado,234
610065179346397,NotiBaires,Comunicarg,222
508042719277404,Fabricio Bolatti,FABRICIO BOLATTI,219
628498977777284,El Continental,Periodico El Continental,213
101996084777901,Mariela Belski,Mariela Belski,207
113898744658728,El Progreso Web,El Progreso,196
102534516011045,La Gloria Noticias,La Gloria Noticias,191
256836781181724,Unidad Popular,Unidad Popular,190
134557130216408,Jorge Jofré,Jorge Jofre,184
194659330554017,Mónica Fein,Monica Fein,170
110806461830762,El Sol Web,El Sol Web,168
705172499580470,Gustavo Martinez,Gustavo Martinez,163
183940131655054,María Eugenia Vidal,María Eugenia Vidal,162
2251397431784810,InfoArgentina,Comunicarg,157
111669735076988,Hora Cero,Hora Cero Noticias,152
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,150
101744705130224,Gustavo Silva Concejal 2023,Miguel Angel Carrizo,146
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,140
114271673602981,NEA HOY,NEA HOY,115
443313769176580,Juan Ramón Sosa,These ads ran without a disclaimer,113
1192374014146549,María Emilia Abdelnabe,Maria Emilia Abdelnabe,108
141991679847091,Taquion,Taquion,108
105716442346264,Conurnarnia,Conurnarnia,108
102289782502796,Prensa Digital,Prensa Digital,106
605540860101596,Diario Criollo,Diario Criollo,105
563327423719873,"Ernesto ""Tatú"" Bernabey","Ernesto ""Tatú"" Bernabey",101
107326364826246,"Union Popular, la 25, Capital",These ads ran without a disclaimer,≤100
131381938371647,Corta La Bocha Noticias,Corta La Bocha,≤100
283902485416912,Frente de la Victoria - Formosa,Partido Justicialista de Formosa,≤100
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,≤100
125183747539071,Noticias Argentinas,Noticias Argentinas,≤100
110079031997390,Con Larreta,Con Larreta,≤100
1677396715806625,María Angélica Torrontegui,These ads ran without a disclaimer,≤100
101349631999937,Noticias para el Cambio,Noticias para el Cambio,≤100
958750317533178,Manuela Castañeira,Nuevo MAS,≤100
100513966017836,Noticias del Sur,Noticias del Sur,≤100
932271400151125,Daniel Lavatelli,Luis Daniel Lavatelli,≤100
132649176862320,Jorge Hoffmann,Jorge Hoffmann,≤100
195529894411125,Luis Dendarys,Soledad Andrea Maldonado,≤100
105493327767840,Newsweek Argentina,Newsweek Argentina,≤100
248926825228643,"Yo Trabajo, soy Ama de Casa - Es Amor y Es Trabajo",Rocce Ibarra,≤100
106284918205121,Stadio Comunale,These ads ran without a disclaimer,≤100
1543295695929305,Jorge Gustavo Fernandez,Jorge Gustavo Angel Fernandez,≤100
781928915296113,Carlos Ale,Juan Carlos Ale,≤100
193671924033178,El Argentino,Estudio AMBA SRL,≤100
107796462136638,La República Noticias,La República Noticias,≤100
113384436026702,Caren Tepp,Ciudad Futura,≤100
103846469204203,La Ola Noticias,La Ola Noticias,≤100
105070965806033,Académia épica,Académia épica,≤100
106560742263098,Noticias El Portal,Noticias El Portal,≤100
295726953884916,OEI Argentina,OEI Argentina,≤100
1436040176529904,Noticias de Acá,comunicarg,≤100
358162257947051,Ricardo Bussi,Ricardo Matias Mercado,≤100
190356261138005,Leandro Zdero,Leandro Zdero,≤100
111064391804839,Argentina Productiva,Argentina Productiva,≤100
104535538481834,la25.upcapital,These ads ran without a disclaimer,≤100
101987167812727,Juan Carlos Alderete,Anabella Molinari Fernández,≤100
103021535961289,Cede,Cede,≤100
1408542766063285,Carla Carrizo,Ana Carla Carrizo,≤100
622264851251322,José María Canelada,José María Canelada,≤100
104455719146837,El Meridiano,El Meridiano Noticias,≤100
699254193487823,Sebastián Cáceres,Sebastian Luis Cáceres,≤100
1970394976522659,Flavia Delmonte,Almacen Creativo,≤100
461419690967422,Ramiro Gambetta,Ramiro Gambetta,≤100
257679404318059,Liliana Olivero,Frente de Izquierda Córdoba,≤100
304176325478,La Política Online,La Política Online,≤100
227761857237569,Instituto Gestar,Instituto GESTAR,≤100
206745532699914,Eduardo Aguilar,Eduardo Alberto Aguilar,≤100
101594852755793,El Bonaerense,El Bonaerense,≤100
100272671672857,Carlos Cisneros,Carlos Cisneros,≤100
241738410043978,Patricia Mojica 2023 TANTI,Patricia Mojica 2023 TANTI,≤100
114559908306868,La Libertad Avanza - La Cumbre,Facundo Cepeda Tadeo,≤100
352356098165102,"Rodrigo ""Tata"" Alvizo","Rodrigo ""Tata"" Alvizo",≤100
192117431956,Roberto Costa,Cristian Vila,≤100
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,≤100
857382087671921,Maxi Abad,radicalesorg,≤100
108679841853325,Contame Más,Contame Más,≤100
428179387610545,Agenda Malvinas,Agenda Malvinas,≤100
563327423719873,"Ernesto ""Tatú"" Bernabey",These ads ran without a disclaimer,≤100
111842694665173,Entrevistas con el Dr. Jorge Derna,Jorge Alberto Derna,≤100
104373848008745,Dr Armando Felipe Cabrera,Armando Felipe Cabrera,≤100
315248502711069,Eugenio Quiroga,Eugenio Quiroga,≤100
399216250203388,Julio Loza,Julio Antonio Loza,≤100
102056511679155,José Voytenco,UATRE,≤100
771805932912590,Felipe Hipolito Botta,Felipe Hipolito Botta,≤100
668539193565639,Fabio H. Guaschino,Fabio H. Guaschino,≤100
103565956013593,Miguel Ramos Intendente,Miguel Ramos Intendente,≤100
132649176862320,Jorge Hoffmann,These ads ran without a disclaimer,≤100
109351389090584,Sergio Urribarri,Sergio Urribarri,≤100
133937418577537,Utopia Urbana,Utopía Urbana,≤100
311080599641442,Centro de Iniciativa Urbana,FUNDACION CENTRO DE INICIATIVA URBANA,≤100
102858281496444,Argentinos hoy,Argentinos hoy,≤100
100551438373315,Gabriela Carpineti,Gabriela Carpineti,≤100
104046341137293,Panorama Pais,Panorama Pais,≤100
473850693005676,Maria Luisa Luconi,Maria Luisa Luconi,≤100
101961091604984,ARGMedios,arg medios,≤100
149619018406294,Siglo XXI Editores Argentina,Siglo XXI Editores Argentina S.A.,≤100
110864125304209,Juan Bertone,Juan Bertone,≤100
318064795407981,Jhonny Ávila,Jhonny Ávila,≤100
106809542339751,Juan Pablo Chiesa,Juan Pablo Chiesa,≤100
113802618381569,Jose Acevedo,Juan Jose Acevedo,≤100
105152432570567,Edgar Zorzenon 2023,Ana Rosa Funes Aragón,≤100
795202843959456,El Disenso,El Disenso,≤100
273175230630,CAME - Confederación Argentina de la Mediana Empresa,CAME - Confederación Argentina de la Mediana Empresa,≤100
1592347714335353,Marina Magnani,Unidad Ciudadana Rosario,≤100
1430097080623511,Pablo Lanik Intendente,Pablo Lanik,≤100
103088908746605,Expertos Internacionales en Desarrollo Sostenible,Analía Marsella,≤100
107631983989726,Argentina Federal,Argentina Federal,≤100
2227117207535828,Adela Arning,Adela Arning,≤100
105068145018185,Daniel Russo,Luis Daniel Russo,≤100
477463972361734,Rafa Moyano,Eduardo Dario Pereyra,≤100
105868508128629,60 segundos,60 Segundos,≤100
189703401219354,Ayelen Rasquetti,Ayelen Itati Rasquetti,≤100
233734300112003,Juan Monteverde,Ciudad Futura,≤100
104646448661838,La Pampa Ahora,La Pampa Ahora,≤100
2351045021780928,Domy Orquera,Ricardo Matias Mercado,≤100
114069903324954,Gaston Temoli,Gaston Temoli,≤100
281591102328227,Carolina Podlesker,Carolina Podlesker,≤100
110276628358382,El Autónomo,El Autónomo,≤100
