Page ID,Page name,Disclaimer,Amount spent (RON)
1058116737612843,USR,Uniunea Salvați România,262
1047658422027323,Dan Ivan,Ivan Dan,208
1449284915381234,Ionel Bogdan,PNL Maramureş,180
990747367737692,Cătălin Drulă,Uniunea Salvați România,≤100
178362315106,European Parliament,European Parliament,≤100
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,≤100
181375448581167,Partidul Naţional Liberal,Partidul Național Liberal,≤100
236215875884,Libertatea,Libertatea,≤100
988607871174850,Grupul de Investigatii Politice,Grupul de Investigatii Politice,≤100
163943696987223,Ziarul Puterea,Ziarul Puterea,≤100
1750327845246533,USR Maramureș,USR Maramureș,≤100
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,≤100
490297611136991,RMDSZ Nagybánya,RMDSZ Nagybanya,≤100
118847551510788,EMaramures,eMaramures,≤100
107898832590939,European Commission,European Commission,≤100
1559885467641191,Râul Alb,Râul Alb,≤100
100109995111475,Denis Mihai Covaci,RW Media,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,≤100
114319753592403,AFACERI.news,Horia-Marius Bogdan,≤100
731035500293728,Siegfried Muresan,Siegfried Muresan,≤100
1577877239102295,Nicolae Ionel Ciucă,Partidul National Liberal,≤100
207741001672,Speranta pentru Romania,Speranta pentru Romania,≤100
177992992396061,SenioriNET,SenioriNET,≤100
2546711162025064,Politice.net,politice.net,≤100
494469087244449,Eugen Tomac,Eugen Tomac,≤100
110980981783633,Modernizăm România,Partidul National Liberal,≤100
102106432515274,Partidul Patriotilor,Partidul Patriotilor,≤100
364996840328403,Asociația Liga Albanezilor din România,ALAR,≤100
112664490103704,Salvăm România,Salvăm România,≤100
219945448554768,Ministerul Investitiilor si Proiectelor Europene,Gabriel Bujor,≤100
509548582409324,Ghidul Primãriilor,Millenium Management Sistem SRL,≤100
428654640523065,Mircea Rosca,Chelan Bogdan,≤100
1498149113813076,Florin Cîţu,CITU FLORIN-VASILE,≤100
174291436685142,Gabriel Valer Zetea,Gabriel Valer Zetea,≤100
220579784732993,Daniel Buda,Buda Daniel,≤100
176989973158138,Guvernare.net,Guvernare.net,≤100
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,≤100
337159212964962,Ziua de Cluj,Ziua de Cluj,≤100
494469087244449,Eugen Tomac,Partidul Miscarea Populara,≤100
101340741758468,Radu Pescar,Pescar Radu Mircea,≤100
2443020582586584,Romania Eficienta,Romania Eficienta,≤100
1634415100191327,Oana Marciana Özmen,Oana Marciana Özmen,≤100
137651470305528,Federația Patronală Petrol și Gaze,Federatia Patronală Petrol și Gaze,≤100
181221645364365,Carmen Avram,Carmen Avram,≤100
113795383753850,Viorel Băltărețu,Cabinet Parlamentar Viorel Băltărețu USRPLUS Cluj,≤100
109849657256655,60m.RO,60M.RO,≤100
100211372942318,România=GEȚIA,Mărgărit-Daniel Buzoi,≤100
102743169253473,Reciclăm în România,Reciclăm în România,≤100
175038365852533,Andrei V. Tatar,Andrei Tătar,≤100
686190454826244,Declic,Declic,≤100
108354630810359,Robert Alecu,Robert Alecu,≤100
109983011774065,Proiectul Romania 2030,Sociallite Media Solutions,≤100
108295090637741,ASAP România,Fundatia The Institute,≤100
1491544234239734,Forța Dreptei,Forta-Dreptei,≤100
106715688123735,Agra Asigurări,These ads ran without a disclaimer,≤100
104484254797326,Laura Vicol,Deputat Laura Vicol,≤100
1157480384268430,Partidul Umanist Social Liberal PUSL Sediul Central,Partidul Umanist Social Liberal,≤100
827831393930594,Alin Ignat,IGNAT ION-ALIN-DAN,≤100
107029625474765,Nicușor Halici,PSD Vrancea,≤100
418397358314460,Silviu Mănăstire,Silviu Mănăstire,≤100
186612088034700,Facias - Fundatia pentru Apararea Cetatenilor Impotriva Abuzurilor Statului,FACIAS,≤100
116634326439880,Mindcraft Stories,Mindcraft Stories,≤100
