Page ID,Page name,Disclaimer,Amount spent (VND)
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,49123
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,33596
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,32004
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,8968
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,6120
102585556145204,An Tâm Tài Chính,These ads ran without a disclaimer,6107
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,1555
108685817326606,Truther Piece Official,These ads ran without a disclaimer,1518
1594005334231968,Daedong Korea Ginseng,These ads ran without a disclaimer,1174
101043822759113,Tấm Lòng Lương Y - Phạm Văn Thanh,These ads ran without a disclaimer,687
110961992051943,Ebook Tài Liệu,These ads ran without a disclaimer,659
109640204735998,JK_Authentic,These ads ran without a disclaimer,439
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,175
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,141
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,≤100
101291915685026,Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,≤100
