Page ID,Page name,Disclaimer,Amount spent (SEK)
126567104406,Hyresgästföreningen,Hyresgästföreningen,1014
440345132668081,UL,UL,930
608975645850217,Vattenfall,Vattenfall Sverige,752
151159271594797,Systembolaget,Systembolaget,598
104760926229060,Uppsala kommun,Uppsala kommun,477
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,416
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,401
111630258867610,Röda Korset,Röda Korset,366
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),308
382243262003,Plan International Sverige,Plan International Sverige,272
161213770567846,Operation Smile Sverige,Operation Smile Sverige,239
230671826970236,Uppsala konstmuseum,Uppsala kommun,233
95735961890,Greenpeace Sverige,Greenpeace Sverige,232
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,198
114262485262083,Konsumentverket,Konsumentverket,194
109886133732943,RESCUE - Sverige,RESCUE - Sverige,182
54779960819,United Nations,United Nations with Facebook Ad Credits,173
72659261793,Rädda Barnen,Rädda Barnen,163
369582590803,Dagens ETC,ETC-tidningarna,150
149155351773944,SEB,Skandinaviska Enskilda Banken,147
18880778360,ActionAid Sweden,ActionAid Sweden,147
162985227114132,Skellefteå Kraft,Skellefteå Kraft,146
42676805259,Diakonia,Diakonia,142
195379633820701,Svenskt Kött,Svenskt Kött,137
1499673140271660,Hollywood Heartache,These ads ran without a disclaimer,125
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,125
186513678039755,Fortum,Fortum Sverige,123
101341883359561,Matsmart Sverige,Matsmart,117
1715208875382561,OP Assistans,OP Assistans,109
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
296423575695,Afrikagrupperna,Afrikagrupperna,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
614939535271869,Tobias Baudin,Socialdemokraterna,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
378029865703169,Liberalerna Uppsala kommun,Liberalerna Uppsala kommun,≤100
1544485135838767,Svenskt Näringsliv Mellansverige,Svenskt Näringsliv Mellansverige,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,≤100
132934600111301,Skogsstyrelsen,Skogsstyrelsen,≤100
1757191391203190,Proethos fond,Proethos AB,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
495659120577,Karlstads universitet,karlstads universitet,≤100
643137272398136,Sverige för UNHCR,Sverige för UNHCR,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
185459445735,Umeå universitet,Umeå universitet,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
1531320107133721,Syre,Dagens O2 AB,≤100
193309030695120,UR,UR,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
124538000979281,Enhet,Enhet,≤100
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,≤100
178193355556765,Nordström Assistans AB,Nordström Assistans AB,≤100
179931025357058,Kommunal,Kommunal,≤100
964870226927385,Svensk biblioteksförening,Svensk biblioteksförening,≤100
91217182731,Nordiska museet,Nordiska museet,≤100
534553447006742,Klimatklubben,Klimatklubben,≤100
110323598584354,Moderaterna Uppsala kommun,Moderaterna Uppsala kommun,≤100
429354810518636,Johan Nissinen SD,Nissinen Johan Harry,≤100
547965058654664,MyRight - Empowers people with disabilities,MyRight - Empowers people with disabilities,≤100
102603159402551,Inner Connections,Kulturhuset i Ytterjärna AB,≤100
234172635050,Forum för levande historia,Forum för levande historia,≤100
1042091032500520,Kvartal,Kvartal,≤100
277541019375317,Jämställdhetsmyndigheten,Jämställdhetsmyndigheten,≤100
