Page ID,Page name,Disclaimer,Amount spent (PLN)
1659680027600979,Bydgoski Budżet Obywatelski,bydgoszcz.pl,130
331112537305950,Bydgoskie Konsultacje,Bydgoskie Konsultacje,≤100
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,≤100
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
146599018696771,NATO,NATO,≤100
603295086483883,Łukasz Schreiber - Poseł na Sejm RP,Łukasz Schreiber - Poseł na Sejm RP,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
102931488739,Platforma Obywatelska,Platforma Obywatelska,≤100
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,≤100
110731291587098,Kiełpiński Konkretnie,Kiełpiński Konkretnie,≤100
178362315106,European Parliament,European Parliament,≤100
1436380093288077,Park Dzieje,Stowarzyszenie Dzieje,≤100
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
144808095552639,ING Polska,ING Polska,≤100
107099115544539,Zostań Dłużej,Euvic Media,≤100
102811109411234,Do:łącz,Dołącz,≤100
104581499325617,Wybory bez picu,Obywatelska Kontrola Wyborów,≤100
230415296997772,bydgoszcz.pl,bydgoszcz.pl,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
1227194230675141,Pratia,Pratia SA,≤100
992640654249666,Krzysztof Kukucki,Krzysztof Kukucki,≤100
102400579013256,Action for Democracy,Action for Democracy,≤100
1884681241647994,Anna Gembicka,Biuro Poselskie Posła Na Sejm RP Anny Gembickiej,≤100
292640324174614,Hellozdrowie.pl,Redakcja Hello Zdrowie,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
335107452998,"InPost - Paczkomat, Kurier","InPost - Paczkomat, Kurier",≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
178415208919146,Suwerenna Polska,Solidarna Polska,≤100
104313762397672,PolitykaRolna.eu - Nowa Wspólna Polityka Rolna projekt Infocap PL,Plantpress Sp. z o. o.,≤100
618179678235315,wschód,wschód,≤100
102577288350341,Super Biznes,se.pl,≤100
50063176484,TVN24,TVN,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Odszkodowania Za Represje 1944-1989,≤100
172298576634819,Sebastian Luty – Fundacja Avalon,Fundacja Avalon,≤100
123910440019,Renew Europe,Renew Europe Group,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
102759805294356,Dariusz Matecki - Radny Miasta Szczecin,Dariusz Matecki Radny Miasta Szczecin,≤100
100758976350452,LubBezpośrednio.PL - Instytut Demokracji Bezpośredniej,"Fundacja ""Potrafisz Polsko""",≤100
110491392351511,LINK4,LINK4,≤100
100392322548102,Lekarze bez Granic,"Fundacja ""Lekarze bez Granic""",≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
199401584696,Konfederacja Lewiatan,Konfederacja Lewiatan,≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
1683534065241470,OKO.press,OKO.press,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro – Prawo do życia,≤100
256314858405394,Paweł Olszewski,Paweł Olszewski,≤100
312816688890250,Dariusz Matecki,Dariusz Matecki Radny Miasta Szczecin,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
105636040979969,Polska 2050,Polska 2050 Szymona Hołowni,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
181020632309,Wydawnictwo Znak,Wydawnictwo Znak,≤100
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100
182038191908977,Ministerstwo Cyfryzacji,Kancelaria Prezesa Rady Ministrów,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
203627442993022,Portal Oświatowy,Wiedza i Praktyka,≤100
105039892358886,FURPO - Świadczenie Pielęgnacyjne,FURPO GROUP SP. Z O.O.,≤100
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,≤100
69153026654,Jerzy Buzek,Jerzy Buzek,≤100
1752318511650368,Akamai Poland,More Bananas,≤100
107553079931346,Miłosz Motyka,Miłosz Motyka Polskie Stronnictwo Ludowe,≤100
521216701360487,MURATOR,MURATOR,≤100
276860619087002,Sylwester Tułajew,Sylwester Tułajew,≤100
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,≤100
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100
111123892282533,Wydawnictwo Insignis,Wydawnictwo Insignis,≤100
297486841148102,Ius Memoriae - Prawo Pamięci,Ius Memoriae,≤100
194585893914848,Fundacja Rozwoju Demokracji Lokalnej,Fundacja Rozwoju Demokracji Lokalnej,≤100
371981706755861,Kierunek na EKO,OS3 Sp. z o. o.,≤100
959387840744974,Bezpartyjni Samorządowcy,Bezpartyjni Samorządowcy,≤100
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100
330644215221,Bankier.pl,Bankier.pl,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,≤100
159546574381832,Paulina Hennig-Kloska,Paulina Hennig-Kloska,≤100
127619873953536,Stefczyk.info,Stefczyk.info,≤100
117930759609640,Platforma Przemysłu Przyszłości,Fundacja Platforma Przemysłu Przyszłości,≤100
173086948664,Infor.pl,Infor.pl,≤100
170887773826663,Marcin Warchoł,Marcin Warchoł,≤100
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100
658695000844495,Adam Andruszkiewicz,Adam Andruszkiewicz,≤100
111993840665768,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,Stowarzyszenie Ks. Piotra Skargi,≤100
107396187476330,LUX MED Stomatologia,"LUX MED Sp. z o.o.,",≤100
107489448850542,Piotr Kisiel Radny Miasta Kielce,Piotr Kisiel Radny Miasta Kielce,≤100
1821361227955255,Magazyn Aptekarski,Magazyn Aptekarski,≤100
1181684038602267,Niepodległa,"BIURO PROGRAMU ""NIEPODLEGŁA""",≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
990533821012595,Nierealnie,Nierealnie.pl,≤100
320289978035326,Poradnik Zdrowie,Poradnik Zdrowie,≤100
81885462442,Histmag.org,Histmag.org,≤100
1495480087399256,Jacek Ozdoba,Jacek Ozdoba,≤100
113905148397308,Portal Obronny,Se.pl,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,≤100
340765409708087,Ryszard Madziar,Ryszard Madziar,≤100
267686749910602,Piotr Müller,Piotr Müller,≤100
106552182752379,Fortum Polska,Fortum Power and Heat Polska Sp. z o.o.,≤100
316810098501611,Miasto2077 / Green is Good,Miasto2077 / Green is Good,≤100
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,≤100
475584852475176,Pozytron,POZYTRON Radiologia Medyczna,≤100
106444682767181,Znak Literanova,Znak Literanova,≤100
1435687536687711,Bartosz Kownacki,Bartosz Kownacki,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
106118495543487,Fundacja im. Janiny Lewandowskiej,Fundacja im. Janiny Lewandowskiej,≤100
108494929216934,Marcin Kierwiński,Marcin Kierwiński,≤100
430323810469014,Razem,Partia Razem,≤100
1468635720112377,Bogusław Wontor,Bogusław Wontor,≤100
1500359650261089,Marcin Gołaszewski,Marcin Gołaszewski,≤100
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100
190536713845,Fundacja JiM,Fundacja JiM,≤100
306978473587775,Ruch Samorządowy Tak Dla Polski,Ruch Samorządowy Tak Dla Polski,≤100
160978464020426,Sławomir Nitras,Sławomir Nitras,≤100
133112726750279,M jak Mama,Grupa ZPR Media,≤100
186543124707583,ISSA Prevent Plastic Pollution,Biuro wykonawcze ISSA w Polsce,≤100
185546704852601,Krystyna Szumilas,Biuro Poselskie Posłanki Krystyny Szumilas,≤100
852871474902416,Tomasz Frączak,Tomasz Frączak,≤100
110898338585970,Mgboardy,MGBoardy.pl,≤100
100507332348221,Liberfor,Liberfor,≤100
102191794893729,Łukasz Kopeć,Łukasz Kopeć,≤100
567066860335135,Błękitny Węgiel,Błękitny Węgiel,≤100
962336330622994,Michał Gzowski,Michał Gzowski,≤100
101263522893711,Cichowlas Polskie Warzywa,Cichowlas Polskie Warzywa,≤100
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,≤100
110623255132084,Wiceprezydent Wrocławia Jakub Mazur,Wiceprezydent Wrocławia Jakub Mazur,≤100
1437227889827328,Fundacja Dobrych Inicjatyw,Fundacja Dobrych Inicjatyw,≤100
429223670772200,Smażymy,These ads ran without a disclaimer,≤100
109218848183780,Marek Woźniak,UMWW,≤100
333409683428621,Nowa Konfederacja,Nowa Konfederacja,≤100
139229279425115,Witold Szabłowski - Notatnik Reportera,Witold Szabłowski - Notatnik Reportera,≤100
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100
391098174296294,Super Express,se.pl,≤100
109719194540240,Fundacja Błękitna,Fundacja Błękitna,≤100
187178294672651,Muzeum Narodowe w Lublinie,Muzeum Narodowe w Lublinie,≤100
1643686859194259,Sebastian Kaleta,Sebastian Kaleta,≤100
371359310400318,Janusz Kowalski,Janusz Kowalski,≤100
106274574675288,Instytut Prawa Ustrojowego - Fundacja,Fundacja Instytut Prawa Ustrojowego,≤100
755363824547489,Violetta Porowska,Violetta Porowska,≤100
115717012114477,Graal,These ads ran without a disclaimer,≤100
182568875086544,Prószyński i S-ka,Prószyński i S-ka,≤100
100153153026665,Szymon Gajda,Szymon Gajda,≤100
1389403614657474,Wizjoner- Jarosław Krężel,Wizjoner- Jarosław Krężel,≤100
105939241054830,Aslandi,Aslandi,≤100
285512891655753,Artur Szałabawka,Biuro Poselskie Prawo i Sprawiedliwość Artur Szałabawka,≤100
1629946500626448,To Tylko Astma,OS3 Sp. z o.o.,≤100
104600252611990,GreenTeam.Żyj Zdrowo,These ads ran without a disclaimer,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
120331394651606,Szkoła Biznesu Politechniki Warszawskiej,Szkoła Biznesu Politechniki Warszawskiej,≤100
145329992215815,Piotr Król,Piotr Król,≤100
643556945739881,Wydział Nauk Geograficznych i Geologicznych UAM w Poznaniu,These ads ran without a disclaimer,≤100
207398195946921,Instytut Spraw Obywatelskich,Fundacja Instytut Spraw Obywatelskich,≤100
112055027022643,Legal Marine,Legal Marine - Mateusz Romowicz,≤100
175972512466,Fundacja Stocznia,STOCZNIA,≤100
388121531771974,Enexon,Enexon,≤100
366961460007823,Budimex SA,These ads ran without a disclaimer,≤100
100873335018901,Valdemar ST,These ads ran without a disclaimer,≤100
106038948775287,Dostępna Polska,4 REAL Sp. z o.o.,≤100
663235563878486,Konstytucyjny.pl,Portal Konstytucyjny.pl,≤100
108137288741362,Gliwicka kartka z kalendarza,Gliwicka kartka z kalendarza,≤100
1435413126705308,Wydawnictwo Uniwersytetu Łódzkiego,Wydawnictwo Uniwersytetu Łódzkiego,≤100
107452785432782,Inszury.pl,These ads ran without a disclaimer,≤100
147271555302867,Maitri - Stowarzyszenie Solidarności z Ubogimi Trzeciego Świata,Stowarzyszenie Solidarności z Ubogimi Trzeciego Świata Maitri,≤100
106357050731361,Maciej Kopiec,Maciej Kopiec,≤100
2152832788271473,Agnieszka Kurzawa - Radna Miasta Szczecin,Agnieszka Kurzawa - Radna Miasta Szczecin,≤100
258394024199313,Centrum Mieroszewskiego,Centrum Dialogu im. Juliusza Mieroszewskiego,≤100
