Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,≤100
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
112830251033781,Tiger,GRUPO HEINEKEN,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,≤100
647519909014935,Dr. Oscar Rodrigues,Oscar Spindola Rodrigues Junior,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
171169022896525,Guaraná Antarctica,Ambev,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,≤100
258088921369,TOTVS,TOTVS,≤100
108323217260039,Spiti - Casa de Análise,These ads ran without a disclaimer,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
109226467222782,Brasil Sem Medo,Brasil Sem Medo,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
103996812613123,VerificaGram,These ads ran without a disclaimer,≤100
337834286345988,Fundação Milton Campos,Fundação Milton Campos,≤100
103920308461143,Observatório Social do Petróleo,Cajuína Produções e Mídia Digital,≤100
113005112093720,Aldo Solar,Aldo Solar,≤100
106525678463910,União Brasil 44,UNIÃO BRASIL,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
107809564197704,Cetur - Conselho Empresarial de Turismo da CNC,"CONFEDERACAO NACIONAL DO COMERCIO DE BENS, SERVICOS E TURISMO - CNC",≤100
100694586256519,JOÂO BRAGA,These ads ran without a disclaimer,≤100
104738421003389,InvestNews BR,Easynvest,≤100
478752158813845,Maurício Eskudlark Deputado,Assinatura Do Titular,≤100
482479095211782,Dr. Jenilson Leite,Janilson Leite,≤100
386384768194437,Agenda em Foco,Agenda em Foco,≤100
1498647100170828,Prefeitos do Futuro,Prefeitos do Futuro Cursos e Treinamentos LTDA,≤100
107388396407025,Mariella Morrone Arts,These ads ran without a disclaimer,≤100
