Page ID,Page name,Disclaimer,Amount spent (CAD)
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,543
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,501
283487578481273,Énergir,Énergir,494
201940626493639,Jour de la Terre Canada,Jour de la Terre Canada,484
405377872902754,Canada Action,Canada Action,369
586362242026180,Radio-Canada OHdio,Radio-Canada,360
102533697778225,Earth Day Canada,Jour de la Terre Canada,326
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,317
106917558391358,Alliance Nouvelles voies,Pathways Alliance,292
167559993283868,Nature Québec,Nature Québec,284
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,277
63358436494,Naître et grandir,Naître et grandir,267
152467601467262,BMO Groupe financier,BMO Financial Group,246
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail","Commission des normes, de l’équité, de la santé et la sécurité du travail",246
186266941387011,BMO Financial Group,BMO Financial Group,242
115835521825983,UNHCR Canada,UNHCR Canada,241
23543314803,CUPE SCFP,CUPE SCFP,221
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,219
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),213
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,210
177741812241442,SCFP-Québec,le SCFP,205
117109432079,CAMH Foundation,CAMH Foundation,199
256967407720183,LEO,Léger,190
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,145
177681485609462,Radio-Canada,Radio-Canada,145
101655285390205,Roulons électrique,Roulons électrique,143
117926081552324,Équiterre,Équiterre,133
1978124799075930,L.M. Climatisation Chauffage,These ads ran without a disclaimer,127
19750184960,Greenpeace Canada,Greenpeace Canada,116
168889579973,Fondation David Suzuki,Fondation David Suzuki,115
104661675895506,Mayday Movement,MayDay Movement,108
