Page ID,Page name,Disclaimer,Amount spent (NOK)
124770374240753,Oslo FrP,Oslo FrP,6554
141589002521022,Oslo Høyre,Oslo Høyre,5960
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,3355
111345183340,Fagforbundet,Fagforbundet,3061
234659001772,Arbeiderpartiet,Arbeiderpartiet,2884
14095969045,Fremskrittspartiet,Fremskrittspartiet,2714
203067569732001,Fellesforbundet,Fellesforbundet,893
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,664
135843375926,UNICEF Norge,UNICEF Norge,659
200983583270624,NHO Service og Handel,NHO Service og Handel,566
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,478
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,457
267093316643456,Oslo Venstre,Oslo Venstre,443
20468812735,LO,LO,393
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,389
10953652930,Høyre,Høyre,319
711789545902081,Marit Vea,Oslo Venstre,319
371106536283235,DAG OG TID,Dag og Tid AS,316
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,299
126448980866214,Klassekampen,Klassekampen,289
329095637110085,FRANTZ AS,Frantz as,286
57542291449,FFO - Funksjonshemmedes fellesorganisasjon,Funksjonshemmedes Fellesorganisasjon (FFO),267
275389322558295,LOs sommerpatrulje,LO,262
322525743444,Get Inspired,These ads ran without a disclaimer,230
351810391628079,Hallstein Bjercke,Oslo Venstre,220
159384853140,Oslo Unge Høyre,Oslo Unge Høyre,212
58473863651,Amnesty International Norway,Amnesty International Norge,201
33483001033,SV - Sosialistisk Venstreparti,SV - Sosialistisk Venstreparti,196
11526489541,Senterpartiet,Senterpartiet,195
176175415825122,apotek.no,Apotekforeningen,170
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,143
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,140
132368899297,Framtiden i våre hender,Framtiden i våre hender,118
108203984145752,Kruse Larsen,Kruse Larsen,104
157475710986651,Kvinnegruppa Ottar,Kvinnegruppa Ottar landsstyret,101
105706168752816,NHO Geneo,NHO Geneo,101
103737436112905,"Nina Thürmer Ford, Listekandidat 44",Nina Thürmer Ford,≤100
189828081044593,MS-forbundet i Norge,Ms-forbundet,≤100
10254410675,Venstre,Venstre,≤100
198660866818662,Afghanistankomiteen - NAC,Afghanistankomiteen,≤100
136206693091663,Norges Fiskarlag,Norges Fiskarlag,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
186626994701210,Forbundet for Ledelse og Teknikk (FLT),Forbundet for Ledelse og Teknikk (FLT),≤100
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
1583324988565868,Stortinget,Stortinget,≤100
426489054185232,Kristiansand Arbeiderparti,Kristiansand Arbeiderparti,≤100
278615972984573,Tverga,Tverga,≤100
119797291429215,RIO - en landsdekkende brukerorganisasjon på rusfeltet,RIO - en landsdekkende brukerorganisasjon på rusfeltet,≤100
196060713751352,LO Trøndelag,LO,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
