Page ID,Page name,Disclaimer,Amount spent (AUD)
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,432
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,189
801533023293160,Binary,Gender Awareness Australia,≤100
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,≤100
105307322261671,Faith in Action,Catholic Education Tasmania,≤100
10113538711,WWF-Australia,WWF-Australia,≤100
8422338499,The Wilderness Society,The Wilderness Society,≤100
668302109935633,City of Launceston Official,City of Launceston Official,≤100
92824008332,Plan International Australia,Plan International Australia,≤100
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,≤100
308746806571901,Advance Australia,Advance Australia,≤100
101589645013040,Thrive by Five,Thrive By Five,≤100
1776727752614025,Glencore,Glencore Australia,≤100
494820897261439,Bank Australia,Bank Australia,≤100
182564410468,Australia for UNHCR,Australia for UNHCR,≤100
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,≤100
102329728050606,From the Heart,Cape York Institute,≤100
2080670615483977,Verve Super,Verve Super,≤100
447447719391089,Health Care Providers Association,Health Care Providers Association,≤100
125812604095801,Invasive Species Council,Invasive Species Council,≤100
345960425540557,The Climate Council,The Climate Council,≤100
694832627392516,Prime Super,Prime Super,≤100
149648047339,Save the Children Australia,Save the Children Australia,≤100
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),≤100
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,≤100
1540790036219706,Josh Willie MLC,Joshua Barton Willie,≤100
316480331783930,Australian Unions,Australian Unions,≤100
123434864414732,Rebecca White MP,Rebecca White MP,≤100
1415055752091843,The Mandarin,Private Media,≤100
105193414903922,Australian Values,Department of Home Affairs,≤100
10852627380,World Animal Protection Australia,World Animal Protection Australia,≤100
1407148622837316,Empowered Communities,Empowered Communities,≤100
135933556447881,Australian Republic Movement,Australian Republic Movement,≤100
108675053902028,The Party Posters,These ads ran without a disclaimer,≤100
223134308318284,Louise Bloomfield Alderman Hobart City Council,Louise Anne Bloomfield,≤100
352953834815624,Jason Wood MP,Jason Wood MP,≤100
496680983729627,Chifley Research Centre,Chifley Research Centre,≤100
145347352187764,UN Women Australia,UN Women Australia,≤100
1483396328456198,Acciona.Australia,ACCIONA Australia,≤100
100356216050100,Family First Party Australia,Family First Party Australia Ltd,≤100
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,≤100
312189205577810,Australian & New Zealand Mental Health Association,AST Management,≤100
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,≤100
616932805013929,MEAA,MEAA,≤100
328245481103110,Senator Alex Antic,Alex Antic,≤100
1507974409416751,Simon Wood MP,Simon Wood - Liberal for Bass,≤100
276061352415442,The Australian Institute of Architects,The Australian Institute of Architects,≤100
108381455902627,Australian Christian Lobby,Australian Christian Lobby,≤100
710266392358023,Future Super,Future Super,≤100
1943258269309425,Equality Australia,Equality Australia,≤100
1462430057383170,GoodFish: Australia's Sustainable Seafood Guide,GoodFish: Australia's Sustainable Seafood Guide,≤100
161854162881,Greenfleet,Greenfleet,≤100
111577958275695,Better BeCause,Better BeCause,≤100
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,≤100
555015041253851,Stanwell,Stanwell Corporation,≤100
89794331215,Oxfam,Oxfam Australia,≤100
268606619928735,Voice of the Martyrs Australia,Voice of the Martyrs Australia,≤100
21591025194,The University of Melbourne,The University of Melbourne,≤100
361491373921077,Solar Citizens,100% Renewable Community Campaign Public Fund,≤100
8013404017,Crikey,Private Media,≤100
2202229243381304,The Vocal Minority,The Vocal Minority,≤100
173168582700205,SBS中文,SBS Mandarin中文普通话,≤100
161107919341,Save Our Marine Life (Australia),Save Our Marine Life (Australia),≤100
105084998845350,BPH Energy,BPH ENERGY LTD,≤100
37909750466,War Is Dumb,Joshua Richard Last,≤100
272757739102,Engineers Australia,Engineers Australia,≤100
273455079498373,Heavy Metal Group,These ads ran without a disclaimer,≤100
196586557019555,CPA Australia,CPA Australia,≤100
165242077409311,Australian Automobile Association,Australian Automobile Association,≤100
6539013363,National Sustainable Living Festival,National Sustainable Living Festival,≤100
828649267326944,Patrick Gorman MP,Patrick Gorman,≤100
284088808335015,Online Hate Prevention Institute,Online Hate Prevention Institute,≤100
44295826958,Australian Marine Conservation Society,Australian Marine Conservation Society,≤100
244628249678839,Senator Jess Walsh,Senator Jess Walsh,≤100
126215308565,SmartCompany,Private Media,≤100
172774889455415,Catholic Mission,Catholic Mission,≤100
49453745631,Amnesty International Australia,Amnesty International Australia,≤100
281530749293959,Rainforest 4,Rainforest 4 Foundation Ltd,≤100
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,≤100
157481181070130,Indigenous Employment Australia,Access,≤100
107587478243450,Zaneta Mascarenhas MP,Zaneta Mascarenhas MP,≤100
419632568108398,Australian Citizens Party,Australian Citizens Party,≤100
131401820205010,Socialist Equality Party Australia,Socialist Equality Party,≤100
139174417547253,The Week on Wednesday,Benjamin John Davison,≤100
504855933190931,Time for Change - Change Aged Care,United Workers Union,≤100
170564936379687,BirdLife Australia,BirdLife Australia,≤100
175576645932510,Australasian Centre for Corporate Responsibility - ACCR,Australasian Centre for Corporate Responsibility,≤100
1859288844382060,Christian Medical and Dental Fellowship of Australia,Christian Medical and Dental Fellowship of Australia,≤100
328641501156991,United Workers Union,United Workers Union,≤100
108391465020364,Our Natural Legacy,Our Natural Legacy,≤100
143359625694786,Baptist World Aid Australia,Baptist World Aid Australia,≤100
409073242479531,Mornington Peninsula Shire,Mornington Peninsula Shire,≤100
90728602000,Greening Australia,Greening Australia,≤100
802981656440514,CCHR Australia,CCHR Australia,≤100
105348385388237,Senator Babet,Ralph E D Babet,≤100
211018298919743,Environmental Justice Australia,Environmental Justice Australia,≤100
144925335531540,Independent Australia,Independent Australia,≤100
288624128713732,Rose Jackson,Rose Jackson,≤100
102336681506217,WorkforClimate,WorkForClimate,≤100
76212817063,CARE Australia,CARE Australia,≤100
184456598234738,Australian Fabians,Australian Fabians Inc.,≤100
581606621934473,International Justice Mission,International Justice Mission Australia,≤100
166663303514630,Musicians Australia,Musicians Australia,≤100
282020008634648,Bayer Australia & New Zealand,Bayer,≤100
2072436523011053,Australian Association of Christian Schools AACS,Vanessa M Cheng,≤100
174322532588443,febfast Australia,Febfast Australia,≤100
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,≤100
104234157625422,The Centre For Public Integrity,Centre For Public Integrity,≤100
402094193219398,Corena - Citizens Own Renewable Energy Network Australia Inc.,CORENA - Citizens Own Renewable Energy Network Australia Inc.,≤100
370763369960093,Point Cook Cultural Community,These ads ran without a disclaimer,≤100
136441724510,Humane Society International Australia,Humane Society International Australia,≤100
104420342951642,WIRE,WOMENS INFORMATION AND REFERRAL EXCHANGE INCORPORATED,≤100
464998863536680,Bill Shorten,Bill Shorten,≤100
1391345791086871,Jason Yat-sen Li MP,JASON YAT-SEN LI,≤100
283210225077432,Senator Mehreen Faruqi,Senator Mehreen Faruqi,≤100
207392485967326,Stacks Law Firm,These ads ran without a disclaimer,≤100
160021291752,Environment Victoria,Environment Victoria,≤100
100765042930860,Zach Ginns Psychology Research Lab,Zach Ginns,≤100
1470952823207303,Andrew O'Connor - Bass Baritone,These ads ran without a disclaimer,≤100
139734602739223,Michelle Rowland MP,Michelle Anne Rowland,≤100
1245747038818278,Acuity Magazine,These ads ran without a disclaimer,≤100
258785314219353,Newcastle Greens,Greens NSW,≤100
521696954688354,Guardian Labs,Guardian Labs,≤100
589611354490193,GreenPower,Alana Stocks,≤100
390293714434673,RTBU Australia,"Rail, Tram and Bus Union (RTBU)",≤100
246244719386767,Yourtoolkit.com,Your Toolkit,≤100
105459432063841,Movement For Better Government,These ads ran without a disclaimer,≤100
150698155004187,Senator Louise Pratt,Senator Louise Pratt,≤100
372175879497767,SBS Dari,SBS Dari,≤100
325083185784,Minus18,Minus18,≤100
125982670754724,SBS News,SBS Australia,≤100
226995142069820,Friends of Lee Point,Save Lee Point,≤100
100405089108108,OZ Arab Media,OZ Arab Media,≤100
144975872321975,Market Forces,Market Forces,≤100
1571584849763296,Sandeep Totlani Comedy,These ads ran without a disclaimer,≤100
