Page ID,Page name,Disclaimer,Amount spent (SEK)
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,1716
122854408319,Hjärt-Lungfonden,Hjärt-Lungfonden,782
608975645850217,Vattenfall,Vattenfall Sverige,740
126567104406,Hyresgästföreningen,Hyresgästföreningen,502
161213770567846,Operation Smile Sverige,Operation Smile Sverige,361
111630258867610,Röda Korset,Röda Korset,346
239177706143268,Mobility Sweden,Mobility Sweden,322
643137272398136,Sverige för UNHCR,Sverige för UNHCR,290
59324455950,UNICEF Sverige,UNICEF Sverige,271
186513678039755,Fortum,Fortum Sverige,218
114262485262083,Konsumentverket,Konsumentverket,172
162985227114132,Skellefteå Kraft,Skellefteå Kraft,164
369582590803,Dagens ETC,ETC-tidningarna,161
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),156
19746853632,Djurens Rätt,Djurens Rätt,154
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,145
72659261793,Rädda Barnen,Rädda Barnen,143
2337692372925538,Reformisterna,Reformisterna,129
382243262003,Plan International Sverige,Plan International Sverige,128
150057951690751,OKQ8,OKQ8,122
133867976608,Naturskyddsföreningen,Naturskyddsföreningen,119
101341883359561,Matsmart Sverige,Matsmart,111
18880778360,ActionAid Sweden,ActionAid Sweden,106
24574889995,Charlie Weimers MEP,Charlie Weimers MEP,104
118090278221826,Erikshjälpen,Erikshjälpen,103
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
95735961890,Greenpeace Sverige,Greenpeace Sverige,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
61602439009,NCC,NCC,≤100
440459709390224,Hitachi Energy,KSMG,≤100
293678655099,Europaparlamentets kontor i Sverige,Europaparlamentets kontor i Sverige,≤100
109886133732943,RESCUE - Sverige,RESCUE - Sverige,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
276108117859,Svenska Afghanistankommittén,Svenska Afghanistankommittén,≤100
1715208875382561,OP Assistans,OP Assistans,≤100
42676805259,Diakonia,Diakonia,≤100
117109165023455,Nordnet,Nordnet Bank AB,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
236221570038,BRIS: Barnens Rätt I Samhället,BRIS: Barnens Rätt I Samhället,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
1402657726653154,Hallå konsument,Konsumentverket,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
136869337238,Tidningen Dagen,Dagen,≤100
261455205686,LRF,LRF,≤100
690167674732029,Lena Hallengren,Socialdemokraterna,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
183512318424647,Magdalena Andersson,Socialdemokraterna,≤100
100941935326134,RekonstruktionsGruppen,Rekonstruktionsgruppen Sverige AB,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
175656912484553,Unionen,Unionen,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
217391588404948,Katalys,Katalys,≤100
188821514474911,Preem,Preem AB,≤100
251829904829983,David Lega,David Lega - Kristdemokraterna,≤100
129841741852473,Folkhälsodalen,Folkhälsodalen,≤100
576845979156129,Techarenan,Techarenan,≤100
120653037981614,Örebro universitet,Örebro universitet,≤100
107898832590939,European Commission,European Commission,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
234172635050,Forum för levande historia,Forum för levande historia,≤100
266170183550491,Nya Kompisbyrån,Nya Kompisbyrån,≤100
166406746310,Resumé,Resumé,≤100
103487509736810,Socialdemokraterna i  Gävleborg,Socialdemokraterna i  Gävleborg,≤100
1261907310611511,Segerstedtinstitutet vid Göteborgs universitet,Richard Millings,≤100
105345278410827,Frälsningsarméns sociala arbete,Frälsningsarmén,≤100
