Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,104627
121129357949826,Saida Online,Saida Online,74627
1438703606372190,Elham Said Freiha,Elham Freiha,74627
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,44776
113533150399652,Naqd - نقد,Naqd - نقد,44776
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,44776
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,16866
499652873723792,قبل وبعد,قبل وبعد,14925
113125512071030,المصدر العربي,المصدر العربي,14925
498781043582858,Hadi Mourad هادي مُراد,These ads ran without a disclaimer,14925
106197498149118,لبنان الكبير,Grand Lebanon,14925
816417845153501,محمد الفنيش    Mohammed Elfeniche,These ads ran without a disclaimer,1261
102204844701925,الشرق للأخبار - سوريا,These ads ran without a disclaimer,≤100
368391916515997,Al Majalla Al Kadaiyat/ المجلة القضائية,These ads ran without a disclaimer,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
114247604036354,Инфограф,These ads ran without a disclaimer,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
2509759842418472,LebTalks,Lebtalks,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
117443068305863,INSS - The Institute for National Security Studies,These ads ran without a disclaimer,≤100
1744356319118477,هنا لبنان,هنا لبنان,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
107847177821253,NOW الشرق,These ads ran without a disclaimer,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
109112633772887,180post,180Post,≤100
105319651353770,Jusur,Jusur,≤100
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,≤100
