Page ID,Page name,Disclaimer,Amount spent (CLP)
231350380299380,Las Últimas Noticias (LUN),Las Últimas Noticias (LUN),5888
103527991214141,Cero DICOM,Cero Dicom,5037
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,2639
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,2524
1548643738480723,Asistencia Deudores,Asistencia Deudores,1946
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,1584
580663538777736,Consejo Minero,Feedback Comunicaciones,1231
100645555080281,Academia Nacional de Litigación,Academia Nacional de Litigación,841
112555455065264,Vehículos en Peligro,Vehículos en Peligro,708
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,607
1409821842658101,Merlín Research,Merlín Research,524
106037731330237,CentroAvance,Centro Avance,496
228557190541436,BancoEstado,BancoEstado,379
1384455488528563,Sociedad Nacional de Minería,Sociedad Nacional de Minería,362
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,347
179469489118356,UDLA Chile,UDLA Chile,339
200033693376679,Norte Verde,Inmobiliaria Norte Verde Spa,286
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,228
1544524942457436,Iván Flores García,Iván Flores García,209
256214294989170,DaleProfe,daleProfe,202
1440240282902180,Teck,These ads ran without a disclaimer,188
944035242325673,Radio Nuevo Mundo Red Nacional de Emisoras,Radio Nuevo Mundo,182
181189911970230,Alberto Undurraga V,Alberto Undurraga V,175
386423238164424,Enel Chile,Enel Chile,172
211676538936148,Fundación Reforestemos,Fundación Reforestemos,143
386634201382499,Marco Enriquez-Ominami,Marco Enríquez-Ominami,118
113540781539326,Workmed,Workmed,≤100
110298075136183,Cultura Previsional Chile,Servicios Audiovisualea Sofan SpA,≤100
110405624650830,Chile En La Encrucijada,Chile En La Encrucijada,≤100
285802245163038,Concejal Nicolás Alvarez Vargas,Concejal Nicolás Alvarez Vargas,≤100
161516273891492,Coopeuch,These ads ran without a disclaimer,≤100
103030962615298,Chile YAAC,Chile YAAC,≤100
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,≤100
101576936208402,Patagoniabim,Patagoniabim,≤100
496466783840953,Alejandra Sepúlveda Mujer de Trabajo,Alejandra Sepúlveda Mujer de Trabajo,≤100
113666361659465,elmonarquista,These ads ran without a disclaimer,≤100
104438892938868,Bioguia,These ads ran without a disclaimer,≤100
108390475493550,Belong Communication Lab,Belong Communication Lab,≤100
100545818677825,Manuel León Saa,Manuel León Saa,≤100
101180752297383,Gustavo Benavente Diputado,Gustavo Benavente Diputado,≤100
104224427947088,Circula el Plástico,Metrix,≤100
929757503737979,En Fácil y En Chileno,These ads ran without a disclaimer,≤100
358212417554442,Fisiología del Ejercicio,These ads ran without a disclaimer,≤100
101750312738517,paolawalkernz,These ads ran without a disclaimer,≤100
117752777993026,Economía y Finanzas para Todos,Economía y Finanzas para Todos,≤100
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,≤100
172277313691851,Chile Liberal,Chile Liberal,≤100
113224571601559,Lectura obligada,These ads ran without a disclaimer,≤100
102019462029011,V más V,V más V,≤100
265694080118144,MochilerosTV,These ads ran without a disclaimer,≤100
116896819680750,Flamin hot,These ads ran without a disclaimer,≤100
103463095024719,Curiocity,Curiocíty,≤100
154785904692548,SalmonChile,SalmonChile,≤100
78239901502,Diario Financiero,Grupo DF,≤100
