Page ID,Page name,Disclaimer,Amount spent (ILS)
128641160502301,גלובס - Globes,גלובס - Globes,559
106136394376777,Idan Yakov,Rama Yarimi,456
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,394
104743111658191,Ron Ben Shushan,רון בן שושן,338
325048350950892,רמי גרינברג,עיריית פתח תקוה,324
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,322
256546887847232,עיריית רמת גן,עיריית רמת גן,271
204780362875106,מקור ראשון,מקור ראשון,249
1073548259341247,לובי 99,לובי 99,230
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,213
1971468032937556,פורום בוחרים בחיים,פורום בוחרים בחיים,210
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",189
604890186681585,מור ויצמן,Mor Weitzman,185
103428925850338,אבי סלמה - נתניה,Avi Slama,180
361464970647064,זהר בלום,זהר בלום,176
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,173
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,158
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",153
2397304340492953,מטה הבטיחות בענף הבנייה,הקרן לעידוד ולפיתוח ענף הבנייה,151
101600712771452,ענבל חרמוני,ענבל חרמוני,137
558702227875758,רוני רימון,רוני רימון,134
129709433742187,Shalem College - המרכז האקדמי שלם,Shalem College - המרכז האקדמי שלם,128
102660785992341,צדק צדק תרדוף,Omer Feldman,121
311608178901833,الجمعية الإسلامية لإغاثة الأيتام والمحتاجين,Amjd Hamdan,112
1546772755634761,עמותת  מִפרקים צעירים - Mifrakim Tzeirim association,עמותת מפרקים צעירים,110
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,108
206692749419285,עיריית ראשון לציון,Debby&Ron LTD,104
100301088671913,Tal Hershkovitz,Tal Hershkovitz,103
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100
531891887148785,הראל שהם - Harel shoham,הראל שהם,≤100
1678753882355496,איגוד העובדות והעובדים הסוציאליים,איגוד העובדות והעובדים הסוציאליים,≤100
468634849844348,עיריית אור יהודה,עיריית אור יהודה,≤100
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ,≤100
193264714026809,Emunah אמונה,ארגון אמונה,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,≤100
106291042155217,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,Adnan Issa,≤100
337591096309750,Embassy of Ukraine in the State of Israel,Embassy of Ukraine in the State of Israel,≤100
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,≤100
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,≤100
190032861033009,השומר החדש,השומר החדש,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
1662907067255622,איגוד הגז הטבעי,Unik,≤100
101239494734728,מאבק קליניאיות התקשורת והמרפאות בעיסוק,האגודה הישראלית של קלינאי התקשורת,≤100
100585238528895,לובי המיליון,One Million Lobby לובי המיליון,≤100
356859544473040,קירות שקופים,רועי שפרניק,≤100
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,≤100
306522369420053,פורום המכללות הטכנולוגיות,פורום המכללות הטכנולוגיות,≤100
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,≤100
114501578583315,סינמטק תל אביב,Cinematheque Tel Aviv,≤100
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
283445232509318,פרקליטות המדינה,משרד המשפטים,≤100
103907495935157,צו חירום,צו חירום,≤100
111177802287614,Begin Center | מרכז מורשת מנחם בגין,Begin Center | מרכז מורשת מנחם בגין,≤100
682178658591430,נחמה בוגין,נחמה בוגין,≤100
100849682799685,לתינוק הקטן,Omri Saada,≤100
1160881603976024,מס אמת לרכב עבודה,מס אמת לרכב עבודה,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",≤100
192242644687256,גל לנצ'נר חבר המועצה בגבעת שמואל,Gal Lenchner,≤100
