Page ID,Page name,Disclaimer,Amount spent (NOK)
275389322558295,LOs sommerpatrulje,LO,229
488714917821975,Sarpsborg MDG,Sarpsborg MDG,156
159632007420451,Sarpsborg Venstre,Sarpsborg Venstre,128
135843375926,UNICEF Norge,UNICEF Norge,116
10953652930,Høyre,Høyre,111
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,101
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,≤100
322525743444,Get Inspired,These ads ran without a disclaimer,≤100
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,≤100
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100
313753051208,Norsk Landbruksrådgiving,Norsk Landbruksrådgiving,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
60540214886,Lederne,These ads ran without a disclaimer,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,≤100
110247258111750,Get Inspired Man,These ads ran without a disclaimer,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
299518093440216,Fredrikstad Arbeiderparti,Fredrikstad Arbeiderparti,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
229236417110530,Vestby Høyre,Vestby Høyre,≤100
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
157803497575876,NHO Reiseliv,NHO Reiseliv,≤100
20468812735,LO,LO,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
120815981305897,KS Kommunesektorens organisasjon,KS Kommunesektorens organisasjon,≤100
120374971332864,Kagge Forlag,Kagge Forlag,≤100
1583324988565868,Stortinget,Stortinget,≤100
109197949130115,Kvinnefronten,Kvinnefronten i Norge,≤100
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,≤100
201766586502981,"Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet","Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet",≤100
10150118920220372,Parat,These ads ran without a disclaimer,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
156892357685143,Kjartan Alexander Lunde,Rogaland Venstre,≤100
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,≤100
10254410675,Venstre,Venstre,≤100
226417544192807,Tankesmien Agenda,Tankesmien Agenda,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
170149836763179,Orkland Arbeiderparti,Orkland Arbeiderparti,≤100
91007335905,Aurskog-Høland Arbeiderparti,Akershus Arbeiderparti,≤100
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100
730770907052378,Aurskog-Høland Senterparti,Aurskog-Høland Senterparti,≤100
111708802237988,Haugesund Arbeiderparti,Haugesund Arbeiderparti,≤100
158517320882189,Ålesund SV,Ålesund SV,≤100
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100
105939459530874,Eidsvoll SV,EIDSVOLL SOSIALISTISK VENSTREPARTI,≤100
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,≤100
200983583270624,NHO Service og Handel,NHO Service og Handel,≤100
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
352782288790,Stavanger Venstre,Stavanger Venstre,≤100
54603926197,Finnmark SV,Troms og Finnmark SV,≤100
123441227861600,Rælingen Arbeiderparti,Rælingen Arbeiderparti,≤100
112631767587663,Meninger24,Meninger24,≤100
182722095112422,Målselv Arbeiderparti,Målselv Arbeiderparti,≤100
182709078487500,Sex og Politikk,Sex og Politikk,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
197275503655021,Nordre Follo Senterparti,Senterpartiet,≤100
168850569832136,Færder Høyre,Færder Høyre,≤100
216398705057225,Enebakk Arbeiderparti,Enebakk Arbeiderparti,≤100
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100
1433186973568940,Studentstyret NIH,Studentstyret NIH,≤100
536745556722065,Lillestrøm FrP,Lillestrøm FrP,≤100
224521330900884,Bergen SV,Bergen SV,≤100
111930338491892,Ordførerkandidat Adelheid Frost Mykland,Ordførerkandidat Adelheid Frost Mykland,≤100
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,≤100
118470544845764,Moss SV,Moss SV,≤100
100588890043714,Bodø FrP,Bodø FrP,≤100
699949530371427,Life Listener,These ads ran without a disclaimer,≤100
205332123261241,Знакомства RusDate,These ads ran without a disclaimer,≤100
