Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,117014
102917519228790,Bruno Defelippe,PautaPY,54803
101684376194219,Se Van Paraguay,Solucionet Global,54749
102467002671611,Jorge Heisecke,Jorge Heisecke,48450
532716330164048,Sole Núñez,PautaPY,47426
110447625137045,Pilar Callizo,PautaPY,40601
241512319274531,Sixto Pereira,Sixto Pereira,35970
196599783696918,Efrain Alegre,Comunicá,31645
109626041763537,Natalicio Chase,Global Agencia,15329
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,8581
126861771579762,Carlos Ozorio,Carlos Ozorio,7455
1310731702357133,GEN,GEN,7179
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,7179
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,7179
132554373464255,La Nación,La Nación,7179
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,7179
647864758888200,Seba Garcia,Sebastian Garcia,6576
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,5281
517426394969535,Ricardo Canese,Ricardo Canese,5245
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,5210
107706177740738,Periodismo 29,Periodismo 29,4763
196406677113756,Rafael Filizzola,Comunicá,4212
153958777947957,Paulo Reichardt,Paulo Reichardt,3596
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,3150
114061877001545,Víctor Pecci,Esencia News SA,2903
724051717643013,Miguel Prieto,Miguel Prieto,2849
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,2848
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,2757
2158618391031667,Najeeb Amado,Najeeb Amado,2665
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,2264
2498041723587745,Colym Soroka,DGWorld,2050
106257452820864,Tito Saguier,PautaPY,1670
102266292553995,Sucia Política,Diego Ricardo Ramírez,1617
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,1479
483666425147964,Richard Ramirez,Richard Ramirez,1342
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,1288
550298315040554,Marcelo Soto,Marcelo Soto,1182
100188219465134,Senador Derlis Osorio,Senador Derlis Osorio,1178
1692624097481207,Mujeres GANAR,Mujeres GANAR,1174
838018169889993,"Fernando ""Pato"" Ojeda",Fernando Ojeda,1067
105787598141250,Ever Rojas Borja,IMAGEN DE GOBIERNO,656
1753251591598763,Dani Mujica,Dani Mujica,644
1602278386768065,Colym Senador,DGWorld,624
103681832340596,Kpeto Cano,Eusebio Vera,570
842006342844392,Pautas Políticas Py,Pautas Políticas Py,551
303795153430459,Capitán Apodaca - Gobernador,Adventura,530
479854358878952,Marta Marques -Senadora,Andrea Beatriz Rojas Pereira,486
104694559049063,Victoria Caballero,Francisca Victoria Caballero De Rojas,422
101113432037400,Laisha cardozo,Laisha Elena Cardozo Acosta,341
490637354648727,Ing.Juan Carlos Baruja,Juan Carlos Baruja Fernandez,330
109846981881280,Arlene Aquino Morel,Edith Arlene Aquino Morel,326
107892591960886,Lorena Barrios Concejal Departamental,Lorena Barrios,299
614795685343483,Belén Maldonado,Belén Maldonado,297
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,296
110258800564741,Ing. Luis Riveros,Luis Riveros,238
102807336045429,Benjamín Marecos Senador 2023,Benjamín Marecos Senador 2023,225
105965072245135,Jazmin Girala - Concejal Departamental,Rocio Jazmin Janice Girala Ayala,213
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,191
263037407490496,Édgar López Senador,Christian Guillermo Vazquez Sanchez,176
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,146
722286661897566,Edith Cabral - Diputada,Edith Concepcion Cabral Rebey,142
896046427178402,O'Farrell S.R.L,These ads ran without a disclaimer,138
103681832340596,Kpeto Cano,Kpeto Cano,≤100
1365651890238610,Soberanía Paraguay,Prensa_Py,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,≤100
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,≤100
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,≤100
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,≤100
100131439394235,Aprende Con Juanma,These ads ran without a disclaimer,≤100
355951288140749,Dip. Nac. Andrés Rojas Feris,Dip. Nac. Andrés Rojas Feris,≤100
111157821719874,Sonia Fleitas Senadora,Sonia Fleitas,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
161156667809582,Leo Rubin,Leo Rubín,≤100
100979089555293,Jose Bedoya,These ads ran without a disclaimer,≤100
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,≤100
104444729065513,Victoria Segovia,These ads ran without a disclaimer,≤100
