Page ID,Page name,Disclaimer,Amount spent (BAM)
109476371475566,Др Љубиша Петровић / Dr Ljubiša Petrović,Др Љубиша Петровић / Dr Ljubiša Petrović,221
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,214
102151872818424,Покренимо Бијељину - Pokrenimo Bijeljinu,Pokrenimo Bijeljinu,≤100
109915571387224,Bojan Kresojević - Бојан Кресојевић,Бојан Кресојевић,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
109652028193268,Revizije info,Revizije info,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
789735661383506,Fondacija Tadž - Stipendiranje budućih hafiza,Fondacija Tadž - Stipendiranje budućih hafiza,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
2430163100537312,Spin Info,Spin Media,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
100337704927225,Dučić Arslan,Arslan Ducic,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
847305072075506,Град Бања Лука,Град Бања Лука,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
102393821206111,RainKiss,These ads ran without a disclaimer,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
711227835645999,Judo Klub Borsa Mostar,Judo Klub Borsa Mostar,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
128176740672395,Docsity.com,These ads ran without a disclaimer,≤100
378454888947214,Roxtec Group,These ads ran without a disclaimer,≤100
1879250658994349,Radislav Dončić - Poslanik na terenu,These ads ran without a disclaimer,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
176104589110851,IEEE,These ads ran without a disclaimer,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
1753401688305036,Mahalla.ba,Harun Pasalic,≤100
105842642438187,Nihad Uk,Nihad Uk,≤100
269552470543951,Husein Tokić,Husein Tokić,≤100
