Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,44288
1428873024044736,المدن - almodon,المدن - almodon‎,16712
1438703606372190,Elham Said Freiha,Elham Freiha,9091
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,9091
102023711572671,أساس ميديا -  Asas Media,asasmedia,6061
106197498149118,لبنان الكبير,Grand Lebanon,5682
164472683608068,Act for the Disappeared,ACT for the Disappeared,5333
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,4970
1744356319118477,هنا لبنان,هنا لبنان,3455
107698404702208,Alkalima,Alkalima Onlime,3303
110470091436602,Ici Beyrouth,Ici beyrouth,3030
101985661610385,Annahar Al Arabi,Annahar Al Arabi,3030
109112633772887,180post,180Post,1515
118246218258237,Transparency International Lebanon - No Corruption,Lebanese Transparency Association-No Corruption,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
100127203020362,Siyasiya,Michel Gedeon,1515
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,1515
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,1515
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,1515
105319651353770,Jusur,Jusur,939
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,364
204309706385271,Maharatnews,Maharat Foundation,≤100
109661645323520,One Democratic State Initiative,These ads ran without a disclaimer,≤100
116407493525071,حفريات,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
112484661459153,وقائع,وقائع,≤100
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,≤100
137195823051820,Maharat Foundation,Maharat Foundation,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
606018839433507,Future for Advanced Research & Studies - FARAS,These ads ran without a disclaimer,≤100
