Page ID,Page name,Disclaimer,Amount spent (NOK)
305434298719,Norges Bondelag,Norges Bondelag,251
135843375926,UNICEF Norge,UNICEF Norge,140
171408368520,Norad,Norad,128
106613969124,Norsk Folkehjelp,Norsk Folkehjelp,≤100
20468812735,LO,LO,≤100
728518604216173,HELT MED,Stiftelsen HELT MED,≤100
10953652930,Høyre,Høyre,≤100
371106536283235,DAG OG TID,Dag og Tid AS,≤100
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),≤100
115337815202380,Birkenes Høyre,Birkenes Høyre,≤100
132368899297,Framtiden i våre hender,Framtiden i våre hender,≤100
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,≤100
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,≤100
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,≤100
234659001772,Arbeiderpartiet,Arbeiderpartiet,≤100
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,≤100
486523288038606,KIWI,KIWI,≤100
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,≤100
132368899297,Framtiden i våre hender,Framtiden i Våre Hender,≤100
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,≤100
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,≤100
11526489541,Senterpartiet,Senterpartiet,≤100
300127442096,Norske Kvinners Sanitetsforening,Norske Kvinners Sanitetsforening,≤100
2398568533531114,Velferdsmiks,NHO Geneo,≤100
108203984145752,Kruse Larsen,Kruse Larsen,≤100
103638585942638,Folkets Parti Kristiansand,Folkets parti Kristiansand,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge,≤100
187417144624729,Økologisk Norge,Økologisk Norge,≤100
103642311168469,Børre St. Børresen - samfunnsengasjert,Open-eye-Open-mind,≤100
54603926197,Finnmark SV,Troms og Finnmark SV,≤100
107028478959490,Troms SV,Rakel Hagen Olsen,≤100
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100
573458549493165,Oslo kommune,Oslo kommune,≤100
128566103830426,Civita,Civita AS,≤100
102040431616976,Beaufort Solutions,Beaufort Solutions,≤100
200983583270624,NHO Service og Handel,NHO Service og Handel,≤100
113384899919,Noregs Mållag,Noregs Mållag,≤100
105939782037295,Altinget.no,Altinget AS,≤100
126448980866214,Klassekampen,Klassekampen AS,≤100
111322125898812,Filter Nyheter,Filter Nyheter,≤100
1680888485468328,Bykle KrF,These ads ran without a disclaimer,≤100
109197949130115,Kvinnefronten,Kvinnefronten i Norge,≤100
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,≤100
112631767587663,Meninger24,Meninger24,≤100
199529846763657,Froland Senterparti,Froland Senterparti,≤100
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",≤100
190614597633726,Bærum FrP,Bærum FrP,≤100
134531249931603,Troms og Finnmark fylkeskommune,Troms og Finnmark fylkeskommune,≤100
100885889429302,Verdinytt,Verdinytt AS,≤100
173034686082674,UiO - Det humanistiske fakultet,"Det humanistiske fakultet, Universitetet i Oslo",≤100
102038156126862,Guro Brandshaug - Ordførerkandidat i Sør-Varanger,Guro Brandshaug - Ordførerkandidat i Sør-Varanger,≤100
272225463439015,Margrethe Prahl Reusch - Venstre,Margrethe Prahl Reusch - Venstre,≤100
270746343377367,FLR,Fagforening for Luftfart og Reiseliv,≤100
307525272933,Humanist forlag,Humanist forlag,≤100
1629110813846272,Lånke Arbeiderlag,Bjørnar Strøm Larsen,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
107616545277373,YYOfi3,These ads ran without a disclaimer,≤100
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100
1934217819955006,Alf Erik Andersen- FrP,These ads ran without a disclaimer,≤100
