Page ID,Page name,Disclaimer,Amount spent (BAM)
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
197596636939679,tacno.net,Tacno.net,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
628806173978483,CAT Bosna i Hercegovina,CAT Bosna i Hercegovina,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
399785513413851,Naša stranka Novo Sarajevo,Naša stranka Novo Sarajevo,≤100
102667249419191,GenChange,Arijana Trle,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
109652028193268,Revizije info,Revizije info,≤100
133098676736404,Ramo Isak,DEVDOT S.D.,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
222651158602821,Narod i Pravda Novo Sarajevo,Elvedina Vugic,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
28312410177,World Food Programme,These ads ran without a disclaimer,≤100
103041852538325,Ognjen Vukojević - Огњен Вукојевић,Ognjen Vukojević,≤100
2430163100537312,Spin Info,Spin Media,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
479285342097950,AeroTime,These ads ran without a disclaimer,≤100
110066008599397,EVANews,These ads ran without a disclaimer,≤100
102912091863686,Volvo Penta on Land,These ads ran without a disclaimer,≤100
195728538050,Netokracija,These ads ran without a disclaimer,≤100
119698898115100,Vedad Deljković info,Vedad Deljković,≤100
