Page ID,Page name,Disclaimer,Amount spent (CAD)
195608229977,BC NDP,BC NDP,935
136570420789,Homebuilders Association Vancouver - HAVAN,Homebuilders Association Vancouver,458
182629491891136,First Nations Health Authority,First Nations Health Authority,388
261752512263,Canadian Red Cross,Canadian Red Cross,345
560341130720256,City of Quesnel,City of Quesnel,332
6319213302,Heart & Stroke,Heart & Stroke,319
453724058039992,viaSport British Columbia,viaSport British Columbia,297
256967407720183,LEO,Léger,275
118040041222760,Juan Luis Garrido,Juan Luis Garrido,254
27234020592,UNICEF Canada,UNICEF Canada,237
14742445214,BC Green Party,BC Green Party,227
104386908631938,Pathways Alliance,Pathways Alliance,221
249042335139282,BDC,BDC,185
35715544220,Stand.earth,Stand.earth,181
149637145096756,Conservative Party of BC,"Financial Agent for Mike Harris, Bob Bray",171
121222984568561,Amnesty International Canada,Amnesty International Canada,155
132379063458419,CMHA BC Division,CMHA BC Division,151
303473312998028,FedEx,FedEx,146
115611968211438,ALIGN the World,Matias Petteri Raski,146
168106993245736,Canada Post,Canada Post,145
25553935482,BC United,BC United,141
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,125
24235835555,Kids Help Phone,Kids Help Phone,125
1344251769044889,BC Rental Project,BC Rental Project,116
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,114
1097840090260804,National Police Federation,National Police Federation,111
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,104
19750184960,Greenpeace Canada,Greenpeace Canada,104
394745970602999,The Council of Canadians,The Council of Canadians,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
202220023130891,Bell Canada,Bell Canada,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,≤100
595964430504028,Mayors' Council on Regional Transportation,Mayors' Council on Regional Transportation,≤100
135150073228437,Island Health,Island Health,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
162936387068600,Ontario Public Service Employees Union (OPSEU),Ontario Public Service Employees Union (OPSEU/SEFPO),≤100
67197771286,Elections BC,Elections BC,≤100
259187344111223,Coastal First Nations,Coastal First Nations,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
114943114838621,Fuel Forward,Canadian Fuels Association,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
98963682935,Canadian Feed The Children,Canadian Feed The Children,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
109351050711893,IndigiNews,The Discourse,≤100
163765883653829,Watershed Watch Salmon Society,Watershed Watch Salmon Society,≤100
33730130515,Metro Vancouver,Metro Vancouver,≤100
472654772849933,4-H British Columbia,4-H British Columbia,≤100
213972982110718,Terry Beech,"Terry Beech, MP for Burnaby North Seymour",≤100
10633250963,Save the Children Canada,Save the Children Canada,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
105139135916773,Shar McCrory for SD57 Trustee,Sharleen Bridget Mccrory,≤100
266408097438964,Canadian Consumer Rewards Coalition,Canadian Consumer Rewards Coalition,≤100
103984539391066,Surrey Police Union,Surrey Police Union,≤100
113297740077607,Canadian Energy Centre,Canadian Energy Centre,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
1564093307142342,BCLC,British Columbia Lottery Corporation,≤100
126625247383774,Export Development Canada - Exportation et développement Canada,Export Development Canada - EDC,≤100
1665089323732197,Tripping on Air,Ardra Leah Shephard,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
985797494956599,The News Forum,The News Forum,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
112483398798217,Interval House,Interval House,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
