Page ID,Page name,Disclaimer,Amount spent (PYG)
112866004765581,Taurino González,Elias Escobar Fernández,230943
1468570519872644,Santiago Peña,PRANA SA,170998
518726648648192,Carlos Arrechea,Carlos Arrechea,136618
102917519228790,Bruno Defelippe,PautaPY,128508
108839041769929,José López,Hugo Alfonso Aquino Diaz,107505
483666425147964,Richard Ramirez,Richard Ramirez,91745
532716330164048,Sole Núñez,PautaPY,78011
196599783696918,Efrain Alegre,Comunicá,53486
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,35894
1692624097481207,Mujeres GANAR,Mujeres GANAR,34914
116747321316881,Javier Ferreira,Javier Ferreira,30676
1310731702357133,GEN,GEN,28715
100490136261426,María Cristina Campuzano Senadora,María Cristina Campuzano Senadora,25341
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,21837
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,21778
132554373464255,La Nación,La Nación,21536
100445112671378,Fernando Camacho Senador 2023,Fernando Camacho Senador 2023,21536
109626041763537,Natalicio Chase,Global Agencia,15151
241512319274531,Sixto Pereira,Sixto Pereira,14982
104848285795590,Ing. Fede Olmedo,Federico Augusto Olmedo Ramírez,14358
100778482648263,Cerini 2023,DGWorld Consultoría Digital,12221
108897622115536,Dra. Liliana Ferreira Benitez,Dra. Liliana Ferreira Benitez,9532
106257452820864,Tito Saguier,PautaPY,7688
153958777947957,Paulo Reichardt,Paulo Reichardt,7673
110382581891524,,Biedermann Publicidad S.A.,7179
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,7179
446986732060546,ROSA BELLA Cáceres,Antonio Villalba Caceres,7153
102649292598442,Senador Hugo Richer,Senador Hugo Richer,6343
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,6297
105678502467624,Soledad Villagra,Soledad Villagra Carron,5392
517426394969535,Ricardo Canese,Ricardo Canese,5267
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,5256
441529192988697,Rubén Penayo Senador 40/44,Rubén Penayo Senador 40/44,5230
100617802815343,Orlando Penner Senador 2023,Orlando Penner Senador 2023,4880
109356765453215,Enrique González Quintana,ASP Marketing,4843
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,4728
647864758888200,Seba Garcia,Sebastian Garcia,4676
420279778178605,Adelaida Diputada 2023,Adelaida Cantero De Torres,4428
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,3997
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,3231
331956456859091,Marcelo Duarte,Rocio Magali Moreno Vera,3125
1753251591598763,Dani Mujica,Dani Mujica,2990
101398472410339,Monica Ramirez,Monica Ramirez,2967
114061877001545,Víctor Pecci,Esencia News SA,2654
102467002671611,Jorge Heisecke,Jorge Heisecke,2563
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,2378
125314197496488,Carlos Filizzola,Carlos Filizzola,2343
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,2266
103429818624929,Edu Garay,Eduardo Garay,1393
104910872339428,Carlos Miguel Alfaro Duarte,Carlos Miguel Alfaro Duarte,1318
392501567470357,Martín Arévalo,Mario Martin Arevalo Fernandez,1302
109846981881280,Arlene Aquino Morel,Edith Arlene Aquino Morel,1234
102137945346781,Movimiento Ciudadanía Activa,PautaPY,1225
423949460984593,Agustin Ortiz,Joel David Ortiz Velazquez,1225
121859950827147,Pedro Ferreira,Clelia Andrea Eloisa Balbuena Lomaquis,1221
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,1212
303795153430459,Capitán Apodaca - Gobernador,Adventura,1194
109400298573862,Dr. Víctor Ocampos Gobernador Paraguarí,Victor Luis Ocampos Gómez,1089
294693311318315,Miguel González Senador,Miguel González Senador,952
111157821719874,Sonia Fleitas Senadora,Mister Co.,866
1932265573758611,Raúl Araujo,Raúl Araujo,821
110324011295149,Central Unidos - Paraguayos Unidos - Cruzada Nacional,Jorge Danel Guimaraes Fernandez,733
110258800564741,Ing. Luis Riveros,Luis Riveros,690
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,683
100272188033018,Marcos Rojas Concejal Departamental 2023,Marcos Sebastian Rojas Madrigal,654
100588788587363,Fernando Ramírez,Fernando Luis Ramirez Gonzales,620
888301827879665,Aldo Bogarín,Aldo Bogarín,567
355951288140749,Dip. Nac. Andrés Rojas Feris,Dip. Nac. Andrés Rojas Feris,557
1578664545555777,Oviedo Matto,Oviedo Matto,510
108956608577334,Gaspar Centurión,Gaspar Centurión,510
107365495659157,Juntos Podemos,Isrrael Velazquez Ruiz Diaz,500
103557321384387,Blanca Ríos-Moroti,Blanca Ríos-Moroti,457
243800448965894,Decidamos Campaña por la Expresión Ciudadana,Decidamos Campaña por la Expresión Ciudadana,433
109712291986986,LIFE GREEN BR,Life Green CBD S.A.,377
108365738752622,Maura Bogado Concejal por Amambay 2023,Maura Bogado Concejal por Amambay 2023,358
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,357
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,289
111914702306103,Enrique Riera Escudero,Enrique Riera Escudero,284
101577732604886,Ramona López,Junior Julian Lezcano Guerreros,272
842006342844392,Pautas Políticas Py,Pautas Políticas Py,269
101472922174657,Payo Urgente911,Payo Urgente911,264
105787598141250,Ever Rojas Borja,IMAGEN DE GOBIERNO,262
102109369350535,Christa Rivas,Christa Violeta Rivas Caballero,221
107706177740738,Periodismo 29,Periodismo 29,217
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,198
2158618391031667,Najeeb Amado,Najeeb Amado,165
1365651890238610,Soberanía Paraguay,Prensa_Py,155
881571071938611,Radar Social TV,Armando Daniel Urbieta,147
110042318505775,Zenaida La Senadora del Pueblo,Zenaida La Senadora del Pueblo,126
1537642516488920,Ricardo Meyer,These ads ran without a disclaimer,120
101986861866371,Tía Ida - Diputada 2023,Jazmin Thamara Elizabeth Ortiz De Bonzi,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
283132325082901,Esperanza Martínez,Partido de la Participación Ciudadana,≤100
141678063114851,Ruben Velazquez,Dalva Natividad Acosta Vallejos,≤100
1480283795370502,Jorge Avalos Mariño Diputado Nacional,Omar Fretes,≤100
717442448287834,Portal Canindeyu,Portal Canindeyu,≤100
196406677113756,Rafael Filizzola,Comunicá,≤100
109715578439512,Héctor ‘Bocha’ Figueredo Diputado 2023,Hector Figueredo,≤100
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,≤100
100525492145633,Héctor Céspedes - Intendente,Fernando David Cardozo Bogado,≤100
102257292713372,Alejandra Morales,These ads ran without a disclaimer,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,≤100
118659501186637,felipe.vera.benitez,These ads ran without a disclaimer,≤100
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
