Page ID,Page name,Disclaimer,Amount spent (GBP)
1645963095654688,Healthier Scotland,The Scottish Government,1101
248887561894779,Home Energy Scotland,Home Energy Scotland,704
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,516
102639461303190,Fair Pay For All,Fair Pay For All,443
311627208673,WWF UK,WWF UK,441
166335402260,Scottish Water,Scottish Water,399
61863318139,World Resources Institute,World Resources Institute with Facebook ad credits,268
9250349228,Greenpeace UK,Greenpeace UK,267
7715002593,UNICEF UK,Unicef UK,233
158077247591710,Refuge,Refuge,154
442816382865338,Social Security Scotland,Social Security Scotland,152
47612991154,Dignity in Dying,Dignity in Dying,126
105325515394672,Local Recovery,Local Recovery,120
112712550420527,Sumofus UK,SumOfUs,119
175316065881756,How to Waste Less Scotland,Zero Waste Scotland,105
319720638145510,NatureScot,NatureScot,≤100
121936349543,World Vision UK,World Vision UK,≤100
799576543492660,The Week Junior,The Week Junior,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
1562165810745599,Exit Hate UK,Exit UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
123311187737843,GSK,GSK,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
353224381469808,ifaw,IFAW,≤100
7043497714,Christian Aid,Christian Aid,≤100
130691686966490,See Me Scotland,SAMH,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
100771226087265,Susie's Tips,These ads ran without a disclaimer,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
394936823930287,Age International,Age International,≤100
158077247591710,Refuge,Refuge with Facebook ad credits,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
103662352102391,Family Debt Help,Ian Keith Parsons,≤100
116625838402686,FareShare,FareShare,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
6708565748,CBM UK,CBM UK,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
10986039307,VSO,VSO,≤100
490007667679401,Hugh James,Hugh James,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
109068935780411,Versus Arthritis,Versus Arthritis,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
18044497940,Plan International UK,Plan International UK,≤100
32514078659,Liberty,Liberty,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
63451405593,NFU Online,NFU Online,≤100
144289436063611,Drax,These ads ran without a disclaimer,≤100
103559634900519,Oltco Ltd,Oltco Ltd,≤100
211614899544570,Long Live The Local,British Beer & Pub Association,≤100
248887561894779,Home Energy Scotland,Energy Saving Trust,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
103835971750,Orbis UK,Orbis UK,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
149666996584,Federation of Small Businesses - FSB,Federation of Small Businesses,≤100
8555757947,Tearfund,Tearfund,≤100
101255718164248,350 UK,350.org,≤100
139695000173,Good Energy,Good Energy,≤100
290498754454402,European Movement UK,European Movement UK,≤100
657070411062471,Anas Sarwar,Scottish Labour Party,≤100
97708339756,Action for Children,Action for Children,≤100
119436041436456,ESPC,ESPC,≤100
