Page ID,Page name,Disclaimer,Amount spent (LBP)
316674545036384,SKeyes Center for Media and Cultural Freedom,SK_Eyes,1556914
1428873024044736,المدن - almodon,المدن - almodon‎,330827
1438703606372190,Elham Said Freiha,Elham Said Freiha,210526
102023711572671,أساس ميديا -  Asas Media,Asas Media,130827
154029261310643,LADE,LADE,90226
141657695852214,لبنان الكبير,لبنان الكبير,75188
1744356319118477,هنا لبنان,هنا لبنان,75188
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,65113
107800617419717,MYKA Foundation,MYKA Foundation,60150
107347981003473,Heart of Carthage Real Estate Dubai,These ads ran without a disclaimer,53222
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac Foundation,45113
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,30075
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,30075
110470091436602,Ici Beyrouth,Ici beyrouth,15038
2509759842418472,LebTalks,Lebtalks,15038
105319651353770,Jusur,Jusur,15038
1398043333774301,The Lebanese Center for Policy Studies,The Lebanese Center for Policy Studies,15038
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,15038
392163164895746,Awan - أوان,These ads ran without a disclaimer,≤100
102672531482527,Ihab Matar - إيهاب مطر,AW,≤100
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,≤100
1012540132187376,Alafdal News الأفضل نيوز,AlAfdal News الأفضل نيور,≤100
316496640057,7iber,These ads ran without a disclaimer,≤100
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100
108297654671547,الجرمق الإخباري,These ads ran without a disclaimer,≤100
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,≤100
123458990728979,maharat_training_center1,These ads ran without a disclaimer,≤100
138586139559745,"Mahmoud Mabad ""بقلم: محمود معبد ""حتّى لا تُكَعّب الأهرامات",These ads ran without a disclaimer,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
138457552871898,Live Aqua Beach Resort Cancun,These ads ran without a disclaimer,≤100
113791238657176,قناة العربية  Al Arabiya,These ads ran without a disclaimer,≤100
