Page ID,Page name,Disclaimer,Amount spent (ILS)
197318587089671,יורם שמעון - Yoram Shimon,יורם שמעון - Yoram Shimon,498
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,362
108212852272431,ג'קי יעקב צבי,יעקב ג'קי צבי לראשות המועצה,340
107217383988190,מגזין אפוק,Epoch Magazine,312
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,309
120240631007633,הילה לנקרי-מיוסט,הילה לנקרי-מיוסט,282
124191360932729,התעוררות בירושלים,התעוררות בירושלים,267
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,245
111523625527552,התנועה לאיכות השלטון,התנועה לאיכות השלטון,207
979469898759509,יוסי חביליו - Yosi Havilio,יוסי חביליו - Yosi Havilio,197
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,168
109049212192912,יעקב בורובסקי-לראשות העיר חיפה,יעקב בורובסקי-לראשות העיר חיפה,167
204780362875106,מקור ראשון,מקור ראשון,126
44385426513,Greenpeace Israel   - גרינפיס ישראל,Greenpeace Israel   - גרינפיס ישראל,124
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,118
110248608781992,בית הספר הדמוקרטי בגולן,בית ספר הדמוקרטי בגולן,109
100262749814598,קובי אלירז - לראשות מועצת בנימין,קובי אלירז - לראשות מועצת בנימין,≤100
104020512761050,أجا الوقت,Standing Together,≤100
1662907067255622,איגוד הגז הטבעי,Unik,≤100
1073548259341247,לובי 99,לובי 99,≤100
138399090105076,הבנק החברתי למזון תינוקות,הבנק החברתי למזון תינוקות,≤100
218832864804823,הקריה האקדמית אונו - מינהל הציונות הדתית,הקריה האקדמית אונו - מנהל הציונות הדתית,≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
174270389949755,ישראל גנץ - Israel Ganz,ישראל גנץ - Israel Ganz,≤100
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,≤100
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,≤100
104405316012511,עליזה בלוך - Aliza Bloch,עליזה בלוך,≤100
101771772947147,שלומי ירוחם Shlomi yerucham,טל שחר תקשורת,≤100
128834187134576,Ahmad Tibi احمد طيبي,Ahmad Tibi احمد طيبي,≤100
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",≤100
161648040544835,יצחק הרצוג - Isaac Herzog,יצחק הרצוג - Isaac Herzog,≤100
954415847987172,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,≤100
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,≤100
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",≤100
