Page ID,Page name,Disclaimer,Amount spent (CLP)
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,9578
104189318481439,Minería y Futuro,Mineria y Futuro,8809
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,8809
8093963076,Techo - Chile,Pago por TECHO Chile con créditos de anuncios de Facebook,2802
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,2402
112555455065264,Autos en Peligro,Vehículos en Peligro,1653
105560941738247,Movilizando Chilenos,Movilizando Chilenos,1602
100495615365718,Kurt Hener a Consejero Constitucional,Kurt Armando Hener Perez,1167
221901754840837,Acciona.Chile,ACCIONA Chile,949
104224427947088,Circula el Plástico,Metrix,801
580663538777736,Consejo Minero,Feedback Comunicaciones,732
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,724
103030962615298,Chile YAAC,Chile YAAC,490
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,400
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,360
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,308
204430603582,La Tercera,These ads ran without a disclaimer,214
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,140
105216102185508,Cvr_abogados,Cvr_abogados,133
108557574347706,Fundación Conecta Mayor,Fundación Conecta Mayor,≤100
104817242476208,Raku Consultores,"Sociedad De Asesorías, Consultorías y Capacitaciones RAKU SpA",≤100
391942677830037,Henry Leal Bizama,Henry Leal Bizama,≤100
114863414825928,MaPa Salud Mental,These ads ran without a disclaimer,≤100
126503085666814,Nueva Constitución y Derechos Sociales,These ads ran without a disclaimer,≤100
1643674159197342,Corporación Municipal de Rancagua,Cormun,≤100
1843354599272180,Américo Guajardo Oyarce - Alcalde de Río Claro,Américo Gustavo Guajardo Oyarce,≤100
102021589343641,solpsicologue,These ads ran without a disclaimer,≤100
165042833621264,Schneider Electric,These ads ran without a disclaimer,≤100
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,≤100
158951974167913,AFP Capital,These ads ran without a disclaimer,≤100
104436271632480,Felipe Romero Pedreros,Felipe Andrés Romero Pedreros,≤100
2535216276502759,Beeok,Beeok,≤100
78239901502,Diario Financiero,Grupo DF,≤100
