Page ID,Page name,Disclaimer,Amount spent (CAD)
625254780822339,CUPE Manitoba,CUPE MB,385
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,357
454725997987367,Manitoba Association of Health Care Professionals - MAHCP,Manitoba Association of Health Care Professionals,282
947240598657969,Keeping Liquor Public,Manitoba Government and General Employees' Union (MGEU),203
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,164
177004795666755,Manitoba Government,Manitoba Government,139
263547640436466,PC Party of Manitoba,"the Financial Officer, PC Party of Manitoba",≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
127240117332122,Volvo Car Canada,Volvo Car Canada,≤100
232428989879,Maybelline New York,Maybelline New York,≤100
186266941387011,BMO Financial Group,BMO Financial Group,≤100
104211896323661,Cameron Friesen for Portage—Lisgar,Cameron Friesen for Portage-Lisgar,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
163336718421,PSAC - AFPC,PSAC - AFPC,≤100
1694706720796851,Manitoba Pork,Manitoba Pork Council,≤100
405377872902754,Canada Action,Canada Action,≤100
23543314803,CUPE SCFP,CUPE SCFP,≤100
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
109351050711893,IndigiNews,The Discourse,≤100
100998136112502,𝒀𝒐𝒖𝒓 𝒃𝒆𝒔𝒕 𝒂𝒅𝒗𝒊𝒔𝒐𝒓,These ads ran without a disclaimer,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
108635379686,CNIB,CNIB,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
590117937780756,Oil Sands Action,Canada Action,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
109311342059736,Joshua Okello Conservative,Joshua Okello Conservative,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
113904824951359,Don Cruickshank for Portage-Lisgar,Donald C Cruickshank,≤100
106613295090087,Elections Manitoba,Elections Manitoba,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,≤100
925033857594085,SureHealth Canada by GreenShield,SureHealth,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
633812813408377,Elections Canada,Elections Canada,≤100
102657602641527,Sachit Mehra,Sachit Mehra,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
985797494956599,The News Forum,The News Forum,≤100
202220023130891,Bell Canada,Bell Canada,≤100
658318450979357,Globe Content Studio,Globe Content Studio,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
568938803293644,True North,True North,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
35715544220,Stand.earth,Stand.earth,≤100
599601796904723,Humane Society International/Canada,Humane Society International/Canada,≤100
109268865789827,Sustainable Development Technology Canada,These ads ran without a disclaimer,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
168617319831578,Nature Canada,Nature Canada,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
102051553222110,Canadian Federation of Nurses Unions,Canadian Federation of Nurses Unions,≤100
122085817803226,Windspeaker,Indiegraf Media,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
1522162571382952,Oceana Canada,Oceana Canada,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
1538230646323033,SecondStreet.org,SecondStreet.org,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
125652344169446,ACTRA National,ACTRA National,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
796418163759235,GreenPAC,GreenPAC,≤100
53071821078,Monarchist League of Canada / Ligue monarchiste du Canada,The Monarchist League of Canada,≤100
123666264326084,Commission for Environmental Cooperation,Commission for Environmental Cooperation,≤100
243795232247,Mennonite Central Committee - MCC,Mennonite Central Committee - MCC,≤100
180862678644381,Ontario NDP,Ontario NDP,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
885367448177343,Bob Zimmer MP,Bob Zimmer MP,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
144658705550734,Scotiabank,These ads ran without a disclaimer,≤100
80851911931,Canadian Civil Liberties Association,Canadian Civil Liberties Association,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
37523552825,One Drop,One Drop,≤100
102964751414290,Bison Modular Homes,These ads ran without a disclaimer,≤100
116190118504646,Wisdom2Action,Faelynn Eris Johnstone,≤100
486324651440186,Plastic Bank,Plastic Bank,≤100
112640875074031,Mediaplanet Stories Canada,Mediaplanet Stories Canada,≤100
169042736456594,All Out,ConnectAd,≤100
106379514455593,Paramount Digital Agency,Yasmina Tabbal,≤100
1671097993122619,Children Believe,Children Believe,≤100
111231197686977,The Breach,The Breach,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
300711017564,EverythingZoomer,Zoomer Magazine,≤100
268823146480333,Fondation INCA,INCA,≤100
134455149912301,Seva Canada,Seva Canada,≤100
7996548092,University of Victoria,University of Victoria,≤100
104321259649840,CATIE,CATIE,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
114286393699596,The Peak,The Peak Media Collective Inc.,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
156774011943056,Efficiency Canada,Efficiency Canada,≤100
100565442170866,Lucifer Morningstar Fuchs,These ads ran without a disclaimer,≤100
1024078794319584,Mira Ahmad,Mira Ahmad,≤100
52543970197,Environmental Defence Canada,Environmental Defence,≤100
333965336775693,Canadian Cattle Association,Canadian Cattle Association,≤100
1150994581612673,Conservative Journal of Canada,Conservative Journal of Canada,≤100
699539606774997,Scott Aitchison,Parry Sound-Muskoka Conservative Association,≤100
250592478295316,C2C Journal,C2C Journal,≤100
869127933125944,Indigenous Link,Karri Ellen Tougas,≤100
106716292413968,Mark Justice,These ads ran without a disclaimer,≤100
49530722523,Ecojustice,Ecojustice,≤100
1551116875101061,Canadian Medical Association,Canadian Medical Association,≤100
152467601467262,BMO Groupe financier,BMO Financial Group,≤100
674109146110155,Debunk Inc,Debunk Inc,≤100
464365136916065,Unpublished.ca,Unpublished Media Inc.,≤100
1590219921201770,Élections Canada,Élections Canada,≤100
111582684014878,Ryan Williams MP Bay of Quinte,Bay of Quinte Conservative Association,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),These ads ran without a disclaimer,≤100
140346279326601,Canadian Constitution Foundation,Canadian Constitution Foundation,≤100
630230954127159,Business Council of Alberta,Business Council of Alberta,≤100
121099651233937,RAVEN,RAVEN Trust,≤100
409515435789954,MOVMA : Mais Où Va Le Monde d'Aujourd'hui?,Habib Rihane,≤100
144952302745324,Nuclear Waste Management Organization,the Nuclear Waste Management Organization,≤100
404258216369355,Fisher River Cree Nation,Fisher River Cree Nation,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
107559438973539,Our home On Native land,Shawna Angela Poy,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF) Canada,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
85291563763,ICNA Relief Canada,ICNA Relief Canada,≤100
586362242026180,Radio-Canada OHdio,Radio-Canada,≤100
2120611884638218,Scot Davidson,MP Scot Davidson,≤100
112183950454035,Feminine Riles,Feminine Riles,≤100
541315122557352,CODE NGO,CODE NGO,≤100
181799528533269,Ville de Mont-Tremblant,Ville de Mont-Tremblant,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
45337425068,CARE Canada,These ads ran without a disclaimer,≤100
105959207887251,Whistleblowing Canada,Whistleblowing Canada Research Society,≤100
12101479244,B'nai Brith Canada,B'nai Brith Canada,≤100
1242717912408041,Stephanie Kusie,"the Office of Stephanie Kusie, MP",≤100
462105760482785,Iranian Canadian Congress (ICC),Iranian Canadian Congress,≤100
102641588585816,Victoria Rumble Room,JOHNY 0 JURICIC,≤100
103350612362345,Strong Coast,Strong Coast,≤100
126696884068046,Canadians for Tax Fairness,Canadians for Tax Fairness,≤100
250225271678009,Canadian Generic Pharmaceutical Association,Lina Botyrius,≤100
101521614692017,Ditch Plastic Packaging,Hartmann North America,≤100
105274381361518,The Resolve,The Resolve,≤100
250450558322535,Relay Education,Relay Education,≤100
101323822865821,Oak Tree Boutique,Oak Tree Boutique,≤100
10150095427915144,Ceasefire.ca,Rideau Institute,≤100
102603047790210,Torontonian HongKongers Action Group,Mimi Chiu Kwan Lee,≤100
1512400782371519,Women's Advocacy Voice of Edmonton,Women's Advocacy Voice of Edmonton,≤100
192090351516372,Angus Reid Forum/ Forum Angus Reid,Angus Reid Forum/ Forum Angus Reid,≤100
111404328067824,Friends of Land Use Planning,Friends of Land Use Planning,≤100
156149391082142,Commission de coopération environnementale,Commission for Environmental Cooperation,≤100
228235947732909,L'Atelier d'innovation sociale Mauril-Bélanger Social Innovation Workshop,Atelier d'innovation sociale Mauril-Bélanger,≤100
215304981972670,The Ocean Legacy Foundation,The Ocean Legacy Foundation,≤100
181426758553161,Randall Garrison,Randall Charles Garrison,≤100
107758090070,Vancouver School of Theology,Vancouver School of Theology,≤100
