Page ID,Page name,Disclaimer,Amount spent (ZAR)
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,827
136956534616,Times LIVE,TimesLIVE,412
1742410059361710,AwakeMzansi,Awake Mzansi,382
57206003848,Greenpeace Africa,Greenpeace Africa,308
6011868110,Democratic Alliance,Democratic Alliance,228
195909420099,Solidariteit,Solidariteit,218
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,211
116657351312927,Pledge To Vote SA,Pledge to Vote,155
2145594122138312,Action Society,Action Society,126
817419378298114,Herman Mashaba,ActionSA,≤100
107169379305548,TLU SA,TLU SA,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
247312558193,Tshikululu Social Investments,These ads ran without a disclaimer,≤100
448191278579586,Democratic Alliance Gauteng,Democratic Alliance Gauteng,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
121350964566751,DHL Motorsports,These ads ran without a disclaimer,≤100
101199985696737,Environment+Energy Leader,These ads ran without a disclaimer,≤100
281514245300699,Democratic Alliance Merafong,Carl Sebastian Steenekamp,≤100
379138726819,ACDP,African Christian Democratic Party,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
104692291218239,DA Free State Future Leaders Programme,Democratic Alliance Free State,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
718535098278763,UMlalazi Municipality,These ads ran without a disclaimer,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
103278761413963,Empowering SA,Empowering SA,≤100
100827405690611,Midvaal Mayor Peter Teixeira,Midvaal Local Municipality,≤100
101842055628119,yotender_global,These ads ran without a disclaimer,≤100
158816240880142,Houghton House Addiction & Mental Health Treatment Centres,These ads ran without a disclaimer,≤100
197321186967584,YIVO Institute for Jewish Research,These ads ran without a disclaimer,≤100
124252504303223,UNICEF (FR),These ads ran without a disclaimer,≤100
100717965337867,Commonwealth Union,These ads ran without a disclaimer,≤100
98876727842,Cummins Inc,These ads ran without a disclaimer,≤100
104830499126288,Mania Traver 1,These ads ran without a disclaimer,≤100
106914145511790,Family Unit,These ads ran without a disclaimer,≤100
779457772160220,Perch Media Trust,These ads ran without a disclaimer,≤100
106749458352222,afrikanizm_artgallery,These ads ran without a disclaimer,≤100
