Page ID,Page name,Disclaimer,Amount spent (PHP)
1714745698802895,Celso Lobregat,Celso Lorenza Lobregat Iii,537
198852633461667,Lray  Villafuerte,Ericka Jones Magat,521
1871757276390999,Cong. Mannix Dalipe - Page,Manuel Jose M. Dalipe,519
265779500134955,SM Supermalls,SM Supermalls,356
103409086014945,Team Adrian Amatong,Ben Jasper Amatong Tomas,344
100745692299201,Pilipinas Today Mindanao,WFPH,292
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,290
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,257
122799741066892,National Youth Commission,National Youth Commission,182
546388532235263,Duterte Youth Party-list,Ronald Gian Carlo Lapitan Cardema,164
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",144
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,117
495629064258114,Lolita Karen Javier,Amor U. Nacional,≤100
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,≤100
185986004827409,UNFPA Philippines,Brown Bag Communications,≤100
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,≤100
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,≤100
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,≤100
101382091400564,Atty. Tony Roman,Sulong Pilipinas,≤100
864042630427041,Dr.Hepogan Gold - Livercare,These ads ran without a disclaimer,≤100
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,≤100
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,≤100
135595127068520,Alike Media Inc.,Marizelle Villanueva Cereneo,≤100
109867628173478,Ronin Leviste,Marizelle Villanueva Cereneo,≤100
114890408191197,Freq,These ads ran without a disclaimer,≤100
114125194936027,Ger,These ads ran without a disclaimer,≤100
100429699658789,FF,These ads ran without a disclaimer,≤100
100301653005253,Grap,These ads ran without a disclaimer,≤100
143940582906987,Bran Ferrer Reluao,Authority Asia Communications Inc.,≤100
112952897079549,Energy Development Corporation,Energy Development Corporation,≤100
115625958119649,Rew,These ads ran without a disclaimer,≤100
104434079251421,Free,These ads ran without a disclaimer,≤100
100228085283881,Support to Bangsamoro Transition - Subatra,Kenny Erad Nodalo,≤100
109535090749815,The Manila Journal,The Manila Journal,≤100
156752721080952,Sonny Angara,Sonny Angara,≤100
107092931016452,Negosyante News,Negosyante News,≤100
325780477966356,Geo 24/7,Energy Development Corporation,≤100
102242755468794,Rapid News PH Mindanao,Rapid News PH,≤100
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,≤100
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,≤100
103564929341193,Da,These ads ran without a disclaimer,≤100
115015826622320,Rapid News PH,Rapid News PH,≤100
103540062675548,Part,These ads ran without a disclaimer,≤100
106352075165169,e-Boto,e-Boto,≤100
1922749344643532,The World Tonight,The World Tonight,≤100
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),≤100
529901257160994,Paz Radaza,Klin Mar Mejo,≤100
1452648134951782,Local Government Unit of Solano,Tyrone Joy Galasinao Dagdag,≤100
225822810955433,Bangsamoro News,Bangsamoro News,≤100
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,≤100
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,≤100
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,≤100
784522714997609,Commission on Human Rights of the Philippines,Commission on Human Rights of the Philippines,≤100
312716418897735,Out of The Box,These ads ran without a disclaimer,≤100
102127732608218,Mulat Tayo,These ads ran without a disclaimer,≤100
884935988188624,Tokyo Gov,These ads ran without a disclaimer,≤100
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,≤100
116877730169772,Atty. Ana Alvarez,Jan Ione Royo Salveron,≤100
234749586876960,Tyron Uy,Team Walang Iwanan,≤100
54034422460,DAKILA,DAKILA,≤100
701517253228758,DOSTv,DOSTv,≤100
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,≤100
223618785182273,Pilipinas,WFPH,≤100
100190445569985,Colen Navarro Ibasco,Maria Velia Flor Navarro Ibasco,≤100
1380167115635985,LEDS Clothing,LEDS Clothing,≤100
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,≤100
374004705980904,Philippine Business for Education,Philippine Business for Education,≤100
103137046024746,Malayang Konsyumer,The Message Booster Enterprise,≤100
115070074839819,Dr Lizza Ong & Willie Ong,These ads ran without a disclaimer,≤100
100853158006371,Wawot Enterprise,These ads ran without a disclaimer,≤100
104988244674974,Mobility Awards,The Climate Reality Project Philippines,≤100
100599879598493,Ortigas Lifestyle Network,The Daily Dosage Booster,≤100
1212233302230787,DZME 1530 khz,DZME 1530 khz,≤100
2132075393522452,Hugyaw Zanorte,Hugyaw Zanorte,≤100
154386154617,WWF-Philippines,WWF-Philippines,≤100
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,≤100
229162103880856,Wanna Fact PH,WFPH,≤100
522302631184659,Philippine Business for Environmental Stewardship,Philippine Business for Environmental Stewardship,≤100
113671060408020,Ed Ramz Every Day Carry,These ads ran without a disclaimer,≤100
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,≤100
100108226244136,PH 24 ORAS,The Message Booster Enterprise,≤100
102081865474762,Kiddie Learning Train,Philippine Business for Education Inc.,≤100
107204331874052,Worldwide Teach-In for Climate PH,Worldwide Teach-In for Climate PH,≤100
1880519478891904,Bantay Nakaw Coalition,Bantay Nakaw Coalition,≤100
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,≤100
100305568984268,EdukNaman,Philippine Business for Education Inc.,≤100
1566478310240623,Francis Tolentino,Francis Tolentino,≤100
166107624078770,Camanava News,CAMANAVA News,≤100
537843086665379,City Inquirer,City Inquirer,≤100
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",≤100
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,≤100
112131201686528,SUPER KAP,The Message Booster Enterprise,≤100
102280614938876,Bently Roxas,Bently Dadula Roxas,≤100
547821942058909,Pilipinas Today Radyo,WFPH,≤100
104595105786231,Pinoy OFW Network,The Message Booster Enterprise,≤100
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",≤100
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,≤100
104894502421974,PH Biz Forum,The Message Booster Enterprise,≤100
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,≤100
102907729290658,Pilipinas Kong Mahal,The Message Booster Enterprise,≤100
107427980954216,Saksi Ngayon,Manuel Jr Singson Siquian,≤100
2526565254236651,SPM Gian Crisostomo,SPM Gian Crisostomo,≤100
104066763015596,Philippine Society for Orphan Disorders Incorporated,These ads ran without a disclaimer,≤100
111303025104461,Yarn ang Pinoy,The Message Booster Enterprise,≤100
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,≤100
107709755469083,Bayan ng Magigiting,The Message Booster Enterprise,≤100
101288461598571,The New Channel,These ads ran without a disclaimer,≤100
168458263173798,My Dream in a Shoebox,These ads ran without a disclaimer,≤100
101329642785264,Alyansa,The Message Booster Enterprise,≤100
107121854955061,Cong Jay Khonghun,Mark Alfonso Gonzales,≤100
109553961948069,Ang Magsasakang Pilipino,The Message Booster Enterprise,≤100
100169222319364,Serbisyong CongPleyto Movement,Salvador Aquino Pleyto,≤100
195799657105195,SEGi University & Colleges,These ads ran without a disclaimer,≤100
216311481960,Bill Gates,These ads ran without a disclaimer,≤100
107996315091233,月旦港事,These ads ran without a disclaimer,≤100
107660204440212,BTK TV,These ads ran without a disclaimer,≤100
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100
