Page ID,Page name,Disclaimer,Amount spent (BRL)
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,≤100
165175370206522,Citi Brasil,Citi Brasil,≤100
159103797542,Greenpeace Brasil,Greenpeace Brasil,≤100
301774903545521,Brasil Paralelo,These ads ran without a disclaimer,≤100
109272165397476,Gerson Aragao,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
301774903545521,Brasil Paralelo,Brasil Paralelo,≤100
220346131312219,Ministério Público do Trabalho,Ministério Público do Trabalho,≤100
171169022896525,Guaraná Antarctica,Ambev,≤100
258088921369,TOTVS,TOTVS,≤100
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,≤100
333720355130,Petrobras,Petrobras,≤100
200145534070790,FEBRABAN - Federação Brasileira de Bancos,These ads ran without a disclaimer,≤100
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,≤100
1671656236440009,Mauro Tramonte,Mauro Tramonte,≤100
109770755848061,Suzano,Suzano SA,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
220898724599599,Ação da Cidadania,Ação da Cidadania,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
113165042099382,Brasil 61,Brasil 61,≤100
102809325164881,Um Só Planeta,Editora Globo,≤100
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,≤100
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,≤100
2323904661180742,All Out Brasil,All Out,≤100
774495039289878,Todecacho,These ads ran without a disclaimer,≤100
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,≤100
483630874998954,Mauro Mendes,Mauro Mendes Ferreira,≤100
107318201742773,Gerador de Votos,Carlos Bomfim,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
102855347785885,Sense+,These ads ran without a disclaimer,≤100
132804480113814,PwC Brasil,PwC Brasil,≤100
101930905476503,OPrivacy,These ads ran without a disclaimer,≤100
566303866815705,Instituto Norberto Bobbio,Instituto Norberto Bobbio,≤100
765667336867771,Talíria Petrone,Talíria Petrone Soares,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
197587446941661,Valor Econômico,Editora Globo,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
112914321673281,daniel.perezino,These ads ran without a disclaimer,≤100
742859855830690,IRELGOV,IRELGOV,≤100
101933305564897,Promic,Riole,≤100
1505339059687464,Herbarium,These ads ran without a disclaimer,≤100
449637565569308,Hold,Hold Assessoria Legislativa,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
109226467222782,Brasil Sem Medo,Brasil Sem Medo,≤100
271070706391564,Prefeitura de Paraíso do Tocantins,Prefeitura de Paraíso do Tocantins,≤100
1431719646851969,Abel Lumer,Abel Lumer,≤100
1033864016716767,Trabalho Notável,These ads ran without a disclaimer,≤100
1016014891780524,Estratégia Carreira Jurídica,ESTRATEGIA CONCURSOS SA,≤100
105926975506319,Dário Cantarino,Dário Cantarino,≤100
817766808622751,Denis Brasileiro,These ads ran without a disclaimer,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
106080361163793,mil_em_rama,These ads ran without a disclaimer,≤100
197698930267127,Alana,These ads ran without a disclaimer,≤100
665498620499336,"O Novo Legislativo, por Renata Cunha",Instituto Renata Cunha,≤100
446733592386057,Mais Inclusão no Mundo,Mais Inclusão no Mundo,≤100
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,≤100
263199020531986,JOTA,JOTA,≤100
110890306969522,Patrik Azevedo,Patrik Azevedo,≤100
109474331592951,dmcomedy_ofc,These ads ran without a disclaimer,≤100
216302945094085,Condsef,Confederação dos Trabalhadores no Serviço Público Federal (Condsef),≤100
220778897969256,Zeca Dirceu,Zeca Dirceu,≤100
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,≤100
115150723600552,Perito Cibernético,These ads ran without a disclaimer,≤100
104670654749732,Portal BP,These ads ran without a disclaimer,≤100
102138423231691,Revista Semana Online,Revista Semana On,≤100
101223071616706,Insight Inteligência,Insight Comunicação,≤100
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",≤100
481025682377590,Soya Novaes,These ads ran without a disclaimer,≤100
