Page ID,Page name,Disclaimer,Amount spent (CZK)
214827221987263,Andrej Babiš,ANO,2727
102389958091735,Generál Pavel,Petr Pavel,515
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,515
137778619615350,Voyo.cz,TV Nova s. r. o.,396
102845669064210,Danuše Nerudová,Danuše Nerudová,390
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,356
206273352289,ADRA CZ,"ADRA, o.p.s.",162
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,162
194467420912201,Já volím děti,Já volím děti,128
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",105
1661722700752175,Univerzita Hradec Králové,Univerzita Hradec Králové,104
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",≤100
317398901621260,IKEA,IKEA,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
605137899592157,STIHL,"Andreas STIHL, spol. s r. o.",≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
356448681873897,Mikuláš Peksa,Mikuláš Peksa,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
579215965436046,JSNS,"Člověk v tísni, o.p.s.",≤100
109882498582200,Osvoboďme Česko,Budovy21 s.r.o.,≤100
108219202036213,Новости Дня,These ads ran without a disclaimer,≤100
287724754662359,HateFree Culture,HateFree Culture,≤100
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,≤100
236211929833146,Tomáš Zima,ZFP s.r.o,≤100
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,≤100
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
102907672280977,Co bude dál?_________,NFSix.org,≤100
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,≤100
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,≤100
115589329891193,Konference Budoucnost evropského zemědělství /2022,European Parliament,≤100
484488185462817,mujRozhlas,Český rozhlas,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
397919187215,Evropská komise v ČR,Evropská komise v ČR,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
125830487980906,Solární asociace,Solární asociace,≤100
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
157741540937883,CARE Česká republika,CARE Česká republika,≤100
711658465662315,XTV,XTV,≤100
980889328631510,Agentura ochrany přírody a krajiny,Agentura ochrany přírody a krajiny České republiky,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
106534015041138,Kohonevolit.cz,Kohonevolit z. s.,≤100
453697017993990,Aspen Institute Central Europe,Aspen Institute Central Europe,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
1201085733241671,Café Evropa,EUROPEUM Institute for European Policy,≤100
344542362982337,Heroine.cz,"NextPage Media, s.r.o.",≤100
113437470509035,Za normální svět,Karel Halačka,≤100
52479821102,Týdeník Respekt,Týdeník Respekt,≤100
100201752249169,Spolu21,Občanská demokratická strana,≤100
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,≤100
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,≤100
419916784781866,Společnost E,"Společnost E / Czech Epilepsy Association, z. s.",≤100
103886325707668,Regulace nikotinu,Regulace nikotinu,≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
113743658978459,Meltingpot,Meltingpot,≤100
578342809023884,Jsme fér,Prague Pride,≤100
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,≤100
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
197010357446014,Ondřej Prokop,Ondrej Prokop,≤100
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",≤100
201535993705342,Radim Sršeň,Radim Sršeň,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
952005618247538,Martin Červíček,Martin Červíček,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
378827025796132,Peak.cz,Peak.cz,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",≤100
321762510282,Michal Kučera,Michal Kučera,≤100
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,≤100
165886233425367,Univerzita Pardubice,Tom Pavlica,≤100
110956868499445,Andrej Babiš premiérem,Karel Halačka,≤100
103123001340222,Jiří Hlavenka,"Jiří Hlavenka, radní Jihomoravského kraje",≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
133508726699512,Finmag,"NextPage Media, s.r.o.",≤100
180888668609092,Datlab,Datlab institut z.s.,≤100
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,≤100
1439143123070953,Svoboda a přímá demokracie  Liberecký kraj - SPD,Radovan Vích,≤100
609246842426009,Rekonstrukce státu,Rekonstrukce státu,≤100
317530692148022,Evropa v datech,Evropa v datech,≤100
915185168618361,N&N Czech-German magazine,"BLACK SWAN MEDIA, s.r.o",≤100
107563435940797,Skanska v ČR a SR,Skanska,≤100
174546373212301,Jsme Levice,Levice,≤100
863066993754032,LOCIKA - centrum pro děti ohrožené domácím násilím,Centrum LOCIKA,≤100
313290552179385,Lesensky.cz,LESENSKY.CZ s.r.o.,≤100
1956144064659620,BlueTV,Aliance pro budoucnost,≤100
109071351586518,Jiří Navrátil,Jiří Navrátil,≤100
1884351984998208,Klíče pro demokracii,Lukáš Hulínský,≤100
586817644761028,Vladimír Balaš,STAN,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
117111438676,Asociace společenské odpovědnosti,Asociace společenské odpovědnosti,≤100
104972839082467,Míra Kožúšek - zastupitel ze Semil,Miroslav Kozusek,≤100
124212050978293,Kverulant org,Kverulant org,≤100
964926116915133,"Cat Construction Europe, Middle East & Africa",These ads ran without a disclaimer,≤100
156028837846667,THERMOSERVIS - TRANSPORT s.r.o.,THERMOSERVIS - TRANSPORT s.r.o.,≤100
267806570729225,Národní Noviny,Hrubon Rudolf,≤100
142103265867263,Prochytrehlavicky.cz,Vydavatelství Babyonline,≤100
139768309509688,Liberecký kraj,Liberecký kraj,≤100
102620981865843,Jana Skopalíková - radní pro životní prostředí a zemědělství,Jana Skopalíková,≤100
1900532106849242,Institut H21,Institute H21,≤100
2244726532215982,Senátorský klub - Starostové a nezávislí,Senátorský klub Starostové a nezávislí,≤100
293944084004700,Welcome to the Jungle Česko,These ads ran without a disclaimer,≤100
104356625712170,Vraťme prostor přírodě,Vítězslav Lamač,≤100
636362799772077,Jan Železný - komentáře,ŽELEZNY JAN,≤100
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,≤100
155406703122,Arnika,Arnika,≤100
191487317696220,Vladimír Barák - novinář,Vladimír Barák,≤100
105965448327869,Realistická energetika a ekologie,Realistická energetika a ekologie,≤100
