Page ID,Page name,Disclaimer,Amount spent (ZAR)
253615198009828,Anglo American,These ads ran without a disclaimer,138
182843381896565,Democratic Alliance Northern Cape,Democratic Alliance,104
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
100641775794941,Dr Gustav Bock,Dr Gustav Bock,≤100
107169379305548,TLU SA,TLU SA,≤100
136956534616,Times LIVE,TimesLIVE,≤100
1742410059361710,AwakeMzansi,Awake Mzansi,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
2145594122138312,Action Society,Action Society,≤100
208689879164310,ANC KwaZulu-Natal,Mfanelo Magwaza,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
286506558722350,Inside Politics,Inside Politics,≤100
108096858922548,The People's Movement,The People's Movement,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
144985128871748,City of Cape Town,City of Cape Town,≤100
112315630440653,Cape Independence Advocacy Group,Cape Independence Advocacy Group,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
101212409076313,VF Plus - Mosselbaai,These ads ran without a disclaimer,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
1271402709601865,HEALA,HEALA,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
106047458085610,Inspire kasi lifestyle,These ads ran without a disclaimer,≤100
109289161692453,Boitekanelo Private Healthcare,These ads ran without a disclaimer,≤100
614441158766955,Vote Dr Sipho P. Malapane And The Independent Campaign 2024,Sipho Pienaar Malapane,≤100
117225691317104,Rejoyce Ncube,These ads ran without a disclaimer,≤100
101460842681784,TRT Afrika,These ads ran without a disclaimer,≤100
1090814171006609,Men's Lives Matter Too,These ads ran without a disclaimer,≤100
