Page ID,Page name,Disclaimer,Amount spent (ILS)
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,910
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,805
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,622
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,331
2275137472764041,התאחדות הקבלנים בוני הארץ,התאחדות הקבלנים בוני הארץ,325
121022057648728,"עו""ד דורון ברזילי - לראשות לשכת עורכי הדין",דורון ברזילי,252
2087629251480875,רונן מרלי - Ronen Marelly,רונן מרלי - Ronen Marelly,181
189208555041327,המיזם למיגור העישון,המיזם למיגור העישון בישראל,172
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,145
178433145502975,Avigdor Liberman - אביגדור ליברמן,Avigdor Liberman - אביגדור ליברמן,134
105907482438233,שלומית שיחור רייכמן לראשות מ.א. עמק יזרעאל,שלומית שיחור רייכמן,124
114889288265006,رياض حصري مرشح لرئاسة بلدية شفاعمرو,Riad Hosari,123
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,101
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי,≤100
100570949591846,שניר פרידמן - לראשות מועצה אזורית הגלבוע,שניר פרידמן,≤100
147748795257795,אחריי,אחריי,≤100
1029616787159895,יהודה דואה - הבחירה הנכונה לראשות המועצה,Yehuda Dua,≤100
107217383988190,מגזין אפוק,Epoch Magazine,≤100
101499376186375,עפרי רביב,עפרי רביב,≤100
171948013605622,יצחק מירון תנופה לעפולה,Tnufaleafula,≤100
102286921516581,תעסוקה במשגב - משרות חמות,Arie Erner,≤100
103085619445870,ניר ברכיה משרד עורכי דין,Michael Michel Levi,≤100
100663859328863,עופרי סיידה,עופרי סיידה,≤100
139922199493073,גבעת חביבה چڤعات حبيبة,גבעת חביבה چڤعات حبيبة,≤100
110818865344816,זאב נוימן  Зеэв Нойман,Yosi Noiman,≤100
190032861033009,השומר החדש,השומר החדש,≤100
204780362875106,מקור ראשון,מקור ראשון,≤100
295041184911,עמל- הרב תחומי,Amalnet,≤100
111707201911192,"עו""ד אדיר צבי - Adir Zvi Adv",Adir Zvi,≤100
113469085034295,בחירות 360 - ניהול קמפיינים לבחירות,בחירות 360 - ניהול קמפיינים לבחירות,≤100
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
439358956120578,מכון מִסקָר- שירותי מחקר וסקרים,מכון מסקר,≤100
564755520233941,משרד מבקר המדינה ונציב תלונות הציבור,משרד מבקר המדינה ונציב תלונות הציבור,≤100
