Page ID,Page name,Disclaimer,Amount spent (ZAR)
102268322635915,The Finance Daily,The Finance Daily,108
57206003848,Greenpeace Africa,Greenpeace Africa,≤100
136956534616,Times LIVE,TimesLIVE,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
111455384155,Partners in Sexual Health,Hamlet Enrico Johannes,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
107169379305548,TLU SA,TLU SA,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
2145594122138312,Action Society,Action Society,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
112933978402440,Zackie2024,ZA2024,≤100
325113820874966,OUTA - Organisation Undoing Tax Abuse,Organisation Undoing Tax Abuse (OUTA),≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
597918073626793,Democratic Alliance Free State,Democratic Alliance Free State,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
629021617133721,Judges Matter,Judges Matter,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
1442286572460668,Inside Education,Inside Education,≤100
367090596695704,LitNet,These ads ran without a disclaimer,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
1442286572460668,Inside Education,These ads ran without a disclaimer,≤100
107135628125527,Hydrafacial SA,These ads ran without a disclaimer,≤100
618787431488714,Democratic Alliance Youth Free State,Democratic Alliance Free State,≤100
101899551511133,Grootskole,These ads ran without a disclaimer,≤100
446648162438519,Thisisacumen,Acumen Media Management,≤100
108176937713878,AbafaziPhambili,AbafaziPhambili,≤100
2420268291542853,China Resources Group,These ads ran without a disclaimer,≤100
462680307174451,Lightborn,These ads ran without a disclaimer,≤100
