Page ID,Page name,Disclaimer,Amount spent (BOB)
100301178044225,Viralcom,ViralComtv,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
110555990500784,Ingvar Ellefsen - Diputado,Ingvar Ellefsen,≤100
116943271709470,De Tarija Lo Mejor,De Tarija..Lo mejor!!,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
111585510603603,Elena Pachacute - Diputada Nacional,María Elena Pachacute Ticona,≤100
357353037620018,UVirtual,These ads ran without a disclaimer,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
208411159175490,ACODAL,These ads ran without a disclaimer,≤100
2328823850688165,José M. Ormachea,José M. Ormachea,≤100
103416481724423,Alejandro Unzueta Gobernador,Erick Soruco Cuellar,≤100
101646119572115,sofiafikentscher,These ads ran without a disclaimer,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
108562965017764,vaccottifer,These ads ran without a disclaimer,≤100
100696535974513,Somos U'wa,These ads ran without a disclaimer,≤100
