Page ID,Page name,Disclaimer,Amount spent (ARS)
621662804554294,Florencia Lopez,Maria Florencia López,3559
409843162468188,Inés Brizuela y Doria,Inés Brizuela y Doria,1352
100569758815880,Que pasa La Rioja,Juan Pablo Molina,490
174970176018,Horacio Rodríguez Larreta,PRO Ciudad de Buenos Aires,476
657989904846248,Quique Balmaceda,Enrique Gregorio Balmaceda,442
253989691391412,Alerta 140,Alerta 140,398
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,333
238546219688035,Felipe Alvarez,Fundación Innova La Rioja,297
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,273
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,267
20906273675,Greenpeace Argentina,Greenpeace Argentina,214
101996084777901,Mariela Belski,Mariela Belski,117
630203017334862,Innova - La Rioja,iNNOVA La Rioja,108
335926266503071,7D,7D,≤100
226274607518972,Gimena Martinazzo,Agustin Nicolas Gonzalez Gallego,≤100
145806262649419,Fer Miño,Patria de Todos,≤100
111637981320058,Productivismo - Política Argentina,Sergio Raul Samoilovich,≤100
452525851510103,Nicolás del Caño,Frente de Izquierda,≤100
134557130216408,Jorge Jofré,Jorge Jofre,≤100
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,≤100
141991679847091,Taquion,Taquion,≤100
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,≤100
699758330894365,Actualidad Argentina,Actualidad Argentina,≤100
253898394637965,Luciana Echevarría,MST,≤100
1488831318060288,Unión Europea en Argentina,Delegación de la Union Europea,≤100
1575553356099879,Soher El Sukaria,Fundación Hacer Córdoba,≤100
107631983989726,Argentina Federal,Argentina Federal,≤100
125183747539071,Noticias Argentinas,Noticias Argentinas,≤100
100198331521581,Agencia Provincial de Noticias La Pampa,APN La Pampa,≤100
68793499001,UNICEF,UNICEF with Facebook Ad Credits,≤100
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,≤100
705172499580470,Gustavo Martinez,Gustavo Martinez,≤100
439141789570154,Livio Gutierrez,Livio Gutierrez,≤100
113898744658728,El Progreso Web,El Progreso,≤100
628498977777284,El Continental,Periodico El Continental,≤100
103906831909733,Luciana Cuk,Acción San Juan,≤100
328236155192956,Nico Massot,Land Comunicacion,≤100
126410234048229,Fundación Pensar,Fundación Pensar Argentina,≤100
103553635446983,Plan B Misiones,Martin Boerr,≤100
304176325478,La Política Online,La Política Online,≤100
105493327767840,Newsweek Argentina,Newsweek Argentina,≤100
191946537833,SAN LORENZO EL MAS GRANDE...,Siempre San Lorenzo,≤100
104417732484057,El Independiente Noticias,El Independiente,≤100
101349631999937,Noticias para el Cambio,Noticias para el Cambio,≤100
233734300112003,Juan Monteverde,Ciudad Futura,≤100
587196794678992,Agustín Samaniego,Agustin Samaniego,≤100
428179387610545,Agenda Malvinas,Marco Federico Correa,≤100
285132778254393,Neuquén Al Instante,Neuquén al Instante,≤100
110276628358382,El Autónomo,El Autónomo,≤100
102289782502796,Prensa Digital,Prensa Digital,≤100
100932749306130,Noticias Andinas,Noticias Andinas,≤100
544640985878621,Argentinos Online,Argentinos Online,≤100
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,≤100
113384436026702,Caren Tepp,Ciudad Futura,≤100
193671924033178,El Argentino,El Argentino Diario,≤100
1144710688890787,Municipio de Tandil ADN,Municipio de Tandil ADN,≤100
886667964679142,Fabián Gramajo,Fabián Gramajo,≤100
